"complex fluids & soft solids","population ecology","1","£5,468,668.00"
"genomics","information & knowledge mgmt","1","£5,468,668.00"
"genomics","population ecology","1","£5,468,668.00"
"information & knowledge mgmt","theoretical biology","1","£5,468,668.00"
"med.instrument.device& equip.","population ecology","1","£5,468,668.00"
"med.instrument.device& equip.","theoretical biology","1","£5,468,668.00"
"medical science & disease","statistics & appl. probability","4","£17,209,779.00"
"bioelectronic devices","design & testing technology","1","£7,190,025.00"
"bioelectronic devices","electronic devices & subsys.","3","£16,333,795.00"
"design & testing technology","displays","1","£7,190,025.00"
"design & testing technology","lasers & optics","2","£10,862,758.00"
"design & testing technology","optical devices & subsystems","1","£7,190,025.00"
"design & testing technology","optoelect. devices & circuits","1","£7,190,025.00"
"displays","lasers & optics","2","£11,652,122.00"
"displays","optical devices & subsystems","3","£11,749,150.00"
"displays","optoelect. devices & circuits","2","£11,652,122.00"
"electronic devices & subsys.","optical devices & subsystems","6","£18,883,277.00"
"lasers & optics","optical devices & subsystems","10","£37,354,674.00"
"lasers & optics","optoelect. devices & circuits","5","£34,168,407.00"
"optical communications","optical phenomena","1","£7,190,025.00"
"optical devices & subsystems","optical phenomena","4","£17,355,728.00"
"bioenergy","energy - conventional","1","£109,027.00"
"energy - conventional","separation processes","1","£109,027.00"
"bioenergy","power sys man, prot & control","1","£1,018,626.00"
"energy storage","power sys man, prot & control","1","£1,018,626.00"
"power sys man, prot & control","solar technology","1","£1,018,626.00"
"bioenergy","design processes","2","£4,078,746.00"
"catalysis & applied catalysis","design processes","4","£7,861,971.00"
"design processes","manufact. enterprise ops& mgmt","1","£2,524,593.00"
"bioenergy","synthetic biology","1","£1,924,296.00"
"bioenergy","catalysis & applied catalysis","8","£6,957,224.00"
"catalysis & applied catalysis","fuel cell technologies","3","£3,628,361.00"
"bioenergy","design of process systems","4","£763,014.00"
"catalysis & applied catalysis","design of process systems","15","£34,114,552.00"
"bioenergy","economics","1","£2,690,768.00"
"economics","energy efficiency","1","£2,690,768.00"
"bioenergy","surfaces & interfaces","1","£314,946.00"
"catalysis & applied catalysis","surfaces & interfaces","7","£4,056,836.00"
"genomics","tissue engineering","1","£3,989,307.00"
"bioinformatics","transport ops & management","1","£721,298.00"
"bioinformatics","biomaterials","1","£7,174,439.00"
"bioinformatics","instrumentation eng. & dev.","1","£7,174,439.00"
"bioinformatics","new media/web-based studies","1","£7,174,439.00"
"biomaterials","drug formulation & delivery","5","£15,426,460.00"
"biomaterials","med.instrument.device& equip.","15","£36,932,365.00"
"biomaterials","novel industrial products","1","£7,174,439.00"
"drug formulation & delivery","instrumentation eng. & dev.","3","£13,332,368.00"
"drug formulation & delivery","medical science & disease","1","£7,174,439.00"
"drug formulation & delivery","novel industrial products","1","£7,174,439.00"
"instrumentation eng. & dev.","medical science & disease","1","£7,174,439.00"
"instrumentation eng. & dev.","novel industrial products","1","£7,174,439.00"
"med.instrument.device& equip.","medical science & disease","4","£15,190,519.00"
"medical science & disease","new media/web-based studies","1","£7,174,439.00"
"medical science & disease","tissue engineering","1","£7,174,439.00"
"new media/web-based studies","tissue engineering","1","£7,174,439.00"
"biological & medicinal chem.","protein folding / misfolding","1","£458,233.00"
"biological & medicinal chem.","catalysis & applied catalysis","2","£1,173,940.00"
"biological & medicinal chem.","biomaterials","2","£1,198,400.00"
"biomaterials","manufacturing machine & plant","12","£9,717,270.00"
"biological & medicinal chem.","complex fluids & soft solids","1","£13,061.00"
"biological & medicinal chem.","optoelect. devices & circuits","1","£13,061.00"
"biophysics","optoelect. devices & circuits","1","£13,061.00"
"complex fluids & soft solids","optoelect. devices & circuits","3","£129,896.00"
"biomaterials","catalysis & applied catalysis","3","£8,062,399.00"
"biological membranes","chemical biology","1","£2,215.00"
"biomaterials","scattering & spectroscopy","1","£725,631.00"
"biomaterials","biomechanics & rehabilitation","16","£25,477,311.00"
"biomechanics & rehabilitation","tissue engineering","11","£13,811,132.00"
"biomaterials","materials characterisation","19","£19,372,619.00"
"building ops & management","med.instrument.device& equip.","2","£751,459.00"
"biomaterials","building ops & management","2","£751,459.00"
"biomaterials","surfaces & interfaces","3","£1,135,934.00"
"materials characterisation","materials synthesis & growth","143","£154,284,245.00"
"bioprocess engineering","design of process systems","14","£15,403,240.00"
"design of process systems","manufacturing machine & plant","20","£31,840,922.00"
"biomaterials","tissue engineering","24","£35,865,630.00"
"drug formulation & delivery","tissue engineering","6","£22,377,643.00"
"manufacturing machine & plant","tissue engineering","4","£5,497,308.00"
"biomechanics & rehabilitation","drug formulation & delivery","3","£9,074,692.00"
"drug formulation & delivery","med.instrument.device& equip.","11","£27,939,280.00"
"biomaterials","manufact. enterprise ops& mgmt","3","£8,635,969.00"
"manufact. enterprise ops& mgmt","materials processing","9","£31,283,754.00"
"materials processing","materials synthesis & growth","14","£22,842,194.00"
"biomaterials","medical imaging","6","£14,575,885.00"
"biomaterials","complex fluids & soft solids","4","£4,814,642.00"
