"36732","blacker, professor aj","2","£3,372,316.00"
"-186400","dianati, dr m","1","£2,601,075.00"
"-286344","hamilton, dr i","2","£5,928,206.00"
"-4425","curtis, dr a","1","£516,920.00"
"-231852","parkhill, dr ka","1","£242,250.00"
"11552","newton, professor me","2","£6,505,133.00"
"115024","uren, dr v","1","£727,672.00"
"-486252","russell, professor p","1","£1,415,336.00"
"-253001","moore, dr t","3","£2,973,894.00"
"-110554","bhaseen, dr mj","1","£3,868,978.00"
"101088","feresidis, dr a","2","£2,268,471.00"
"28462","chapman, professor dn","3","£10,240,903.00"
"84749","yoshida, professor n","5","£9,625,851.00"
"-495596","mcgilvray, dr m","2","£6,236,333.00"
"-409265","cercignani, professor m","1","£148,521.00"
"-295727","bayer, dr t s","3","£15,240,536.00"
"77032","rueckert, professor d","4","£8,445,672.00"
"-10129","connell, dr sda","1","£4,821,721.00"
"-258571","scott, dr j","1","£1,800,518.00"
"50168","reese, professor jm","2","£3,656,619.00"
"-211760","voss, dr j","1","£423,965.00"
"-109533","blyuss, dr k","1","£3,610,642.00"
"106606","moore, dr aw","1","£634,210.00"
"-251388","campbell, dr b","1","£79,530.00"
"-384391","boies, dr a","3","£11,408,770.00"
"14582","smaill, dr a","2","£5,196,745.00"
"-116364","mendes, professor p","1","£1,153,218.00"
"-422908","hewakandamby, dr b n","1","£620,901.00"
"52064","laughton, dr ca","1","£689,931.00"
"66113","currie, professor j","1","£131,526.00"
"31745","cootes, professor tf","2","£5,732,236.00"
"-161566","tortoli, professor, p","1","£4,993,902.00"
"-725","tyler, professor an","1","£1,415,336.00"
"17161","williams, professor p","3","£11,798,608.00"
"124105","neild, professor sa","2","£4,518,200.00"
"-1628","singh, professor kd","1","£148,521.00"
"34540","bristowe, dr p","2","£472,153.00"
"25230","billings, professor sa","1","£4,859,494.00"
"29480","le, dr h","1","£611,045.00"
"-527920","leutenegger, dr s","1","£2,317,561.00"
"94767","durrant, professor jr","4","£7,349,073.00"
"-210851","chen, dr j","2","£2,323,565.00"
"-493739","hers, dr i","1","£1,061,277.00"
"-551739","cloutman-green, dr e e","1","£532,527.00"
"38487","ball, professor k","1","£1,629,559.00"
"119913","khimyak, professor yz","1","£610,417.00"
"119191","stevens, professor m","6","£16,011,629.00"
"6532","guymer, professor i","2","£4,246,613.00"
"83326","sims, professor nd","1","£2,704,043.00"
"55347","rietsch, dr k","1","£4,696,653.00"
"117068","coldea, dr ai","3","£2,993,400.00"
"-15988","ghaemmaghami, professor am","1","£5,365,958.00"
"74172","chalmers, professor m","2","£4,419,836.00"
"-515486","maltby, mr t","1","£870,392.00"
"-528291","de nazelle, dr a a","1","£4,173,134.00"
"-105021","oyedele, professor lo","1","£218,964.00"
"22235","sandler, professor m","5","£16,887,227.00"
"16446","wallace, professor r","3","£5,284,220.00"
"12453","pickett, professor g","1","£994,241.00"
"49125","burrows, professor a","2","£4,165,487.00"
"-193217","isaksen, dr l","1","£3,618,520.00"
"-490206","damen, dr d","2","£905,095.00"
"-34740","white, dr cd","1","£460,919.00"
"25053","sibbett, professor w","1","£997,424.00"
"116917","merat, dr n","2","£4,679,279.00"
"9481","li, professor y","1","£1,003,586.00"
"10222","martin, professor pp","2","£1,080,725.00"
"51996","law, dr rv","1","£4,821,721.00"
"-445592","ji, dr z","1","£517,676.00"
"84484","falzon, professor bg","1","£989,588.00"
"-208954","stafford, dr g","2","£9,037,047.00"
"-269537","ellis, dr tm","6","£14,036,254.00"
"44914","assender, professor h","1","£2,476,881.00"
"-427945","kovac, dr m","2","£2,416,102.00"
"27835","marquis, dr a","1","£125,767.00"
"-256780","xu, dr b","1","£1,800,518.00"
"8465","jones, professor jdc","1","£4,942,312.00"
"-121488","dawson, professor rj","3","£7,929,189.00"
"75469","charles, dr ea","2","£2,349,982.00"
"15681","thomas, professor hr","3","£2,361,994.00"
"12350","persaud, professor kc","1","£5,597,150.00"
"-98711","dean, dr js","1","£2,466,368.00"
"-252168","mcneill, dr n","2","£2,820,108.00"
"22490","mcwhirter, professor j","1","£2,150,653.00"
"-4953","harley, professor sl","1","£1,339,398.00"
"73642","wildman, professor rd","4","£19,072,770.00"
"120809","bradley, ms f","1","£493,819.00"
"53225","anderson, professor r","1","£1,975,496.00"
"88913","power, professor h","1","£924,591.00"
"-417791","de mel, dr a","1","£845,502.00"
"-161230","langford, dr rm","1","£6,100,604.00"
"-428479","bokhove, professor o","2","£2,119,247.00"
"-190002","o'connell, dr d","1","£1,979,776.00"
"7684","hounslow, professor mj","1","£4,859,494.00"
"53920","cowling, professor pi","3","£10,790,233.00"
"52977","luchinsky, dr d","1","£785,658.00"
"41348","steenson, dr dp","4","£5,243,948.00"
"106108","booth, professor m","3","£4,946,042.00"
"-58810","mason, dr r","1","£856,793.00"
"117703","macphee, professor c","1","£5,076,927.00"
"-172113","hare, dr cl","1","£1,741,953.00"
"-257002","sivakumar, dr a","1","£613,965.00"
"-149587","silva, dr rbd","1","£394,903.00"
"31756","caddick, professor s","1","£564,009.00"
"-91059","zizzo, professor d","1","£4,051,357.00"
"-47431","murrell, dr dj","1","£365,667.00"
"-196384","coles-kemp, professor l","2","£1,528,936.00"
"34035","conway, professor ba","1","£4,097,771.00"
"87473","alexander, dr a","1","£6,060,701.00"
"78815","turkheimer, professor fe","1","£606,712.00"
"-136653","chothia, dr tc","1","£395,222.00"
"-126233","todd, dr r","3","£6,131,716.00"
"-23955","o'sullivan, dr c","1","£376,208.00"
"128006","aristodemou, dr e","1","£4,173,134.00"
"-4440","barrow, professor p","1","£491,232.00"
"-108581","swift, dr sm","1","£332,691.00"
"113837","evans, dr nd","1","£501,448.00"
"13851","sambles, professor jr","3","£13,608,108.00"
"59852","shepherd, professor dp","1","£701,030.00"
"1329","beven, professor k","1","£849,785.00"
"-116543","bickerstaff, dr kj","1","£242,250.00"
"-435419","le blond, dr s","1","£243,285.00"
"-32636","wisden, professor w","1","£4,164,295.00"
"41056","dunnigan, dr m","1","£2,109,986.00"
"80541","watson, dr dg","1","£1,656,843.00"
"-410270","nagaraja, dr s","1","£345,908.00"
"-459297","xu, dr bb","2","£519,588.00"
"28149","cox, professor s","1","£317,804.00"
"38417","gardner, professor p","3","£3,121,421.00"
"-111351","sokol, dr aa","1","£474,549.00"
"41408","gay, professor sj","2","£5,495,690.00"
"-4361","beale, professor mh","1","£2,524,593.00"
"8089","issa, dr r","2","£793,860.00"
"58418","osman, dr t","1","£3,512,257.00"
"-494777","curtis, mr dj","1","£999,726.00"
"-25080","ludwig, dr c","2","£2,169,868.00"
"-253784","sereno, professor m","1","£700,744.00"
"40770","walsh, professor fc","1","£1,200,359.00"
"-425536","kalber, dr t l","1","£933,494.00"
"16397","walker, professor ab","3","£10,149,668.00"
"67858","hansen, dr u","1","£1,057,128.00"
"84051","ashburn, professor a m","1","£11,683,481.00"
"43622","kadirkamanathan, professor v","2","£5,933,923.00"
"94723","vallance, professor c","2","£4,675,902.00"
"-198820","webb, dr sd","1","£2,004,298.00"
"-561834","deiterding, dr r","1","£6,136,938.00"
"100601","martin, dr ds","1","£1,780,200.00"
"-110926","dubrovka, dr rf","1","£465,158.00"
"-109337","chater, professor n","1","£1,656,843.00"
"82855","topping, professor p","1","£1,551,044.00"
"-17480","van moorsel, professor a","4","£7,007,309.00"
"413","apsimon, professor h","1","£4,173,134.00"
"-460507","wright, dr p","3","£1,971,944.00"
"36319","hilton, dr gs","1","£11,683,481.00"
"-168040","sena, professor v","1","£106,917.00"
"7905","hunter, dr i","1","£4,097,771.00"
"-195521","pancholi, dr k","1","£5,577,007.00"
"85292","smith, professor g","1","£1,998,909.00"
"-200272","kennerley, dr aj","1","£1,302,402.00"
"29862","sasse, professor ma","2","£1,494,161.00"
"-189550","roddy, professor dj","1","£3,567,384.00"
"-526256","dobbert p cruz, dr m","1","£296,786.00"
"-113803","fendley, professor p","1","£1,489,109.00"
"21343","mckeown, professor n","2","£5,827,583.00"
"4267","dobson, professor pj","1","£7,174,439.00"
"71113","lawton, professor l","1","£1,153,133.00"
"-387906","ciric, dr l","1","£532,527.00"
"-307529","turton, dr a","1","£2,026,737.00"
"111872","cornish, professor sl","5","£9,464,567.00"
"117265","ritchie, dr gad","1","£338,280.00"
"78926","lapthorn, dr aj","1","£421,312.00"
"-493358","alexiadis, dr a","2","£1,605,977.00"
"117601","pickert, professor v","3","£3,005,844.00"
"-91536","quinn, dr ad","2","£4,290,052.00"
"119092","mayes, professor k","1","£3,454,896.00"
"-115235","skylaris, professor c","2","£1,002,796.00"
"-21248","antoranz contera, professor s","1","£991,283.00"
"65466","o'doherty, dr dm","2","£904,554.00"
"126074","amirabdollahian, dr f","1","£375,542.00"
"-9364","rousham, dr e","1","£545,920.00"
"-81804","price, dr g","1","£753,394.00"
"-191201","van reeuwijk, dr m","2","£4,852,432.00"
"121962","bishop, professor p","1","£402,738.00"
"119795","haque, dr sa","3","£2,080,114.00"
"-226431","danos, professor v","1","£5,007,845.00"
"-533001","bunduchi, dr r","1","£992,269.00"
"101042","batley, dr r","1","£122,251.00"
"55720","jobson, dr m","1","£599,506.00"
"-248516","mariotti, professor d","3","£3,924,403.00"
"28186","green, mr pr","1","£534,863.00"
"-228617","sullman, dr m","1","£1,587,193.00"
"-195303","kockar, dr i","2","£4,193,079.00"
"80726","khovanov, dr ia","1","£375,556.00"
"-218454","boyd, dr m","1","£4,494,682.00"
"40650","chen, professor k","2","£3,028,463.00"
"-34163","martin, dr iw","1","£408,772.00"
"2627","case, professor k","1","£5,871,323.00"
"-10368","harvey, professor ap","4","£15,413,732.00"
"-529868","brennan, dr p","1","£1,074,212.00"
"114595","grimmond, professor csb","1","£1,706,722.00"
"-295283","de lucena, mrs m","1","£3,442,540.00"
"5195","field, dr aj","1","£4,081,694.00"
"-99841","maunder, dr rg","1","£480,201.00"
"-412242","wells, dr p","1","£142,435.00"
"-451115","wiaux, dr y","3","£1,616,563.00"
"-219480","dunlop, dr i","1","£10,527.00"
"109541","wasige, dr e","1","£6,196,718.00"
"-11293","farid, professor s","2","£9,550,102.00"
"29635","nicholls, dr jt","1","£6,576,304.00"
"27121","higham, professor d","2","£793,307.00"
"-422664","eakins, dr d","2","£5,641,320.00"
"85400","wynne, professor k","2","£842,523.00"
"53167","scotchford, dr ca","1","£1,201,253.00"
"109547","petrov, dr pg","1","£371,165.00"
"7112","heikal, professor m","4","£4,327,581.00"
"-108863","yang, dr a","1","£483,898.00"
"9858","maccarthy, professor bl","2","£3,312,963.00"
"97244","kruschwitz, dr u","1","£5,589,506.00"
"-178144","natarajan, dr s","3","£2,175,838.00"
"-240925","lesanovsky, professor iw","2","£985,745.00"
"6831","harris, professor kdm","1","£222,264.00"
"-212765","gashinova, dr m","3","£3,121,421.00"
"95298","huth, professor mr","2","£1,445,496.00"
"-410653","savirimuthu, mr j","1","£189,699.00"
"118330","wilcox, professor rk","2","£2,017,335.00"
"-179793","mizuta, professor h","1","£584,784.00"
"14179","shadbolt, professor n","3","£12,282,617.00"
"-252576","carpentieri, dr m","2","£5,649,829.00"
"-284236","chen, professor g","1","£4,313,521.00"
"95078","davison, professor aj","1","£4,135,048.00"
"-248790","shackley, dr s","1","£4,041,368.00"
"10082","mann, professor s","4","£12,418,080.00"
"-210901","hastie, dr p","1","£999,756.00"
"-494588","jerusalem, professor a","1","£991,283.00"
"-410121","smithson, miss e","1","£669,209.00"
"93226","shaffer, professor m","4","£11,173,983.00"
"31841","renals, professor s","1","£6,236,104.00"
"123469","kavokin, professor a","2","£6,098,849.00"
"5635","fusco, professor v","2","£1,812,372.00"
"107145","horak, dr p","1","£3,941,016.00"
"69411","ghani, professor n","2","£942,075.00"
"-198016","yin, dr w","1","£341,090.00"
"-249197","soares indrusiak, dr l","1","£652,126.00"
"126124","notingher, professor i","2","£1,876,161.00"
"60514","florence, professor aj","7","£14,480,647.00"
"10491","mcdonald, professor p","1","£376,994.00"
"-903","roberts, dr sk","1","£785,658.00"
"-155326","jones, dr ns","1","£2,056,655.00"
"94859","turnbull, professor ga","3","£14,181,409.00"
"-217591","nolan, professor sp","2","£6,442,647.00"
"-249527","hinks, dr ja","2","£1,280,391.00"
"-90068","webb, professor j","5","£16,917,637.00"
"59056","milanovic, professor jv","7","£8,236,648.00"
"-241815","kontchakov, dr r","1","£354,117.00"
"61544","dalziel, dr sb","1","£2,321,649.00"
"84605","grigorieva, professor i","2","£9,395,940.00"
"-48182","gilfillan, dr smv","1","£236,178.00"
"99787","rutherford, professor m","1","£4,993,902.00"
"-159823","chaudhuri, dr b","2","£4,652,959.00"
"117269","monk, professor nam","1","£932,491.00"
"-425601","bulters, mr do","1","£325,502.00"
"125098","jackson, dr m","3","£3,700,164.00"
"-218863","fazi, dr fm","1","£5,415,204.00"
"83758","russo, professor r","1","£771,789.00"
"96913","ding, professor y","10","£20,636,102.00"
"78876","mcintosh, dr ir","1","£150,000.00"
"-73411","kirkman-brown, dr j","1","£958,032.00"
"-79240","muller, dr ea","2","£3,151,593.00"
"-187035","kahagala gamage, professor uw","1","£2,281,220.00"
"-493443","ivanov, dr d","1","£97,379.00"
"21687","gilmour, professor s","1","£1,218,040.00"
"-214543","nazarpour, dr k","3","£1,784,570.00"
"56451","cruden, professor a","6","£18,124,408.00"
"-111569","valluri, dr p","2","£1,562,893.00"
"43134","wiggins, professor ga","2","£6,361,278.00"
"44645","wrobel, professor lc","1","£10,138,665.00"
"-240187","colijn, dr c","2","£3,058,899.00"
"-406143","king, dr pd","3","£5,774,431.00"
"49195","greenham, professor n","4","£6,794,289.00"
"102074","rielly, professor c","3","£8,867,213.00"
"-367917","komisarczuk, professor pp","1","£1,016,595.00"
"37536","heggs, professor p","1","£3,053,898.00"
"-271973","kirk, dr d","2","£4,166,175.00"
"-24417","kemp, professor aj","1","£4,521,196.00"
"50959","sazhin, professor s","3","£1,327,976.00"
"-12953","talbot, dr jm","1","£150,000.00"
"109549","vasilaki, dr e","1","£660,561.00"
"-13342","horsfield, dr ap","1","£1,200,284.00"
"73994","alexander, professor c","7","£14,164,823.00"
"-416811","salonitis, dr k","1","£233,012.00"
"2320","burr, professor ag","1","£585,003.00"
"-209869","golyshin, professor p","1","£5,074,187.00"
"66057","zioupos, professor p","1","£766,251.00"
"-8365","williams, professor k","1","£3,074,408.00"
"-99043","fawcett, dr t","1","£1,511,972.00"
"-190079","byrne, professor wj","2","£6,626,482.00"
"-251373","simon, professor s h","2","£7,018,099.00"
"-86462","de cesare, dr s","2","£994,702.00"
"73992","hobbs, professor j","1","£509,648.00"
"1396","binner, professor j","2","£4,082,041.00"
"-265313","cespedes, dr o","3","£2,469,943.00"
"-69236","harris, professor, al","1","£3,276,156.00"
"-385120","wang, dr z","2","£1,478,631.00"
"-296257","hondow, dr n","1","£823,184.00"
"-414548","deganello, dr d","2","£514,172.00"
"82989","smith, professor dc","2","£11,472,324.00"
"99299","greaney, professor m","1","£3,103,987.00"
"-185192","bacardit, dr j","2","£6,381,497.00"
"-547461","brett, ms a","1","£80,263.00"
"56751","berndt, professor j","1","£150,000.00"
"-180507","millan-agorio, dr mg","2","£4,926,698.00"
"22017","yakovlev, professor a","4","£12,165,760.00"
"-429500","britton, dr t b","1","£4,979,741.00"
"-481984","jia, dr j","2","£2,123,407.00"
"-425397","mokhov, dr a","2","£5,555,826.00"
"10640","mcmahon, professor c","2","£2,369,262.00"
"-102334","ursu, professor mf","2","£9,629,337.00"
"-369681","patton, dr e","1","£1,074,212.00"
"118390","juniper, dr m","2","£3,623,567.00"
"2599","carsten, professor omj","2","£1,583,345.00"
"-114259","shirzadi, dr a","1","£30,890.00"
"-396266","srinivasan, dr m a","1","£2,317,561.00"
"103908","gu, professor s","4","£2,579,035.00"
"-16336","ferguson, professor e","1","£1,075,109.00"
"-162649","freear, dr s","2","£988,621.00"
"101281","rajarajan, professor m","2","£1,304,551.00"
"-29254","cicuta, dr p","1","£4,821,721.00"
"70840","bates, professor d","3","£6,801,236.00"
"-127979","stennett, dr mc","2","£624,946.00"
"101204","turner, professor mc","1","£291,038.00"
"-421518","de supinski, professor b","2","£1,624,990.00"
"108593","maple, professor c","2","£3,836,404.00"
"9071","kumar, dr rv","2","£1,352,104.00"
"51098","peake, professor n","1","£3,239,837.00"
"-28923","ahmed, professor s","1","£408,772.00"
"46999","walker, professor d","1","£430,833.00"
"-416397","hutter, dr v","2","£2,064,323.00"
"-117645","whiteside, dr br","2","£1,763,348.00"
"69369","barria, dr j","1","£763,980.00"
"-239987","petridis, dr p","2","£1,078,627.00"
"14726","smith, professor ft","2","£5,895,855.00"
"-3404","song, dr w","2","£1,715,894.00"
"38341","sutcliffe, dr m","2","£4,728,765.00"
"64244","tait, professor j","2","£9,375,155.00"
"91850","podinovski, professor v","1","£150,000.00"
"54467","thomson, professor r","3","£5,712,923.00"
"-24334","o'leary, dr r","1","£5,411,009.00"
"-111019","chong, dr hmh","5","£5,555,940.00"
"77840","von fay-siebenburgen, professor r","1","£328,909.00"
"-119639","ter meulen, professor r","1","£11,683,481.00"
"38228","nabney, professor it","1","£403,478.00"
"-200617","adams, professor dj","4","£9,614,505.00"
"28187","ritchie, professor da","5","£19,593,004.00"
"6702","hancock, professor g","1","£338,280.00"
"58698","truman, professor ce","2","£1,448,699.00"
"3262","conway, professor p","6","£19,342,161.00"
"99349","pal, professor b","4","£4,005,768.00"
"-225607","dullens, dr r","1","£730,139.00"
"9295","leak, professor d","3","£7,750,953.00"
"-95798","weatherill, dr kj","1","£609,091.00"
"-356732","tseluiko, dr d","1","£461,979.00"
"6882","harrison, professor r","2","£7,799,521.00"
"-229952","di mare, dr l","1","£538,610.00"
"2975","clarke, professor bg","1","£5,782,838.00"
"-4657","smith, professor mcm","1","£402,902.00"
"-205951","eckley, professor ia","3","£11,140,979.00"
"55085","davies, dr p","1","£150,000.00"
"70382","longhurst, dr p","2","£2,791,266.00"
"-81165","sarkisov, dr l","1","£764,651.00"
"119151","zhang, professor w","2","£867,692.00"
"119882","de vita, professor a","1","£5,481,675.00"
"-80837","kim, dr j","1","£4,217,380.00"
"49445","brewster, professor sa","1","£776,875.00"
"-444499","fallah, dr s","1","£2,601,075.00"
"-99335","pratt, dr a","2","£955,630.00"
"-160713","liang, dr j","1","£295,632.00"
"88190","edler, professor k","1","£949,836.00"
"59146","baines, professor t","1","£727,672.00"
"-186911","hockley, mr cj","1","£5,834,394.00"
"-251824","touber, dr e","1","£572,579.00"
"-189287","fletcher, dr s","1","£4,834,361.00"
"99680","scott-samuel, dr ne","1","£567,595.00"
"30513","mcmorrow, professor df","2","£1,742,770.00"
"95551","fairclough, professor s","1","£98,964.00"
"-3394","spencer, dr j","1","£592,169.00"
"-202969","hillis, dr aj","1","£572,717.00"
"47895","harman, professor m","2","£7,416,463.00"
"-490101","kim, dr k","2","£1,048,281.00"
"-174661","willenbockel, dr d","1","£531,788.00"
"-258685","roy, dr a","2","£1,079,989.00"
"-64100","rabbitts, professor t","1","£6,384,336.00"
"-190304","murphy, dr k","1","£570,243.00"
"121701","meng, dr x","1","£612,744.00"
"-175105","aiouache, dr f","1","£244,803.00"
"-201176","xie, dr z","2","£461,776.00"
"108099","horswell, dr sl","1","£494,174.00"
"42474","robertson, professor i","2","£4,610,782.00"
"-12224","pillay, professor d","1","£11,057,929.00"
"-14717","smith, professor ap","2","£4,675,698.00"
"50730","hatton, professor pv","1","£5,666,850.00"
"-6822","stuart, professor fm","1","£236,178.00"
"-3837","christy, dr jre","2","£850,044.00"
"114829","palmer, professor t","1","£501,310.00"
"-108073","phillips, professor mp","1","£2,690,768.00"
"21940","evans, professor sd","2","£1,512,614.00"
"115433","hess, professor o","3","£8,510,440.00"
"94047","wass, professor df","3","£10,343,244.00"
"-193159","doherty, mr j","1","£310,839.00"
"30452","pomiankowski, professor a","2","£8,970,080.00"
"41641","krauss, professor t","3","£7,338,799.00"
"129729","hawkes, dr a","3","£2,257,707.00"
"98279","wood, professor j","3","£6,850,322.00"
"-423615","huang, dr y","1","£868,704.00"
"-272261","walker, dr g h","1","£4,423,783.00"
"-505473","dobbins, dr c","1","£98,964.00"
"38091","blundell, professor s","3","£2,581,015.00"
"506","asher, professor g","1","£2,041,122.00"
"34745","bayvel, professor p","2","£5,393,823.00"
"127919","vaidhyanathan, professor b","2","£4,371,217.00"
"124317","nicholls, professor rj","3","£10,302,231.00"
"-251526","sanchez, dr a","1","£622,825.00"
"-90213","hicks, professor bj","2","£2,173,153.00"
"85384","gray, dr da","1","£4,501,050.00"
"55612","collins, dr s","1","£4,595,366.00"
"-504077","de vos, professor m","1","£972,972.00"
"-420753","vilches, dr a","1","£870,392.00"
"-197148","buehl, professor m","2","£2,638,488.00"
"-184797","yan, dr j","1","£2,027,646.00"
"14634","smith, professor gh","1","£2,971,756.00"
"42975","marrow, professor j","3","£16,833,276.00"
"15901","toll, professor dg","1","£1,671,674.00"
"-495224","glocker, dr b","2","£605,117.00"
"85552","claridge, dr jb","4","£11,216,957.00"
"37521","cates, professor m","2","£10,665,416.00"
"49153","o'brien, professor p","1","£413,899.00"
"115183","burton, dr da","1","£4,494,682.00"
"43422","lucyszyn, dr s","1","£1,255,009.00"
"-219125","paradkar, professor a","1","£825,693.00"
"-86877","turnewitsch, dr r","1","£169,897.00"
"-446548","bengoechea, professor ja","1","£395,371.00"
"46168","younger, professor pl","3","£3,052,187.00"
"66415","zimmerman, professor rw","1","£925,473.00"
"-385751","taylor, dr j r","1","£2,321,649.00"
"-423577","bowers, dr j","5","£3,232,998.00"
"-3865","mihajlovic, dr m","1","£501,273.00"
"-16024","spendlove, dr i","1","£101,309.00"
"115093","vijayakumar, professor s","2","£6,908,058.00"
"128005","fang, dr f","1","£4,173,134.00"
"-110997","debattista, dr k","1","£840,940.00"
"81373","wilson, professor re","1","£268,959.00"
"61551","billson, dr dr","2","£5,672,944.00"
"119681","scheichl, professor r","1","£396,002.00"
"81742","lewis, professor m","2","£3,893,850.00"
"115013","ball, dr rj","2","£2,963,713.00"
"57066","craddock, professor ij","2","£12,607,166.00"
"5834","gibbins, professor j","4","£8,121,306.00"
"12926","raeside, professor r","1","£131,526.00"
"5179","ferrari, professor ac","4","£18,547,522.00"
"-436510","pleydell-pearce, dr c","1","£1,131,830.00"
"53674","dixon, dr cl","1","£378,892.00"
"52422","webb, professor dc","1","£7,516,737.00"
"-188242","curson, dr nj","2","£10,608,290.00"
"-465928","zhang, dr j","1","£493,819.00"
"-486685","west, dr n p","1","£628,460.00"
"-210506","apsley, dr j","1","£2,041,122.00"
"-167226","irvine, dr dj","4","£10,881,542.00"
"55710","nicolleau, dr f","1","£572,579.00"
"-421481","marr, dr c","1","£5,957,239.00"
"-316428","pritchard, professor dm","1","£1,780,200.00"
"-19895","tennant, dr a","1","£2,466,368.00"
"117583","lewis, professor r","3","£4,883,106.00"
"-120053","watt, professor aar","3","£2,545,392.00"
"71151","swingler, dr j","1","£5,059,153.00"
"-418212","liddiard, dr r","1","£202,313.00"
"39423","o'brien, professor p","2","£1,213,497.00"
"-77944","mcinnes, professor i","1","£2,992,297.00"
"101427","cassar, professor m","2","£6,145,233.00"
"37267","yeates, professor sg","3","£10,054,157.00"
"80576","shipworth, dr d","3","£7,771,516.00"
"103370","cavalcanti, professor alc","1","£1,766,824.00"
"-391085","messenger, dr n","1","£618,676.00"
"98879","levy, dr pb","1","£361,844.00"
"-1237","brazier, professor re","1","£3,962,860.00"
"91227","christenson, dr hk","2","£2,226,936.00"
"-115825","brennan, dr aj","3","£1,526,519.00"
"117966","povyakalo, dr a","1","£563,089.00"
"-214539","reisner, dr e","1","£4,545,292.00"
"-419516","o'boy, dr dj","1","£1,500,938.00"
"-119436","terzija, professor v","2","£2,247,672.00"
"91763","gottschalg, professor r","4","£7,924,645.00"
"2637","cass, professor aeg","2","£1,624,342.00"
"88761","parsons, professor mi","2","£7,353,892.00"
"-157747","bradshaw, professor mj","1","£13,531,962.00"
"61198","kingman, professor s","1","£1,201,253.00"
"-560729","birgisson, professor b","1","£403,478.00"
"39160","ruyssevelt, professor pa","1","£5,745,855.00"
"66014","steele, professor rjc","1","£3,210,627.00"
"27176","goddard, professor n","1","£469,303.00"
"91630","filippone, dr a","1","£145,535.00"
"29633","mcneil, professor c","2","£14,461,236.00"
"43613","schneider, professor sa","2","£384,508.00"
"51118","hall, professor pm","4","£15,880,915.00"
"-513577","noy, dr a","1","£612,742.00"
"-438398","konovalov, dr a","1","£294,007.00"
"-217499","ochoa, dr lf","3","£6,420,877.00"
"2126","bruce, professor d","1","£618,606.00"
"-83706","karp, dr bn","1","£876,542.00"
"-96417","lloyd-hughes, dr j","1","£204,437.00"
"-88478","guinchard, dr a","1","£645,924.00"
"-199356","pimlott, dr s","1","£4,494,682.00"
"65747","lester, professor e","1","£1,201,253.00"
"-422016","haidry, dr rj","1","£628,525.00"
"16159","tyrrell, professor a","3","£2,926,484.00"
"82737","dinsdale, professor r","1","£1,924,296.00"
"118436","winter, dr i","1","£613,105.00"
"-184416","sherman, professor lw","1","£1,975,496.00"
"57488","carrington, professor a","3","£5,387,541.00"
"-80441","joseph, dr p","1","£970,514.00"
"68984","graham, professor d","4","£11,639,588.00"
"2652","castro, professor i","1","£182,676.00"
"84353","lupu, dr ec","3","£2,496,896.00"
"-105615","dowler, professor ea","1","£339,267.00"
"-496686","cacuci, professor d","2","£4,417,205.00"
"-37941","gilmore, professor bf","1","£395,371.00"
"95204","luettgen, professor g","1","£4,100,539.00"
"72692","green, professor rj","1","£5,411,009.00"
"-27160","dunsby, dr cw","1","£347,804.00"
"76480","wilkinson, dr s","2","£3,773,356.00"
"5480","fox, professor am","2","£5,814,025.00"
"51210","stovin, dr v","2","£4,143,635.00"
"101975","jones, professor dk","2","£1,450,923.00"
"15285","styring, professor p","3","£6,930,046.00"
"11820","ogden, professor rw","1","£1,998,909.00"
"-157879","langfeld, professor ka","1","£288,509.00"
"103020","genever, dr p","1","£2,884,739.00"
"11176","morris, professor ga","2","£708,376.00"
"-93913","bagot, dr paj","3","£6,455,059.00"
"-384413","bigg, professor m","1","£363,964.00"
"-87126","laing, dr cd","1","£887,750.00"
"-445349","faure walker, dr j","1","£205,494.00"
"35322","watling, professor d","1","£1,091,728.00"
"-372746","brown, dr ma","3","£6,120,655.00"
"1924","bridgwater, professor av","4","£6,218,459.00"
"91078","woscholski, dr r","1","£4,617,554.00"
"-471482","degond, professor p","2","£2,437,666.00"
"10686","mcvitie, dr s","4","£2,965,620.00"
"-121833","hourizi, dr r","1","£1,511,972.00"
"-143737","stone, dr h","2","£17,409,372.00"
"-369623","costa, dr p","1","£666,149.00"
"74072","haley, dr rp","1","£994,241.00"
"-409779","mccloskey, professor e v","1","£4,859,494.00"
"55620","buckingham shum, dr j","1","£382,053.00"
"70341","glass, professor j","2","£6,134,953.00"
"54064","bucknall, professor rwg","2","£4,954,619.00"
"80543","razavi, professor rs","3","£6,118,939.00"
"27197","woollins, professor d","2","£5,363,870.00"
"-396845","liu, dr s","1","£669,209.00"
"-187142","gough, dr c","1","£893,883.00"
"-401003","radcliffe, dr j","4","£10,458,999.00"
"7270","higgins, professor s","4","£1,505,409.00"
"705","bain, professor c","2","£7,092,017.00"
"-450240","junyent-ferre, dr a","1","£985,244.00"
"-88782","smith, dr m","1","£992,885.00"
"41037","blandford, professor a","2","£1,552,394.00"
"117238","husmeier, professor d","2","£2,340,734.00"
"-120350","dhillon, professor b","1","£922,996.00"
"80062","watson, professor jdm","1","£4,559,841.00"
"-459312","howard, dr tp","1","£653,245.00"
"-491206","doney, dr asf","1","£922,996.00"
"38217","jennings, professor p","4","£9,648,319.00"
"-418628","goodridge, dr r","4","£12,471,266.00"
"-237261","box, dr s","1","£1,668,848.00"
"-463634","rittscher, professor j","1","£4,466,184.00"
"111786","ries, dr m","1","£98,506.00"
