Source,Target,Type,Weight,Val
93,120,Undirected,1.0,50469
93,125,Undirected,1.0,50469
120,125,Undirected,1.0,50469
40,43,Undirected,1.0,51697
36,73,Undirected,4.0,644923
63,91,Undirected,1.0,173280
51,75,Undirected,1.0,153314
117,134,Undirected,4.0,570481
56,73,Undirected,3.0,653709
22,75,Undirected,2.0,130314
4,88,Undirected,1.0,131194
4,100,Undirected,1.0,131194
63,109,Undirected,1.0,545597
52,128,Undirected,1.0,186840
69,97,Undirected,1.0,52230
53,91,Undirected,1.0,50423
74,94,Undirected,1.0,51015
45,75,Undirected,1.0,155819
5,47,Undirected,1.0,195228
5,83,Undirected,1.0,195228
5,95,Undirected,1.0,195228
5,132,Undirected,1.0,195228
47,83,Undirected,1.0,195228
47,95,Undirected,1.0,195228
83,95,Undirected,1.0,195228
95,132,Undirected,1.0,195228
16,45,Undirected,3.0,328912
63,83,Undirected,1.0,197233
14,29,Undirected,4.0,473257
34,72,Undirected,1.0,66576
84,94,Undirected,1.0,123512
55,73,Undirected,1.0,53514
91,103,Undirected,1.0,6000
63,96,Undirected,3.0,376132
50,96,Undirected,1.0,108013
91,97,Undirected,1.0,103878
2,63,Undirected,1.0,244225
63,98,Undirected,1.0,136234
77,94,Undirected,1.0,129086
100,111,Undirected,2.0,226116
45,119,Undirected,1.0,63039
8,121,Undirected,2.0,1424307
50,98,Undirected,2.0,250140
47,119,Undirected,1.0,81910
75,95,Undirected,2.0,876768
56,102,Undirected,2.0,984928
32,96,Undirected,1.0,29687
61,130,Undirected,2.0,31836
74,104,Undirected,2.0,214740
53,135,Undirected,1.0,53467
29,134,Undirected,2.0,233987
21,119,Undirected,1.0,80330
58,73,Undirected,1.0,182401
63,107,Undirected,1.0,106703
106,119,Undirected,1.0,126188
66,72,Undirected,2.0,212766
53,93,Undirected,1.0,125649
14,130,Undirected,6.0,1502395
2,94,Undirected,1.0,72072
50,136,Undirected,1.0,111830
38,53,Undirected,4.0,699664
38,58,Undirected,5.0,769047
78,118,Undirected,3.0,477187
4,29,Undirected,1.0,50310
53,63,Undirected,4.0,1519347
53,65,Undirected,4.0,1519347
50,97,Undirected,1.0,166305
44,94,Undirected,1.0,146138
94,129,Undirected,2.0,283751
74,96,Undirected,1.0,70309
46,112,Undirected,2.0,167765
118,130,Undirected,1.0,132831
61,65,Undirected,1.0,288434
32,97,Undirected,1.0,52410
36,55,Undirected,1.0,304287
22,101,Undirected,2.0,250515
80,115,Undirected,1.0,141660
67,116,Undirected,1.0,21827
