Id	Label	Num	Val
11092	moore, dr j	5	631626
41953	kolasinski, dr w	3	783377
5907	gill, dr g	1	75000
76582	milligan, mr g	4	262132
31475	newton, mr j	1	55938
22122	shiono, professor k	5	655470
2169	bryden, dr i	2	243946
11244	moss, dr b	1	94146
6418	griffiths, professor j	6	742825
37665	tew, dr rh	3	97956
5481	fox, professor b	2	256469
36444	wilson, dr ms	2	448175
11888	osborne, dr a	1	120746
1946	brinson, dr p	1	75246
41752	keddie, professor jl	5	638321
4049	de roure, professor d	9	1075331
31306	meggitt, dr b	1	93566
1985	brooke, dr g	6	732802
49238	hulten, professor ma	2	170549
17437	wood, professor sp	2	179735
12241	pearmain, dr aj	2	351457
48223	crouch, professor r	1	25277
34579	chakrabarti, dr r	1	59745
11870	orpen, professor a	11	719274
5690	gamble, professor hs	11	1897784
6197	graham, dr j	8	1386003
2522	campbell, professor m	2	155983
12964	rampton, dr v	4	4482267
72178	edirisinghe, professor m	12	881918
14869	spear, professor w	2	73663
41036	ward, dr r	2	77693
45178	kinniment, professor d	8	4837861
3707	curtis, professor rt	4	21665
24593	wilson, dr m	1	121887
15579	taylor, professor g	12	1182765
41010	gostelow, professor jp	3	255761
36073	clarke, dr t	2	584945
95412	hu, dr z	1	153825
2742	chan, dr j	1	154026
11762	o'kane, mr j	1	59191
5176	fernando, professor gf	9	714727
5585	friend, professor c	2	368721
69461	waterson, dr p	1	167220
5428	forte, dr p	1	64392
16332	voss, professor c	4	470816
16893	whitbread, mr m	1	42315
11293	muirhead, dr cm	5	7199418
16863	wheatley, professor ad	6	577117
13833	salmon, dr g	1	29800
34677	conner, professor m	2	247386
5724	garigliano, professor r	2	223874
5834	gibbins, professor j	5	375263
32329	rawsthorne, professor a	1	141280
16631	watson, dr as	5	769232
44738	swindell, professor w	1	145764
5543	free, dr ce	1	120419
27281	larrichia, dr g	1	1026344
12400	phelps, professor adr	10	1099985
9366	leevers, dr p	6	1703911
52602	yin, dr h	2	227063
48335	hughes, professor ad	1	14689
1165	bell, dr a	1	132433
28488	chalker, professor pr	3	286019
50377	barrett, mr d	1	213767
34596	shao, professor l	6	695873
11497	nethercot, professor d	9	708271
15540	taylor, professor m	1	213767
5702	gani, professor d	11	665534
32430	turner, dr g	1	58113
10049	mallinson, dr p	3	231725
5830	gibb, dr t	1	64754
7070	healy, professor t	1	133943
15100	stevens, professor r	6	1091509
12294	penman, professor j	2	180097
22150	o'reilly, professor j	1	136996
24924	huckerby, dr t	2	193177
1558	boaden, professor r	3	303445
2997	clarke, mr m	1	93403
27800	cruickshank, dr d	4	438488
29773	jones, dr rh	2	313655
1439	bishop, dr h	2	129213
41457	gogolin, professor ao	2	69976
38227	cardwell, professor da	5	705887
8417	johnstone, professor w	3	222757
15299	suli, professor e	6	308452
6624	hall, professor l	5	973085
1898	brenton, professor ag	4	543852
50725	whittlesey, professor m	2	85268
9751	lowe, professor g	1	67000
10701	meads, dr r	1	58321
9475	lewis, professor rw	6	1163776
2295	burley, dr e	1	60522
10381	mcallister, mrs s	1	39013
14799	solomonides, professor c	1	20000
22013	munro, professor d	1	50152
37783	harris, dr j	5	12901291
28081	comer, dr j	4	1423660
37566	munz, professor w	1	44145
17526	worboys, professor m	3	327845
6551	hagen, dr m	2	86044
46099	schumacher, prof dr p	2	281612
26197	wilson, professor j	1	84727
4024	day, professor ak	4	673894
8089	issa, dr r	5	687259
16852	whan, dr d	2	85223
5976	glazer, professor am	4	516934
72611	lawson, dr nj	1	50256
32851	shackell, professor j	3	206550
22007	leighton, professor t	4	504876
35059	tableton, dr e	1	120907
8955	knight, professor b	2	213397
12595	poole, professor d	1	89501
56719	clark, dr p	1	220047
1381	billett, professor e	5	438056
26474	thomas, professor nr	3	172165
1932	briggs, professor g	4	8184930
3221	colyer, dr r	1	40179
47227	wen, dr x	2	297576
5199	field, professor rw	10	850287
49697	jones, professor g	2	3667762
1192	bell, mr r	3	170288
34586	gibbs, professor bm	5	613796
41416	shluger, professor a	3	362095
14220	sharp, professor ry	3	7238
8769	kenworthy, professor j	1	144479
10016	maitlis, professor p	8	677886
42975	marrow, professor j	2	469013
4215	dilworth, dr i	1	165186
4684	edmonds, professor dv	8	1147705
2554	carden, mr d	1	76051
29669	davidge, professor r	1	136417
22287	taylor, dr p	2	857009
10384	mcarthur, dr h	1	10000
57037	zbikowski, professor r	1	235410
30055	marsden, mr j	1	166957
28583	wilson, dr m	2	158275
9847	macaulay, mr a	1	28360
14871	spears, dr k	1	59978
11990	paige, professor e	7	611627
14467	simpson, mr r	1	40686
14774	snell, mr j	1	172687
75873	majumdar, dr a	1	82628
11167	morrey, professor d	2	575562
23868	mitchell, professor j	1	26190
36431	justo, dr g	1	141539
41955	trucco, professor e	3	88659
27832	corbett, mr g	1	54425
16662	watt, dr c	3	349166
42148	bradshaw, dr m	1	157806
41445	duursma, dr gr	1	58176
37848	minelly, dr j	1	157262
10712	medwell, dr j	1	103322
21943	gribble, dr j	2	352738
39843	chen, professor d	3	373124
43492	o'reilly, professor k	3	8269184
26867	walbridge, mr a	1	125821
16107	turner, professor ab	10	1228579
31763	edwards, dr p	1	9602
49768	dent, professor a	2	161074
10277	matchett, professor a	2	137429
10491	mcdonald, professor p	7	653051
12618	porter, professor jm	2	379514
21436	shollock, professor ba	9	1362470
381	angell, professor io	2	163679
2711	chalker, professor j	11	4330478
53340	grossmann, dr jg	1	176671
7617	hope, professor e	9	764936
29816	williams, dr j	1	108851
22301	bowen, professor wr	7	1610942
12041	parke, professor gar	3	244138
12045	parker, professor aj	1	60000
32253	o'sullivan, professor p	3	566736
38091	blundell, professor s	6	1213923
6046	goldspink, professor g	2	172415
45305	dong, dr l	1	125921
5447	fothergill, mrs a	2	2823
41610	cooper, professor rp	2	343777
16755	wei gu, mr d	1	195310
4834	ellis, dr c	1	120445
46056	smith, dr t	1	145764
9965	madden, professor pa	12	892961
1841	bramer, professor m	1	190097
40536	ringrose, dr p	1	162668
43836	turpin, dr m	2	374892
288	alper, dr t	2	194375
21964	langford, dr n	3	370237
11553	newton, dr m	1	27975
27760	bree, professor d	1	38604
49180	lane, professor sn	1	106817
3620	crowder, professor m	1	120387
51304	frenneaux, professor m	1	51559
11569	nicholas, professor rj	19	6351993
6144	gotham, dr d	2	80766
26549	moreton, mr k	1	55255
13437	roberts, professor m	3	560403
72449	marchant, dr e	1	50676
32131	kay, professor d	4	549462
21711	davies, professor g	4	997657
8152	james, dr a	3	8228302
56185	lloyd, professor j	1	53101
76091	myers, dr wrc	3	410618
36758	long, professor a	5	775299
8857	king, professor j	5	324229
8083	iserles, professor a	6	184879
57224	gasieniec, professor la	3	58560
55184	cooper, dr m	2	99270
35928	colquhoun, professor hm	11	920802
11300	mulgrew, professor b	9	948284
12272	pedley, professor tj	10	12540800
6654	hamer, mr f	2	181594
11630	nobbs, dr jh	2	87087
32433	powell, dr r	1	54459
4568	dupree, professor r	13	2374931
48160	mann, dr c	1	197233
4180	dickens, professor p	3	433912
52433	anderson, professor ah	2	243653
60484	oliver, professor c	1	132372
140	aitchison, professor s	21	7799336
36162	coleman, dr s	1	94511
9213	laughton, professor m	3	474169
88715	neely, professor a	3	1379656
13037	rawlings, dr r	8	1162638
49991	collins, dr s	1	78572
11882	orton, professor cr	4	406955
-214143	dines, dr jab	2	342457
305	ambraseys, professor n	4	300962
72405	lano, dr kc	1	156041
7824	hughes, professor w	1	51997
65756	shackley, dr s	1	178325
38654	kelly, professor a	4	587211
6492	guest, professor j	1	137799
41812	birks, professor ta	5	680103
36410	johnson, dr a	1	166915
7178	henson, professor m c	2	290945
1880	brdys, professor m	1	166159
10041	malcolme-lawes, dr d	1	117690
54677	coleman, professor r	1	138617
16977	whitaker, professor jbc	3	419149
14215	sharp, dr j	1	158577
29439	barrett, professor j	4	271666
58320	wells, mr m	1	219759
67509	nilsson, professor lja	1	107860
2803	charlton, professor m	8	2621108
57628	snowdon, dr jf	3	1526309
43858	cranton, professor wm	3	209769
13133	reeve, dr j	5	283810
39807	edwards, dr c	1	970000
5877	gilbert, dr j	5	700927
10495	mcdouall, dr j j w	2	163699
2657	catford, professor w	4	4880213
10043	male, professor s	3	192373
11701	nowell, professor d	7	776398
32016	chandler-wilde, professor sn	6	475670
9649	lockley, professor s	1	149955
8015	imregun, professor m	5	432769
16847	whalley, dr p	3	409581
932	barnett, professor s	12	967004
69201	kyriacou, dr s	1	286807
2683	cawley, professor p	13	1834212
36375	sa, dr j	1	119935
-89146	turk, professor a	2	374850
49412	scott, dr c	1	80449
38150	longhurst, professor j	2	97347
11336	munns, mr a	2	337424
439	armitage, mr b	1	27095
21241	troscianko, professor t	3	354989
58392	primhak, dr r	1	211824
45838	lockett, professor a	1	61701
104669	beer, dr md	1	230700
13200	rezazadeh, professor aa	6	426236
40102	king, professor a	4	158073
6759	harding, dr j	3	483047
50506	kazansky, professor p	1	130630
940	barr, dr j	2	504563
36617	corish, professor j	2	95508
85400	wynne, professor k	6	1117474
7164	henini, professor m	11	6009016
9941	maclennan, miss m	1	67703
40946	macintyre, dr d	5	7178556
15303	sullivan, dr p	2	123686
