"energy - conventional","materials testing & eng.","12"
"energy efficiency","materials testing & eng.","1"
"materials testing & eng.","power systems plant","11"
"catalysis & applied catalysis","sustainable energy vectors","13"
"gas & solution phase reactions","sustainable energy vectors","7"
"solar technology","sustainable energy networks","2"
"acoustics","aerodynamics","15"
"aerodynamics","fluid dynamics","10"
"combustion","fluid dynamics","14"
"combustion","microsystems","3"
"fluid dynamics","microsystems","10"
"civil engineering materials","structural engineering","12"
"catalysis & applied catalysis","instrumentation eng. & dev.","6"
"chemical structure","gas & solution phase reactions","7"
"chemical structure","materials synthesis & growth","15"
"instrumentation eng. & dev.","materials characterisation","15"
"materials characterisation","physical organic chemistry","7"
"biomaterials","oil & gas extraction","8"
"carbon capture & storage","instrumentation eng. & dev.","9"
"energy storage","eng. dynamics & tribology","8"
"energy storage","oil & gas extraction","8"
"eng. dynamics & tribology","manufacturing machine & plant","14"
"fuel cell technologies","materials testing & eng.","8"
"manufacturing machine & plant","materials characterisation","38"
"materials testing & eng.","oil & gas extraction","8"
"combustion","lasers & optics","2"
"combustion","manufacturing machine & plant","4"
"combustion","power systems plant","11"
"design of process systems","lasers & optics","2"
"design of process systems","manufacturing machine & plant","32"
"design of process systems","power systems plant","2"
"electronic devices & subsys.","lasers & optics","7"
"energy - conventional","lasers & optics","1"
"energy - conventional","manufacturing machine & plant","11"
"energy - conventional","power systems plant","19"
"lasers & optics","materials processing","5"
"manufact. enterprise ops& mgmt","power systems plant","1"
"materials processing","power systems plant","2"
"condensed matter physics","materials synthesis & growth","26"
"materials testing & eng.","transport ops & management","2"
"magnetism/magnetic phenomena","optoelect. devices & circuits","4"
"biochemical engineering","materials synthesis & growth","3"
"building ops & management","materials characterisation","3"
"civil engineering materials","water engineering","3"
"asymmetric chemistry","biological & medicinal chem.","4"
"biological & medicinal chem.","chemical synthetic methodology","6"
"design of process systems","manufact. enterprise ops& mgmt","14"
"drug formulation & delivery","particle technology","4"
"complexity science","design engineering","5"
"complexity science","energy efficiency","8"
"complexity science","human-computer interactions","4"
"complexity science","intelligent & expert systems","1"
"complexity science","manufacturing machine & plant","2"
"complexity science","sustainable energy networks","20"
"complexity science","synthetic biology","3"
"design engineering","design processes","5"
"design engineering","human communication in ict","6"
