"123032","Anderson, Professor RW","1"
"26866","Anderson, Professor S","7"
"352","Anderson, Professor T","2"
"105381","Andersson, Dr E","1"
"58928","Andersson, Professor N","1"
"92253","Ando, Dr K","1"
"355","Andonovic, Professor I","5"
"103896","Andras, Professor P","1"
"-175943","Andre, Dr P","1"
"95805","Andreev, Dr A","4"
"-169872","Andreopoulos, Dr Y","1"
"358","Andres, Professor U","2"
"91637","Andrew, Mr M","2"
"34855","Andrews, Dr SR","1"
"91403","Andrews, Ms J","1"
"368","Andrews, Professor BJ","2"
"369","Andrews, Professor D","5"
"43587","Andrews, Professor DJ","1"
"372","Andrews, Professor GE","7"
"-111306","Andrews, Professor GP","1"
"41278","Andrews, Professor J","1"
"113375","Andrews, Professor P","1"
"70804","Andrews, Professor SC","1"
"105979","Andrews, Professor TJ","2"
"96326","Andrieu, Professor C","5"
"109288","Angel, Dr P","1"
"116314","Angel, Miss H","8"
"48909","Angeli, Professor P","6"
"57273","Angelides, Professor MC","4"
"-93142","Angelis, Dr JJ","1"
"381","Angell, Professor IO","1"
"71494","Angelov, Professor PP","1"
"-10928","Angus, Dr C","1"
"382","Angus, Professor JAS","3"
"118559","Ania-Castanon, Dr JD","1"
"43024","Annett, Professor JF","3"
"-38837","Anon Higon, Dr MD","2"
"386","Ansell, Dr MP","2"
"107156","Ansell, Dr P","2"
"387","Ansell, Dr R","1"
"78430","Ansell, Dr RJ","2"
"61177","Ansorge, Dr RE","2"
"48315","Anstice, Dr H","1"
"103950","Anthony, Professor D","4"
"126832","Anthopoulos, Professor T","5"
"61261","Antipov, Dr Y","1"
"126397","Antonacopoulou, Professor E","1"
"91550","Antonie, Ms V","5"
"78421","Antonov, Dr V","4"
"96194","Antony, Dr S","3"
"34219","Anumba, Professor CJ","11"
"67281","Anwar, Dr A","3"
"28498","Anwar, Professor J","2"
"32569","Aouad, Professor G","21"
"84093","Aouad, Professor G","1"
"118333","Ap Dewi, Dr I","11"
"78943","Aplin, Professor AC","2"
"-149095","Apostolopoulos, Dr V","1"
"44812","Apperley, Dr DC","1"
"400","Applebaum, Professor D","1"
"75235","Appleyard, Dr SP","1"
"413","Apsimon, Professor H","1"
"79203","Apsley, Dr D","3"
"100570","Aquino, Dr M","1"
"97579","Aradian, Dr A","1"
"-58820","Arayici, Dr Y","1"
"93407","Arber, Professor T","5"
