"2388","professor d butler","2"
"38841","professor g nason","1"
"4871","professor sj elston","1"
"117299","dr j hodgkinson","5"
"97680","dr a russo","7"
"80064","professor mh levitt","5"
"6602","professor pj hall","6"
"42432","professor i thayne","5"
"-115825","dr aj brennan","5"
"-168547","dr g tempesti","3"
"28516","professor na warrior","3"
"-117299","professor l libkin","2"
"-5447","professor tm fromhold","2"
"64696","professor ph taylor","1"
"-91536","dr ad quinn","10"
"94767","professor jr durrant","2"
"86007","professor p lettieri","16"
"-96533","dr d quigley","1"
"83405","professor b su","3"
"66096","professor h bahai","1"
"82611","dr h ou","2"
"114424","professor sm rowland","3"
"-118647","dr cd savaniu","3"
"-160027","professor f baumberger","2"
"41099","professor e fraga","5"
"92048","professor aj millar","2"
"5562","professor r freer","7"
"108148","professor ap gibson","2"
"-177354","professor q ni","5"
"-37695","dr ra hatton","1"
"49617","professor sa macgregor","2"
"45263","professor i marshall","1"
"124798","dr j peng","1"
"38091","professor s blundell","5"
"84607","professor s marvin","1"
"92330","professor jn butt","3"
"67002","professor a evans","2"
"93572","professor ap elfick","1"
"128496","professor vv kruglyak","1"
"107671","professor sa gardiner","3"
"53335","dr g parry","2"
"21829","professor sj payne","4"
"2851","professor d cherns","2"
"52064","dr ca laughton","3"
"83144","professor ig hughes","2"
"93744","dr mj clifford","3"
"24","professor c abell","3"
"44631","professor pab james","2"
"99939","professor c de groot","6"
"54502","professor pf mcmillan","6"
"120114","professor m pontil","5"
"68984","professor d graham","12"
"75321","professor r everson","1"
"103618","professor a hone","2"
"5533","professor lj frasinski","4"
"-25777","professor d osthus","1"
"-2856","dr r curtis","2"
"731","professor hj baker","2"
"42706","professor b webb","6"
"43013","professor se radford","3"
"102088","dr m rouainia","1"
"106093","dr b tjahjono","5"
"87905","dr jk courtial","2"
"25929","dr z barber","1"
"21563","professor dg mccartney","7"
"117038","dr mr tarbutt","6"
"39147","professor m davies","3"
"94622","professor a tsourdos","1"
"84353","dr ec lupu","10"
"1924","professor av bridgwater","1"
"-173229","professor ov kolosov","1"
"71618","dr ta coombs","2"
"61373","dr m probert","5"
"80543","professor rs razavi","4"
"28648","dr ra black","5"
"46238","dr j purton","2"
"-210764","professor p conaghan","5"
"23896","professor g grimmett","3"
"96326","professor c andrieu","2"
"91442","dr x de la ossa","2"
"45687","professor bn murdin","3"
"-214539","dr e reisner","1"
"27733","professor k kendall","5"
"4239","professor n dixon","1"
"37850","professor n stanton","4"
"50220","dr a iraqi","2"
"91763","professor r gottschalg","5"
"34721","professor w zhou","2"
"-27428","professor ps freemont","3"
"70834","dr ja platts","1"
"13522","professor jm rodenburg","2"
"32169","dr sa impey","4"
"39006","professor ag davies","10"
"8978","dr km knowles","1"
"17379","professor p withers","23"
"-118653","dr bh stark","6"
"106090","professor ra harris","7"
"51210","dr v stovin","2"
"43826","professor i samuel","7"
"24451","professor d chadwick","5"
"30827","professor i henning","4"
"8710","professor p kelly","9"
"-79345","dr h titheridge","3"
"78433","professor s watson","1"
"108198","professor d book","4"
"58252","dr ae goeta","3"
"46590","professor cb jones","2"
"-161443","dr ar booker","1"
"93532","dr gjp britovsek","4"
"-2613","professor jw haycock","7"
"69369","dr j barria","1"
"10236","professor uh martin","1"
"29759","dr dr lester","2"
"100796","professor z kapelan","2"
"11444","dr pa naylor","3"
"-90701","dr ca goldschmidt","3"
"42780","professor kh luo","7"
"15901","professor dg toll","1"
"15956","professor c toumazou","8"
"-124859","dr g sanguinetti","2"
"35436","professor e bullmore","3"
"3651","professor s culley","4"
"7940","professor d hutchins","3"
"79853","professor a hussain","3"
"32038","professor s hailes","10"
"58845","professor w schwarzacher","1"
"-200272","dr aj kennerley","1"
"28488","professor pr chalker","7"
"115295","professor h xu","1"
"132038","professor g battaglia","4"
"95204","professor g luettgen","4"
"93143","professor m ruzhansky","2"
"470","professor sr arridge","7"
"21870","dr t arnot","2"
"-2128","professor jl tipper","3"
"42571","professor s rannard","3"
"47268","professor m pollicott","3"
"10640","professor c mcmahon","6"
"26587","professor p jeffrey","9"
"69416","professor ss dimov","1"
"-21683","dr ac mclaughlin","2"
"11400","professor a mycroft","3"
"5821","professor dt gethin","4"
"108593","professor c maple","6"
"97010","professor p fearnhead","1"
"35928","professor hm colquhoun","4"
"-231959","dr j lopez-sanchez","3"
"24008","professor jm graham","2"
"101452","professor rl wilby","4"
"-3433","dr j hedley","3"
"40402","professor sp beeby","6"
"-184599","dr h chalmers","3"
"35366","professor g mchale","2"
"75103","dr p stavrinou","3"
"45188","professor s bull","1"
"-108614","dr v tsepelin","1"
"22205","dr kr hallam","1"
"3257","professor cc constantinou","1"
"2451","professor ra cairns","4"
"108534","professor n cohen","7"
"67831","professor d reeve","1"
"71608","professor ma bees","1"
"10789","professor is metcalfe","12"
"65725","dr k tarverdi","2"
"11746","professor k odonnell","1"
"56727","professor j shrimpton","4"
"27155","professor m shipman","2"
"-486252","professor p russell","4"
"28215","professor p ireland","2"
"-45486","professor ps bate","3"
"-124229","dr tep de bie","4"
"-130938","dr rs graham","2"
"35322","professor d watling","1"
"57277","professor pj walker","6"
"41460","professor dj riley","4"
"33629","dr tj mcmaster","3"
"44948","professor zx guo","6"
"105888","professor a michaelides","5"
"4088","professor r deeth","2"
"-145946","professor mj heeney","5"
"56409","professor w hayes","7"
"56801","professor j oakey","5"
"12400","professor adr phelps","1"
"2599","professor omj carsten","3"
"85292","professor g smith","3"
"100637","professor ch mitchell","6"
"112700","professor j crampton","8"
"50252","professor sjt pollard","9"
"81943","dr c brace","3"
"27937","professor aj peyton","4"
"66717","professor rj lunn","2"
"67080","professor y zhao","2"
"-118566","dr sj bell","1"
"81895","professor d laurence","4"
"10387","professor d mcauley","14"
"51646","professor s matcher","4"
"7223","professor gf hewitt","6"
"-125362","mr r street","8"
