Source	Target	Type	Weight
22096	27121	Undirected	9.0
22096	-181243	Undirected	8.0
22096	-169061	Undirected	8.0
22096	55085	Undirected	8.0
22096	14726	Undirected	8.0
22096	5127	Undirected	8.0
22096	1373	Undirected	8.0
22096	101454	Undirected	8.0
22096	56751	Undirected	8.0
22096	2221	Undirected	8.0
22096	2493	Undirected	8.0
22096	125287	Undirected	8.0
22096	108100	Undirected	8.0
22096	17694	Undirected	8.0
22096	-253965	Undirected	8.0
22096	-124727	Undirected	8.0
22096	-12953	Undirected	8.0
22096	66256	Undirected	8.0
22096	71590	Undirected	6.0
22096	-129543	Undirected	4.0
22096	-471482	Undirected	4.0
22096	117173	Undirected	4.0
22096	-21575	Undirected	4.0
22096	-188815	Undirected	4.0
22096	56480	Undirected	5.0
22096	-439280	Undirected	4.0
22096	115742	Undirected	5.0
22096	96893	Undirected	4.0
22096	110718	Undirected	4.0
22096	4826	Undirected	4.0
91630	94544	Undirected	4.0
-427945	3262	Undirected	4.0
-427945	44531	Undirected	4.0
-427945	59531	Undirected	4.0
-427945	9148	Undirected	4.0
-427945	-187310	Undirected	4.0
-427945	21865	Undirected	4.0
-427945	42706	Undirected	4.0
-427945	115093	Undirected	4.0
-427945	76625	Undirected	4.0
15493	102975	Undirected	7.0
15493	99032	Undirected	5.0
15493	117299	Undirected	5.0
15493	-183918	Undirected	6.0
15493	-95524	Undirected	6.0
15493	28727	Undirected	5.0
15493	55346	Undirected	5.0
15493	72611	Undirected	5.0
15493	3113	Undirected	4.0
15493	41202	Undirected	4.0
15493	40395	Undirected	4.0
15493	39752	Undirected	5.0
15493	-399202	Undirected	5.0
15493	49267	Undirected	4.0
15493	44531	Undirected	5.0
15493	116932	Undirected	4.0
15493	95046	Undirected	4.0
15493	36103	Undirected	4.0
15493	11579	Undirected	4.0
15493	11780	Undirected	4.0
15493	50579	Undirected	4.0
15493	10928	Undirected	4.0
102975	99032	Undirected	5.0
102975	117299	Undirected	5.0
102975	-183918	Undirected	5.0
102975	-95524	Undirected	5.0
102975	28727	Undirected	5.0
102975	55346	Undirected	5.0
102975	72611	Undirected	5.0
102975	39752	Undirected	4.0
102975	-399202	Undirected	4.0
102975	49267	Undirected	4.0
102975	44531	Undirected	4.0
99032	117299	Undirected	5.0
99032	-183918	Undirected	5.0
99032	-95524	Undirected	5.0
99032	28727	Undirected	5.0
99032	55346	Undirected	5.0
99032	72611	Undirected	5.0
99032	39752	Undirected	4.0
99032	-399202	Undirected	4.0
99032	49267	Undirected	4.0
117299	-183918	Undirected	5.0
117299	-95524	Undirected	5.0
117299	28727	Undirected	5.0
117299	55346	Undirected	5.0
117299	72611	Undirected	5.0
117299	39752	Undirected	4.0
117299	-399202	Undirected	4.0
117299	49267	Undirected	4.0
-183918	-95524	Undirected	6.0
-183918	28727	Undirected	5.0
-183918	55346	Undirected	5.0
-183918	72611	Undirected	5.0
-183918	3113	Undirected	4.0
-183918	43470	Undirected	4.0
-183918	39752	Undirected	5.0
-183918	-399202	Undirected	5.0
-183918	49267	Undirected	4.0
-183918	25203	Undirected	4.0
-183918	-21184	Undirected	4.0
-183918	-223180	Undirected	4.0
-183918	95046	Undirected	4.0
-183918	106640	Undirected	4.0
-183918	82103	Undirected	4.0
-183918	29823	Undirected	4.0
-183918	-429174	Undirected	4.0
-183918	-116491	Undirected	4.0
-183918	74829	Undirected	4.0
-183918	-198610	Undirected	5.0
-183918	115654	Undirected	4.0
-183918	23398	Undirected	5.0
-183918	36758	Undirected	5.0
-183918	54239	Undirected	5.0
-183918	-117404	Undirected	6.0
-183918	31317	Undirected	5.0
-183918	46253	Undirected	5.0
-183918	790	Undirected	5.0
-183918	96816	Undirected	5.0
-183918	-515733	Undirected	5.0
-95524	28727	Undirected	5.0
-95524	55346	Undirected	5.0
-95524	72611	Undirected	5.0
-95524	3113	Undirected	4.0
-95524	39752	Undirected	5.0
-95524	-399202	Undirected	5.0
-95524	49267	Undirected	4.0
-95524	95046	Undirected	4.0
28727	55346	Undirected	5.0
28727	72611	Undirected	5.0
28727	17379	Undirected	5.0
28727	39752	Undirected	5.0
28727	-399202	Undirected	5.0
28727	49267	Undirected	5.0
28727	115867	Undirected	5.0
28727	95046	Undirected	5.0
28727	15755	Undirected	4.0
28727	68130	Undirected	4.0
28727	-422664	Undirected	5.0
55346	72611	Undirected	5.0
55346	39752	Undirected	4.0
55346	-399202	Undirected	4.0
55346	49267	Undirected	4.0
