Id	Label	Num
-391962	dr q liu	2	
-286763	dr rmd braganca	2	
-231959	dr j lopez-sanchez	3	
-94984	dr ae trewin	3	
99967	dr j kuylenstierna	3	
40202	dr p sherwood	5	
-111351	dr aa sokol	3	
-95775	dr tw keal	3	
21422	professor sc parker	8	
82101	dr a duhme-klair	2	
53809	professor ks wilson	2	
-94335	dr ae ashley	2	
82960	dr jm smith	5	
97323	professor ia walmsley	11	
8919	professor a kirkland	4	
36103	professor rc reed	9	
-254854	dr n p young	4	
6475	professor c grovenor	8	
44916	professor aj wilkinson	7	
-108315	professor s lozano-perez	4	
14540	professor m skolnick	6	
115831	professor s speller	4	
-93913	dr paj bagot	7	
-90293	dr mk keller	6	
-415585	dr m p moody	8	
48452	professor cg frost	3	
-189972	dr d mattia	6	
-108164	dr md jones	3	
74551	professor a lapkin	3	
89626	dr sd bull	3	
-406899	dr da patterson	6	
6372	professor sir m gregory	7	
69970	professor rb bedford	1	
46124	professor g lloyd-jones	5	
-189092	professor dj fermin	6	
12558	professor m poliakoff	5	
-120149	professor aj goguet	5	
98273	professor gj davies	5	
82213	professor l brammer	5	
26776	professor sd jackson	5	
10789	professor is metcalfe	12	
26910	professor j dennis	7	
-2819	professor fa armstrong	5	
10910	professor a mills	7	
-154799	dr a kerridge	3	
94775	professor cj pickard	6	
42555	professor rl johnston	3	
103791	professor jpk doye	1	
-187038	dr f baletto	1	
16391	professor d wales	4	
-192354	professor e hevia	2	
11321	professor r mulvey	2	
-401170	dr dj payne	9	
-193017	dr tga youngs	3	
104770	dr dt bowron	3	
-428160	dr h g manyar	3	
-488491	dr d j nelson	4	
-188805	dr s ebbens	4	
73063	professor c redshaw	2	
60142	professor as nelson	2	
42411	professor ja thomas	5	
84766	professor s macneil	5	
94881	professor ja weinstein	7	
-148370	dr sp eden	2	
-3354	dr lmc barter	1	
91078	dr r woscholski	1	
-426416	dr a kawamura	1	
-458918	dr gjl bernardes	2	
-74190	dr jm mason	1	
-109571	dr sw magennis	2	
43161	professor t wright	2	
52060	professor dn woolfson	2	
-110971	dr ta edwards	1	
-175449	professor mr howarth	2	
-422146	professor f gervasio	1	
-294658	dr s mclain	2	
-407142	dr j cheng	2	
17349	professor re winpenny	5	
3216	dr d collison	4	
58309	professor j mcgrady	2	
99939	professor c de groot	6	
70023	dr r beanland	5	
-502274	professor a striolo	5	
-98849	dr a teale	1	
80263	dr sa davis	1	
10082	professor s mann	4	
11870	professor a orpen	2	
128171	professor i manners	3	
-24749	dr c o'hara	3	
12751	professor sl price	2	
15882	professor da tocher	2	
-184722	dr aj urquhart	2	
-9004	dr s gaisford	3	
14032	professor m schroder	6	
-207840	dr s yang	3	
46021	professor nr champness	3	
42759	professor wif david	4	
1313	professor ph beton	4	
15686	professor km thomas	3	
116950	professor e besley	3	
-352281	mr i bethune	3	
-106580	professor c makatsoris	6	
-111594	professor l chapon	3	
-75908	professor ar pearson	3	
39291	professor m towrie	3	
45006	professor cc wilson	8	
5004	professor j evans	3	
58252	dr ae goeta	3	
54176	dr dr allan	3	
-261412	dr rl owen	3	
-17657	dr sj coles	0	
-37909	dr tr farren	3	
-215054	dr ma zwijnenburg	4	
85400	professor k wynne	3	
-289281	dr d j france	2	
21594	professor aj horsewill	4	
16895	professor rj whitby	3	
107644	professor ek brechin	5	
128801	professor am blamire	2	
-37659	dr rj maxwell	2	
-521636	dr t penfold	4	
-99127	dr idh oswald	3	
-395356	dr mr probert	5	
49479	professor s parsons	5	
-176067	dr sa moggach	5	
21343	professor n mckeown	7	
107959	dr m murrie	5	
68680	professor k kamenev	7	
53913	professor sc althorpe	2	
7713	professor jak howard	1	
49658	professor p popelier	2	
78926	dr aj lapthorn	2	
104951	dr sm kelly	2	
107838	professor st liddle	3	
85825	dr j mcmaster	2	
-94516	dr p dean	8	
94773	professor j cunningham	8	
7492	professor d hogg	9	
46217	professor eh linfield	7	
132038	professor g battaglia	4	
25224	professor g price	3	
-426893	dr do scanlon	3	
-311299	dr s corr	2	
16773	professor aj welch	1	
952	professor t barrett	1	
-458939	dr p sharma	1	
55631	professor dj procter	2	
-152139	dr pw miller	2	
69824	professor v gouverneur	2	
46239	professor j nelson	7	
-145946	professor mj heeney	5	
72193	professor t peijs	6	
-185356	professor jr nitschke	4	
-227807	dr uf keyser	5	
55434	professor raw dryfe	3	
127861	professor a forsyth	8	
116107	professor ia kinloch	4	
-399342	dr l hardwick	6	
-428891	dr r s forgan	1	
-164820	dr jm goicoechea	3	
-491729	dr a l lawrence	1	
-462238	dr m blunt	5	
41034	professor f livens	2	
-19904	professor n hyatt	2	
-285457	dr h miras	4	
-380352	dr d long	2	
77862	professor gad briggs	6	
9121	professor c lambert	11	
37119	professor hl anderson	8	
-525913	dr l bogani	6	
7457	professor a hodgson	3	
-444707	dr r lorenzo	2	
2683	professor p cawley	10	
123227	professor cb scruby	4	
-526256	dr m dobbert p cruz	1	
-528419	mr w w watts	1	
-267459	dr jj orr	2	
3172	professor d coley	6	
57277	professor pj walker	6	
54016	professor t ibell	5	
128498	dr m overend	1	
-411687	dr m jepson	3	
-485494	dr a garcia hernandez	2	
-413480	dr r g palgrave	1	
54484	professor a al-tabbaa	5	
76878	dr j lees	5	
106121	dr y bai	1	
67161	professor ja stegemann	3	
44096	professor r lark	2	
-392303	dr d r gardner	2	
-206827	dr mj harbottle	2	
24	professor c abell	3	
3330	dr r cooper	2	
-158590	dr ml oyen	2	
122554	professor t jefferson	2	
118081	dr ka paine	2	
110450	professor a heath	2	
21509	professor d macphee	1	
8483	professor mr jones	1	
-175650	dr mh ramage	2	
11267	professor j mottram	3	
49733	dr wm sebastian	3	
80329	professor c kilsby	7	
57831	professor pd gosling	3	
56998	professor c pearce	3	
-230095	dr m evernden	3	
-219261	dr l kaczmarczyk	3	
-421608	professor jl provis	3	
-252311	dr s nanukuttan	3	
37681	professor m soutsos	2	
33041	dr c morley	2	
63480	dr gt parks	5	
-436262	dr w m coombs	4	
106056	dr m brown	8	
-115825	dr aj brennan	5	
57299	professor c augarde	4	
-485949	dr b suryanto	3	
-458747	mr o wilton	3	
-17783	dr rmh lawrence	2	
72711	dr a p darby	2	
-189905	dr m soleimani	5	
-371414	dr a marshall	2	
4014	mr ar dawson	2	
41278	professor j andrews	4	
37464	dr nh thom	2	
-284862	dr l beevers	4	
-65	professor aj plater	4	
-210395	dr md wood	4	
-195411	dr d mccauley	4	
-120116	dr pj north	4	
-117030	dr kj horsburgh	4	
2327	professor r burrows	4	
-6727	professor aj souza	4	
-7137	professor j hooke	4	
71998	professor g masselink	4	
91645	dr j wolf	5	
14892	professor j spencer	6	
39843	professor d chen	4	
-162396	dr jm brown	4	
43352	professor t greenshaw	4	
-163530	ms s kidd	4	
-17172	dr ia walkington	4	
124317	professor rj nicholls	9	
-725	professor an tyler	4	
101452	professor rl wilby	4	
46170	dr m davidson	4	
-357269	professor d copplestone	4	
124288	dr m li	4	
-486252	professor p russell	4	
112882	dr ks kingston	4	
128510	dr j young	4	
43512	professor d greaves	4	
75095	dr di graham	4	
93015	professor q ma	3	
-457180	dr s yan	3	
-504693	mr a kyte	2	
114696	dr l qian	4	
10949	professor c mingham	4	
2673	professor dm causon	4	
118308	dr j zang	2	
44011	professor c greenough	4	
-399882	professor t stoesser	2	
5067	professor ra falconer	2	
-46237	professor v nikora	1	
-355397	dr g fu	4	
-118889	dr m rivas casado	3	
40414	professor rs kalawsky	4	
-108863	dr a yang	4	
-77034	dr j ingram	8	
122362	dr sl dance	3	
-428479	professor o bokhove	6	
114595	professor csb grimmond	3	
-55928	dr jd blower	3	
41055	professor d savic	2	
-388694	professor t wagener	2	
21870	dr t arnot	2	
2388	professor d butler	2	
111963	professor s djordjevic	3	
100796	professor z kapelan	2	
-459068	dr r woods	2	
115977	professor j dawes	2	
21787	professor g pender	4	
83173	dr s arthur	1	
-413697	dr h haynes	1	
90091	professor n dodd	1	
67831	professor d reeve	1	
-123453	dr y cai	1	
-416224	dr s j lind	2	
-188212	dr bd rogers	1	
14993	professor pk stansby	2	
51210	dr v stovin	2	
-287741	dr p kripakaran	1	
-179452	dr r farmani	2	
-56949	dr s ward	2	
28886	professor j tawn	6	
-553429	dr a a leeson	4	
-159146	mr jw watkins	4	
50344	professor jmw brownjohn	2	
48696	dr df d'ayala	1	
-161405	dr mj austin	1	
-491945	dr c e d blenkinsopp	1	
34988	professor n davies	10	
-14173	professor gd ward	5	
-89055	dr c sas	5	
95645	professor h gellersen	7	
-224585	professor c speed	8	
-425450	dr m a osborne	3	
-162605	professor ce rasmussen	2	
9896	professor j maciejowski	2	
-122700	dr dh coyle	4	
4504	professor a duffy	4	
83922	professor m grealy	4	
111872	professor sl cornish	4	
7963	professor jm hutson	4	
115947	dr mh szymanska	7	
84687	professor m kim	3	
107816	professor tg rudolph	3	
33120	professor d segal	3	
56695	professor b garraway	2	
-188500	professor k bongs	1	
107671	professor sa gardiner	3	
117031	professor np proukakis	1	
23987	professor t softley	3	
91923	dr e wrede	2	
-160478	dr d carty	2	
-200560	professor z hadzibabic	1	
-522306	dr j hill	2	
-109595	dr mpa jones	2	
42882	professor cs adams	3	
-95798	dr kj weatherill	2	
94987	professor jp garrahan	3	
-495285	dr w li	2	
-240925	professor iw lesanovsky	3	
97541	professor p ohberg	2	
-431456	dr m o borgh	2	
-121233	dr g rein	2	
125775	dr s navarro-martinez	3	
27835	dr a marquis	2	
30818	professor rp lindstedt	2	
127063	dr s rigopoulos	2	
43154	professor jg hawley	3	
-182148	dr cd bannister	3	
-90907	professor ji millar	3	
126822	dr s akehurst	3	
81943	dr c brace	3	
50959	professor s sazhin	2	
7112	professor m heikal	3	
70825	dr s begg	2	
4556	dr j dunne	3	
-9306	dr a zolotas	3	
55504	professor z yang	3	
74254	dr nj simms	4	
79363	professor j wang	8	
6408	professor aj griffiths	4	
38013	professor p pilidis	4	
7979	professor th hyde	4	
-15786	professor w sun	6	
11579	professor jr nicholls	10	
15517	professor amp taylor	4	
21563	professor dg mccartney	7	
29273	professor jp dear	4	
36834	professor i hardalupas	4	
131905	dr cm davies	4	
-250323	dr r kahanda koralage	1	
34806	professor j wen	3	
-556637	dr j mai	2	
-161526	dr w liu	2	
78508	dr xj gu	2	
96871	dr s welch	2	
103493	professor jl torero	2	
-119443	professor n chakraborty	2	
-17922	dr kw jenkins	2	
-366681	dr ca armitage	2	
-251554	dr es richardson	2	
100624	professor s hochgreb	5	
15124	professor g stewart	2	
-546102	dr b peterson	2	
-546096	professor m a linne	2	
-121731	dr i burns	3	
92246	professor m gavaises	2	
116257	dr c crua	3	
91962	professor e mastorakos	2	
78301	professor m kraft	2	
21851	professor r cant	2	
112324	professor n swaminathan	2	
80632	dr r prosser	4	
-381140	dr j xia	4	
21300	professor ph gaskell	3	
1809	professor d bradley	2	
92802	dr g sharpe	2	
-410598	dr r morgan	2	
-216727	dr pr hellier	2	
37684	professor h zhao	3	
-12980	professor p aleiferis	2	
9093	professor n ladommatos	2	
-413925	dr a pesiridis	2	
-271812	professor a cairns	3	
81880	dr mh davy	2	
34512	professor cr stone	5	
106024	professor c wu	3	
-556511	dr j meng	3	
42912	professor m barigou	3	
15793	dr c thornton	3	
-493358	dr a alexiadis	3	
-150360	dr pj smith	4	
92330	professor jn butt	3	
114844	dr nj watmough	3	
-109967	dr ta clarke	3	
-99024	dr j blumberger	3	
-436909	dr r boulatov	1	
117703	professor c macphee	1	
-153652	dr rj allen	1	
2132	professor p bruce	8	
127127	dr ps clegg	1	
57029	professor mr evans	1	
115889	dr d marenduzzo	1	
71035	professor cv brown	1	
34534	dr mi newton	2	
35366	professor g mchale	2	
-458860	dr f denner	3	
-493300	dr r sknepnek	2	
27203	professor k choy	5	
52694	professor m priest	2	
-184592	dr a morina	2	
-97525	dr mbj marshall	5	
-101243	dr t slatter	2	
10310	professor a matthews	6	
12945	professor wm rainforth	10	
41039	professor a neville	4	
35492	professor ww sampson	3	
-225607	dr r dullens	3	
-182151	professor dga aarts	3	
-11497	professor m wilson	5	
45306	professor md dawson	4	
61164	dr i watson	4	
-80756	dr n laurand	3	
125567	dr b hallmark	2	
-518807	professor j davidson	2	
-37756	professor s cox	2	
73642	professor rd wildman	8	
-191507	professor d amabilino	3	
-189940	professor t foster	5	
53013	professor mr alexander	8	
-132821	dr cj tuck	5	
41165	professor it norton	6	
81738	professor rj hague	8	
-72367	dr f spyropoulos	5	
-167226	dr dj irvine	9	
80335	professor ia ashcroft	5	
-454905	dr tb mills	3	
31392	professor c roberts	3	
52083	professor g mehl	1	
45311	professor t wilkinson	7	
-493909	professor s morris	1	
106108	professor m booth	4	
4871	professor sj elston	1	
113265	professor t mcnally	4	
-459297	dr bb xu	4	
17420	professor d wood	3	
-471482	professor p degond	6	
-493817	dr a patti	1	
41984	professor s kalliadasis	7	
-212193	dr cn markides	8	
-188882	professor g pavliotis	7	
75573	professor sg kazarian	5	
-80458	dr j cabral	5	
7223	professor gf hewitt	6	
41455	professor ao parry	5	
56821	professor r craster	7	
6070	professor jw goodby	1	
86128	dr im saez	1	
11092	dr j moore	1	
-88304	dr sj cowling	1	
46177	professor c carmalt	7	
-97242	dr b goddard	1	
-93587	dr tj spencer	3	
117173	dr m tindall	5	
49642	professor ng wright	5	
-417888	dr j chen	3	
-195521	dr k pancholi	3	
-187256	dr js hallinan	3	
56426	professor dj wilkinson	8	
44685	professor p watson	15	
59395	professor s rushton	3	
27122	professor sj hogan	5	
-236417	dr l giuggioli	5	
-189999	dr k wiesner	5	
-199623	dr a ganesh	5	
-109533	dr k blyuss	5	
-150346	dr rl gomes	7	
78398	professor a popov	8	
9858	professor bl maccarthy	7	
88857	dr b logan	9	
54369	professor k pawar	5	
-454117	dr sl cotter	2	
-21575	dr ta house	4	
41081	professor rs mackay	8	
-208490	miss j bowskill	4	
-188815	dr sw grosskinsky	5	
794	professor rc ball	6	
92027	professor m keeling	5	
12980	professor da rand	4	
109629	professor m barahona	3	
-155326	dr ns jones	3	
-240187	dr c colijn	3	
40650	professor k chen	7	
-198820	dr sd webb	5	
-395121	dr r kolamunnage-dona	5	
-25307	dr mj horsburgh	5	
-111157	dr rn bearon	5	
-6882	professor f falciani	5	
93053	professor p williamson	5	
-40448	dr m garcia-finana (van der hoek)	5	
-30909	dr kj sharkey	5	
-49749	dr v see	5	
57752	professor n movchan	7	
118024	dr bn vasiev	5	
-440293	dr g czanner	5	
21727	professor a elsheikh	5	
114123	dr j read	5	
-448598	dr o karpenkov	5	
-441051	professor sj o brien	5	
-246854	dr a pratoussevitch	5	
32178	professor a movchan	7	
106640	professor jr terry	5	
82103	professor p challenor	5	
29823	professor sl lightman	5	
-429174	dr m goodfellow	5	
-116491	professor m richardson	5	
74829	professor vn biktashev	5	
-419824	dr a barrett	1	
61980	professor rh clayton	4	
115982	dr t galla	4	
66455	professor n clarke	6	
69545	professor o jensen	4	
-121488	professor rj dawson	9	
-213872	professor dj campbell	8	
50928	mr g garrod	8	
-186148	professor a gouldson	8	
-102134	professor d spencer	8	
-102120	professor m kafouros	8	
-88091	professor a pike	8	
-88122	professor j tomaney	8	
90582	professor d bower	8	
15837	professor m tight	8	
58496	dr n thorpe	8	
54861	dr i jefferson	10	
123557	professor j bryson	8	
102051	professor n brookes	8	
57895	professor p blythe	10	
58780	professor s glendinning	10	
-222053	dr j gibbon	8	
-368728	dr j k steinberger	8	
-399142	professor b collins	10	
34342	dr m yearworth	9	
-209472	professor jj harou	9	
50252	professor sjt pollard	9	
54005	professor tm brady	9	
-154535	professor p godfrey	14	
-124688	professor w larner	9	
-11230	professor h dimitriou	9	
679	professor as bahaj	12	
-117265	professor re deakin crick	9	
-163850	dr sr jude	9	
-49647	dr f medda	10	
40306	professor dj richards	12	
15519	professor ca taylor	9	
26550	professor n tyler	12	
26587	professor p jeffrey	9	
68422	dr a edkins	9	
-227962	dr t fujiyama	9	
103969	professor p nightingale	11	
59459	professor jw hall	4	
31821	professor n jenkins	7	
-210456	professor j wu	5	
-395173	dr sp blainey	9	
-156387	professor p tyler	4	
-9371	dr nj eyre	6	
-7023	dr s barr	4	
102784	professor j watson	6	
27234	professor m birkin	7	
-435920	dr d farmer	4	
-414171	dr c bale	3	
-523565	dr g livan	3	
76935	professor tm lenton	2	
-532783	dr s hall	2	
-212697	professor c dickerson	3	
76376	professor j xu	2	
97315	professor r dixon	2	
33462	dr dj mulvaney	2	
75056	dr o zaboronski	4	
-113659	professor a bows-larkin	5	
100637	professor ch mitchell	6	
14049	professor m scott	6	
-208196	dr a druckman	4	
-202184	dr re falconer	4	
-482889	dr b reville	2	
-223789	dr ta weyrich	1	
-480717	dr a ghosh	2	
-196384	professor l coles-kemp	8	
-120186	dr a tomlinson	5	
-81804	dr g price	5	
-248332	dr g hancke	5	
-124855	professor mw jones	5	
-193724	dr x xie	5	
16055	professor jv tucker	5	
117687	professor m roggenbach	7	
-282642	dr v wang	5	
-249870	professor m button	5	
-458510	dr b e treeby	6	
-12991	dr bt cox	7	
126913	dr dc barratt	5	
-505473	dr c dobbins	3	
95551	professor s fairclough	3	
2755	professor m chantler	4	
-244010	dr w moncur	6	
-369521	dr ac durrant	3	
126697	dr jp collomosse	6	
-491665	dr d w archambault	2	
-25080	dr c ludwig	5	
88981	mr a turner	3	
-119581	dr sjd prince	3	
-113666	dr sj julier	3	
-416172	professor n mitra	3	
58359	dr r ruddle	3	
-118007	dr g aivaliotis	3	
92244	professor j keen	3	
-283244	professor c megone	3	
28802	professor sir af markham	5	
-215137	dr j palczewski	3	
-193862	dr x sun	2	
52643	professor p rosin	2	
10226	professor rr martin	2	
-181136	dr jy guillemaut	2	
71078	dr b milner	2	
47922	dr n nikiforakis	8	
-171365	dr pj calleja	5	
56861	professor j clarkson	9	
2715	professor a chalmers	3	
-196766	mr cb moir	3	
-110997	dr k debattista	3	
98571	dr ha glover	9	
-161795	professor s coleman	3	
-164761	dr p wilson	3	
-248349	dr g moss	3	
55620	dr j buckingham shum	3	
-189494	dr r borgo	1	
120139	dr f stajano	5	
56494	dr e boiten	7	
43613	professor sa schneider	8	
-412209	dr m manulis	10	
28909	professor p trinder	3	
-497339	dr j hu	2	
-22950	dr b franke	4	
13903	professor d sannella	3	
45714	professor a gordon	3	
59849	dr i stark	3	
-168547	dr g tempesti	3	
-272840	dr m a trefzer	3	
117271	dr w vanderbauwhede	3	
-420303	dr c fensch	3	
-157695	professor s scholz	3	
84749	professor n yoshida	4	
-116561	professor c cid	11	
82502	professor k martin	11	
73961	professor kg paterson	11	
112700	professor j crampton	8	
-362298	dr cea mulligan	7	
-128335	dr pr pietzuch	4	
-177354	professor q ni	5	
-145660	professor jb worrell	2	
-114981	professor j ouaknine	2	
57961	dr r lazic	2	
-118467	dr m jurdzinski	2	
75481	professor a martin	8	
28053	professor g coulson	3	
-518763	dr y elkhatib	3	
51232	professor m o'boyle	6	
122399	dr s viglas	5	
-255992	dr h leather	3	
-467462	dr b grot	1	
-421253	professor d nikolopoulos	4	
-415663	dr h t k vandierendonck	3	
-422022	dr z wang	2	
-242105	dr i gashi	5	
38533	professor l strigini	5	
31254	professor r bloomfield	5	
117966	dr a povyakalo	5	
9591	professor b littlewood	5	
-189152	dr tm jones	5	
106973	dr jl nunez yanez	3	
98852	mr s mcintosh-smith	7	
-504137	ms s meiklejohn	6	
17488	professor r woods	2	
40151	professor w luk	6	
8710	professor p kelly	9	
4762	professor s eisenbach	5	
2867	professor pyk cheung	5	
5195	dr aj field	5	
100961	professor ga constantinides	8	
14582	dr a smaill	5	
88761	professor mi parsons	5	
35221	dr m cole	5	
-262777	dr v nagarajan	3	
-169872	dr y andreopoulos	3	
2022	professor ad brown	3	
46045	professor s moore	3	
-85269	dr db thomas	3	
13133	dr j reeve	3	
8653	dr t kazmierski	3	
22017	professor a yakovlev	5	
-425397	dr a mokhov	4	
-547836	dr t mak	3	
114627	professor p wadler	3	
41408	professor sj gay	3	
-99841	dr rg maunder	3	
21686	professor l hanzo	3	
98932	dr t altenkirch	2	
69411	professor n ghani	2	
-145924	dr ct mcbride	2	
97545	dr n gambino	2	
6874	professor pg harrison	2	
95522	professor wj knottenbelt	2	
-304448	dr g casale	2	
15129	professor ia stewart	3	
-417738	dr j navaridas palma	3	
2307	professor a burns	3	
-249197	dr l soares indrusiak	1	
83354	dr i bate	1	
-264123	dr c cadar	3	
-116873	professor i brown	8	
36903	professor m goldsmith	6	
-182658	dr da ham	5	
15939	professor n topham	3	
95078	professor aj davison	2	
29759	dr dr lester	2	
47793	professor m butler	2	
77274	professor a romanovsky	4	
34959	dr jd garside	2	
13590	professor a roscoe	1	
78845	professor n smart	3	
55348	professor pd haynes	4	
-441610	dr aja james	1	
45687	professor bn murdin	3	
109756	dr sk clowes	5	
-471105	dr ph aaen	3	
102634	professor g aeppli	5	
31883	professor aj fisher	8	
-302949	dr e ginossar	3	
-195008	dr c hirjibehedin	3	
-188242	dr nj curson	4	
-190053	dr sr schofield	3	
-38849	dr m lueders	6	
213	professor nl allan	4	
-164597	mr tg harrison	1	
46028	professor h van der hart	1	
77617	dr fl pratt	3	
-93535	dr t lancaster	3	
38091	professor s blundell	5	
-223629	professor f giustino	6	
117068	dr ai coldea	4	
-406143	dr pd king	4	
112671	dr ja elliott	6	
7022	professor s hayden	3	
1216	professor sj bending	5	
57488	professor a carrington	3	
105502	dr a mostofi	3	
15348	professor ap sutton	4	
-411753	dr l ponomarenko	1	
-1651	dr fm grosche	1	
-81153	dr ml sutherland	1	
9691	professor gg lonzarich	1	
-130833	dr pg niklowitz	1	
61191	professor ne hussey	2	
77621	professor s langridge	4	
-100521	dr cj kinane	3	
-362630	professor m eschrig	4	
107868	dr g burnell	5	
69341	professor ch marrows	5	
39422	professor s lee	3	
-416678	dr v lazarov	4	
-192625	professor a hirohata	4	
108774	dr kp mckenna	3	
83008	dr gr bell	3	
15016	professor jb staunton	4	
95164	dr tpa hase	3	
-251526	dr a sanchez	3	
-474982	dr s friedemann	2	
-489119	dr c bell	2	
106049	dr bw lovett	4	
117266	professor l yellowlees	3	
596	professor jp attfield	4	
7253	professor bj hickey	5	
-546606	dr s sasaki	4	
-253001	dr t moore	5	
17408	dr d wolverson	4	
12311	professor sir m pepper	4	
28187	professor da ritchie	7	
14612	professor cg smith	3	
-19876	professor h liu	3	
124929	dr aj casey	3	
27169	professor mj kelly	3	
13938	professor j saunders	3	
29635	dr jt nicholls	2	
30513	professor df mcmorrow	3	
-22326	dr rs perry	2	
1655	professor at boothroyd	4	
-211701	dr d prabhakaran	4	
-495049	dr b beri	1	
117064	dr cf faria	2	
58058	professor p radaelli	7	
45655	professor sj clarke	4	
-412855	dr y chen	4	
-295157	professor t hesjedal	4	
-22322	dr m nam	4	
82966	dr r coldea	4	
82902	professor a ardavan	4	
-420089	dr a d karenowska	3	
2711	professor j chalker	2	
52979	professor fhl essler	2	
-113803	professor p fendley	2	
25950	professor de logan	4	
-251373	professor s h simon	2	
-546731	dr a w nahum	1	
-157324	dr a nazir	4	
-522647	dr j lischner	2	
-419368	dr r raveendran nair	4	
1509	professor m blamire	3	
-130158	dr aj ferguson	3	
-100532	dr jjw robinson	2	
-110783	professor e gregoryanz	2	
21659	dr ka prior	5	
-10416	professor dh jaksch	3	
16561	professor j wark	4	
69861	professor mi mcmahon	2	
76390	professor r warburton	3	
27691	professor g balakrishnan	4	
38129	professor dm paul	3	
27196	dr mr lees	4	
-434052	dr p wahl	4	
74214	professor ap mackenzie	3	
-486867	professor s hoefling	9	
-188962	dr jmj keeling	7	
-186294	professor js davis	2	
-226253	professor s lee	2	
-160027	professor f baumberger	2	
-79438	professor ag green	2	
-100653	dr mr connolly	1	
-439587	dr j prance	3	
30229	professor c cheeseman	3	
90914	professor l zdravkovic	3	
15366	professor c swan	3	
2208	professor nr buenfeld	3	
46727	professor a elghazouli	3	
56943	professor wy ochieng	4	
-421513	dr a moncaster	1	
-541917	dr pa manu	1	
-170745	professor t prellberg	2	
61321	dr p pankaj	3	
-424234	dr y chen	4	
124411	dr j wu	3	
-304795	dr g s koch	3	
-401501	professor m van schilfgaarde	8	
-469413	dr m gruening	6	
-304211	dr n bonini	5	
51540	professor n wilding	2	
46238	dr j purton	2	
-528426	dr l scardia	3	
-454478	dr d t branson iii	4	
29260	professor pk jimack	6	
8432	professor ca jones	3	
90617	professor d parker	3	
12538	professor cp please	2	
90575	professor c breward	2	
56480	professor d crisan	5	
-439280	dr j broecker	4	
115742	dr c cotter	5	
96893	professor b pelloni	4	
11820	professor rw ogden	3	
85292	professor g smith	3	
32025	professor na hill	3	
-199967	dr h yin	3	
-25757	professor r insall	3	
-178222	dr rd simitev	3	
-176789	dr ps stewart	3	
55349	professor x luo	3	
-110067	professor mf olson	3	
-272041	dr p watton	3	
70495	dr s mcdougall	3	
-230710	professor c berry	3	
-100078	dr rj whittaker	1	
-486336	dr l mihai	2	
-159858	dr sv patwardhan	4	
-16489	professor sa maier	7	
12292	sir jb pendry	3	
115433	professor o hess	6	
61124	professor is jones	3	
-234832	dr i thompson	3	
-385751	dr j r taylor	3	
61544	dr sb dalziel	3	
-118661	professor cp caulfield	3	
45752	professor r kerswell	3	
-491829	dr j marshall	2	
59133	professor j vanden-broeck	2	
-184615	dr rj dyson	2	
-498186	dr s a l cooper	3	
-24438	dr ap willis	3	
34922	dr j peiro	1	
-2641	professor md piggott	3	
800	professor sir j ball	2	
15299	professor e suli	2	
-217300	professor ycr capdeboscq	1	
-460175	dr f rindler	3	
124307	professor k ohkitani	3	
43612	professor ng stocks	5	
111377	dr m blyth	3	
-356732	dr d tseluiko	3	
-148520	dr j mason	2	
110718	professor dd holm	4	
44434	professor r henderson	2	
76361	professor nj young	3	
97275	dr cj taylor	3	
101204	professor mc turner	2	
-9767	dr e prempain	2	
-389043	dr pe farrell	5	
-455821	dr d gunduz	4	
-407693	dr d m laverty	5	
-449731	professor sf mcloone	5	
37442	professor dj morrow	4	
17302	professor pa wilson	5	
-155550	dr dj taunton	5	
1210	professor mr belmont	4	
-431422	dr r dahiya	6	
-189413	dr gv stan	2	
8111	professor m jackson	4	
-211480	dr s fletcher	4	
39084	professor aa west	8	
6882	professor r harrison	5	
2627	professor k case	4	
72895	professor ja harding	4	
17707	dr r young	5	
-357490	dr y goh	4	
34519	professor r parkin	4	
35210	professor p webb	6	
-421878	dr p kinnell	3	
-520254	professor r lot	2	
37850	professor n stanton	4	
126108	dr s evangelou	2	
-237261	dr s box	2	
61977	professor sm dixon	7	
355	professor i andonovic	4	
-21519	dr bf johnston	8	
72554	professor a mulholland	9	
10186	professor s marshall	4	
1450	professor us bititci	7	
-146464	dr a nordon	7	
37814	dr wc michie	4	
102074	professor c rielly	9	
-450654	professor z nagy	7	
87566	professor a gachagan	9	
-422193	dr ej brambley	3	
29756	professor s duncan	4	
-2477	dr s heeb	2	
-16231	professor m camara	2	
-14644	professor p martin	2	
87331	professor c roberts	7	
-136653	dr tc chothia	5	
91663	professor x zhang	6	
54555	professor m ryan	5	
-186400	dr m dianati	2	
-200592	professor a wolf	3	
-444499	dr s fallah	2	
-192877	dr a sorniotti	2	
-14332	professor t watson	2	
79108	professor a stevens	2	
27824	professor r tafazolli	6	
108593	professor c maple	6	
-565610	dr g markkula	2	
2599	professor omj carsten	3	
-498641	dr f iida	4	
-467323	dr c yang	2	
-419366	dr m p shaver	2	
42982	professor n kaltsoyannis	2	
-157513	dr ir crossley	1	
-154287	professor ra layfield	1	
56489	professor o rana	8	
72673	professor sm furnell	6	
-430605	dr g ganis	6	
-118399	dr v knight	6	
-99052	professor n clarke	6	
-106888	professor kgp matthews	6	
-41635	dr ml williams	6	
114536	dr p burnap	6	
-430606	dr i stengel	6	
101281	professor m rajarajan	11	
-367917	professor pp komisarczuk	6	
-352163	dr j mcewen	4	
