"design of process systems","separation processes","7","£1,241,677.00"
"energy - conventional","materials testing & eng.","3","£6,612,808.00"
"civil engineering materials","materials characterisation","27","£6,283,679.00"
"fundamentals of computing","mobile computing","9","£5,194,273.00"
"fundamentals of computing","multimedia","3","£180,705.00"
"mobile computing","multimedia","9","£19,663,569.00"
"catalysis & applied catalysis","materials synthesis & growth","39","£11,206,658.00"
"catalysis & applied catalysis","surfaces & interfaces","32","£10,575,839.00"
"materials characterisation","separation processes","15","£4,388,159.00"
"materials synthesis & growth","separation processes","11","£2,866,997.00"
"separation processes","surfaces & interfaces","3","£1,067,370.00"
"human-computer interactions","networks & distributed systems","23","£37,956,911.00"
"human-computer interactions","software engineering","10","£20,384,433.00"
"networks & distributed systems","software engineering","58","£30,134,425.00"
"biomedical neuroscience","image & vision computing","19","£8,412,221.00"
"biomedical neuroscience","vision & senses - ict appl.","18","£3,084,698.00"
"image & vision computing","vision & senses - ict appl.","22","£4,458,139.00"
"civil engineering materials","power sys man, prot & control","1","£186,388.00"
"civil engineering materials","wind power","3","£636,812.00"
"power sys man, prot & control","wind power","6","£2,663,144.00"
"civil engineering materials","energy - conventional","1","£194,626.00"
"energy - conventional","wind power","7","£12,555,137.00"
"eng. dynamics & tribology","escience","1","£27,546.00"
"biomaterials","high performance computing","2","£115,102.00"
"fluid dynamics","instrumentation eng. & dev.","16","£10,612,852.00"
"fluid dynamics","multiphase flow","34","£25,077,462.00"
"instrumentation eng. & dev.","multiphase flow","31","£12,871,538.00"
"analytical science","chemical biology","71","£27,242,214.00"
"analytical science","medical science & disease","13","£4,059,048.00"
"chemical biology","medical science & disease","15","£7,355,857.00"
"analytical science","chemical synthetic methodology","25","£5,985,878.00"
"chemical synthetic methodology","surfaces & interfaces","18","£20,968,888.00"
"magnetism/magnetic phenomena","materials characterisation","42","£18,106,367.00"
"electrochemical science & eng.","fluid dynamics","3","£549,955.00"
"electrochemical science & eng.","multiphase flow","3","£265,395.00"
"instrumentation eng. & dev.","med.instrument.device& equip.","18","£8,356,104.00"
"combustion","heat & mass transfer","6","£1,412,204.00"
"analytical science","development (biosciences)","2","£783,784.00"
"analytical science","materials testing & eng.","1","£127,693.00"
"development (biosciences)","materials testing & eng.","5","£308,550.00"
"image & vision computing","instrumentation eng. & dev.","19","£16,935,773.00"
"aerodynamics","instrumentation eng. & dev.","3","£6,020,707.00"
"aerodynamics","lasers & optics","1","£117,846.00"
"fluid dynamics","microsystems","5","£821,709.00"
"computer graphics & visual.","escience","7","£7,380,916.00"
"analytical science","bioelectronic devices","4","£2,523,890.00"
"analytical science","electronic devices & subsys.","2","£735,720.00"
"analytical science","materials processing","6","£1,921,292.00"
"analytical science","rf & microwave technology","2","£735,720.00"
"bioelectronic devices","electronic devices & subsys.","24","£23,549,777.00"
"bioelectronic devices","materials processing","18","£12,899,313.00"
"bioelectronic devices","rf & microwave technology","7","£15,843,825.00"
"electronic devices & subsys.","materials processing","85","£54,167,695.00"
"electronic devices & subsys.","rf & microwave technology","47","£42,005,915.00"
"materials processing","rf & microwave technology","19","£21,841,827.00"
"algebra & geometry","logic & combinatorics","67","£22,699,627.00"
"biomaterials","continuum mechanics","2","£291,801.00"
"eng. dynamics & tribology","mech. & fluid power transmiss.","10","£3,473,671.00"
"combustion","materials characterisation","4","£476,372.00"
"electronic devices & subsys.","materials characterisation","98","£54,729,008.00"
"eng. dynamics & tribology","materials characterisation","54","£16,730,062.00"
"complexity science","escience","1","£150,092.00"
"fluid dynamics","water engineering","4","£355,716.00"
"biological & medicinal chem.","materials synthesis & growth","18","£7,856,877.00"
"chemical biology","co-ordination chemistry","15","£6,174,372.00"
"artificial intelligence","fundamentals of computing","79","£17,334,864.00"
"multiphase flow","nuclear structure","1","£549,365.00"
"biomedical neuroscience","med.instrument.device& equip.","14","£2,904,946.00"
"chemical synthetic methodology","genomics","3","£823,010.00"
"analytical science","catalysis & enzymology","1","£3,310,151.00"
"analytical science","materials characterisation","34","£17,466,265.00"
"catalysis & enzymology","chemical biology","11","£5,752,574.00"
"catalysis & enzymology","chemical structure","2","£3,414,945.00"
"catalysis & enzymology","materials characterisation","1","£3,310,151.00"
"complexity science","tissue engineering","1","£30,075.00"
"chemical biology","complex fluids & soft solids","40","£28,064,262.00"
"multimedia","networks & distributed systems","25","£27,941,550.00"
"mathematical aspects of or","transport ops & management","12","£5,514,401.00"
"biophysics","chemical biology","6","£4,745,537.00"
"materials testing & eng.","surfaces & interfaces","8","£2,628,373.00"
"design & testing technology","design of process systems","4","£11,803,615.00"
"design & testing technology","materials characterisation","17","£3,887,902.00"
"design of process systems","materials characterisation","11","£13,623,414.00"
"biomaterials","condensed matter physics","1","£999,041.00"
"biomaterials","surfaces & interfaces","24","£11,186,124.00"
"chemical structure","instrumentation eng. & dev.","21","£11,173,487.00"
"biological & medicinal chem.","electrochemical science & eng.","6","£4,436,914.00"
"chemical structure","electrochemical science & eng.","7","£1,746,459.00"
"co-ordination chemistry","electrochemical science & eng.","3","£933,906.00"
"co-ordination chemistry","materials characterisation","17","£4,763,232.00"
"electrochemical science & eng.","materials characterisation","19","£5,942,390.00"
"analytical science","catalysis & applied catalysis","22","£5,651,552.00"
"catalysis & applied catalysis","chemical biology","15","£4,295,918.00"
