Id,Label,Num,Val
117009,durrell, dr jh,3,777462
4579,durucan, professor s,2,2168564
4582,dutia, professor mb,1,673058
60892,dutton, dr ag,5,7626909
91513,dutton, dr g,1,62245
131284,dutton, professor wh,1,80697
4585,duxbury, professor g,1,147689
4593,dwyer, professor t,1,257960
39154,dwyer-joyce, professor r,14,25952432
38162,dyakowski, professor t,3,474598
82909,dyball, dr r,1,264434
4594,dyckhoff, dr r,3,336418
110100,dye, professor d,8,3454976
99864,dye, professor l,1,2812574
127079,dyer, dr ce,1,721675
64658,dyer, dr pw,8,986859
4596,dyer, professor a,1,159639
4597,dyer, professor me,4,1005904
4600,dyer, professor p,3,745636
4603,dyke, professor j,8,5611567
-115207,dyne, mr sjc,1,207002
52115,dyson, dr r,1,341718
42985,dyson, professor p,1,47532
59142,dzamonja, professor m,3,303635
-220681,eachus, dr p,1,2185136
80465,eames, dr j,2,414504
115954,eames, dr ktd,1,106716
48012,eames, professor i,11,6346413
-115132,eames, professor iw,1,232698
110010,eames, professor m,3,5617328
28188,eames, professor pc,13,9135065
36088,earnshaw, professor r,1,233078
4633,eason, professor rw,15,17691908
4635,easson, professor wj,1,1361311
4925,east, professor i,1,62927
114721,easterby-smith, professor m,1,3473682
4646,eastham, professor jf,2,202189
31884,eastoe, professor j,4,406869
4649,easton, professor aj,1,1260990
4652,eastwood, professor m,2,289727
4653,eatock taylor, professor r,2,275360
4656,eaves, professor l,10,10490471
-188684,ebbecke, dr j,2,1178970
4657,ebdon, professor jr,4,493451
-441488,ebdon, professor l,1,14549
97526,eberhard, dr m,1,60714
47497,eberlein, professor c,2,156587
99853,ebinger, professor c,2,562070
61027,ebrahimi, professor k,1,170580
32088,ebrahimzadeh, professor m,1,205991
105495,eccleston, professor c,4,4922505
-322513,eccleston, professor rs,5,3681577
4665,eccleston, professor w,4,1228373
107918,echegoin, dr p,1,16500
35937,echenique, professor m,5,7893976
96691,eckersley, dr rj,3,1059607
-9950,eckert, professor cm,1,896583
36570,edalat, professor a,1,153983
-113233,edel, professor jb,1,184861
110462,eden, dr ah,1,2440
-148370,eden, dr sp,1,265633
69511,eder, dr k,2,600444
92722,edgar, dr d,5,1219706
-49597,edgar, professor dh,1,200116
4676,edge, professor ka,10,6826449
72391,edge, professor m,1,141923
-29715,edgecock, professor t,1,7472363
78279,edirisinghe, dr e,4,615447
72178,edirisinghe, professor m,20,3293144
69035,edjvet, dr m,1,668066
68422,edkins, dr a,2,217316
88190,edler, professor k,6,755787
107248,edmonds, dr k,5,4728796
43558,edmonds, professor b,1,194373
4684,edmonds, professor dv,4,840683
4689,edmonds, professor ea,1,8000
79374,edmonds, professor j,1,62548
78666,edmunds, dr l,1,317058
4693,edmunds, professor d,4,7645
4697,edwards, dr adn,1,136320
93623,edwards, dr c,5,3050620
4702,edwards, dr da,10,6677411
21815,edwards, dr dw,1,62511
33675,edwards, dr mr,1,247877
125184,edwards, dr pj,1,262792
73558,edwards, dr rm,1,195250
113823,edwards, dr rs,2,299372
-766,edwards, dr sj,2,207569
-110971,edwards, dr ta,1,98295
104945,edwards, mrs c,4,9339789
-188402,edwards, ms c,4,445599
89095,edwards, ms s,2,136078
4734,edwards, professor ad,5,899804
4700,edwards, professor c,6,7291612
57901,edwards, professor c,7,1579496
65512,edwards, professor d,2,830290
72770,edwards, professor d,3,403444
4705,edwards, professor dj,7,1077378
23830,edwards, professor hg,4,328235
23732,edwards, professor k,1,197507
4717,edwards, professor l,7,9959472
110667,edwards, professor mg,1,221866
29749,edwards, professor p,3,12819107
4719,edwards, professor p,4,991563
4738,edwards, professor p,15,22136189
88500,edwards, professor p,1,178777
91993,edwards, professor r,1,252495
-31374,edwards-jones, professor v,8,1351383
4744,edyvean, dr r,5,1423022
29726,eftekhari, dr m,4,2299689
-22947,efthymiou, dr a,2,287846
94393,egan, dr c,1,3600
72343,egbu, professor c,3,363017
4751,egdell, professor rg,2,1424440
70377,egelhaaf, professor s,2,2112399
38457,egerton, dr ta,2,2271159
109552,eggers, professor j,2,75863
-172759,egglestone, professor p,1,894362
-84840,eglen, dr s,1,4013763
4757,eglese, professor rw,2,2285227
-79555,ehiasarian, professor ap,2,577091
49843,ehret, dr p,1,53803
95046,eichhorn, professor s,7,1723981
81409,eilbeck, professor c,1,13550
4760,eilbeck, professor j,6,2855457
-13521,einon, dr d,1,385026
4762,eisenbach, professor s,2,1517552
4764,eisenstadt, professor m,1,7534918
117164,eisert, professor js,2,1145394
-210459,ekanayake, dr j,1,4177322
4766,ekere, professor n,6,492232
26007,ekert, professor ak,3,830244
92028,ekins, professor p,3,12330682
39010,ekkanath-madathil, professor s,15,3428436
4770,el haj, professor a,9,1620222
125966,el mubarek, dr ha,1,276051
101582,el, dr g,2,27339
99748,el-ghorr, ms l,1,711859
4769,el-gomati, professor m,5,5089264
74913,el-hamalawi, dr a,2,255392
4775,eland, professor j,3,309711
-148646,elcombe, ms r,2,1374003
94592,eldabi, dr t,1,1135688
65989,elder, professor j,5,977786
119180,eldridge, dr s,3,2479765
123772,eldridge, ms j,6,1908756
-20124,eley, dr ar,1,4041084
93572,elfick, professor ap,6,2042237
125088,elgaid, dr k,1,210824
102155,elghali, dr l,2,1179687
46727,elghazouli, professor a,1,240291
4783,elgin, professor j,5,73899
-79247,elhag, dr tms,3,367392
-311107,elias, dr r,3,776463
-186511,elkind, dr e,1,688578
80665,ellam, professor rm,1,116839
105939,ellerby, dr m,4,1033321
80461,elliman, dr ad,3,153673
4794,ellington, professor c,2,602761
103453,elliot, dr mj,1,188242
70446,elliot, dr t,8,1873702
25987,elliot, professor a,3,9869301
105054,elliott, dr j,1,117016
4813,elliott, dr j,2,202696
112671,elliott, dr ja,4,4338117
4816,elliott, dr k,1,3396629
39857,elliott, dr l,2,273948
4817,elliott, dr m,1,326998
48905,elliott, dr mc,2,478056
4823,elliott, mr d,2,1046448
66238,elliott, professor aj,2,150672
4826,elliott, professor charles,4,566394
4809,elliott, professor jc,5,2870505
4829,elliott, professor m,1,388757
44222,elliott, professor p,1,230965
49734,elliott, professor s,8,2159246
4822,elliott, professor sr,2,793112
-2842,elliott, professor t,1,418096
-15162,ellis, dr ea,1,158032
31967,ellis, dr j,1,572478
56815,ellis, dr j,2,1583392
116821,ellis, ms w,4,268523
4832,ellis, professor a,7,1696605
81908,ellis, professor j,7,3026799
4839,ellis, professor r,1,500171
4841,ellis, professor tj,3,459027
-119716,elmarakbi, professor a,1,65294
37134,elmirghani, professor j,6,2894708
4863,elnashai, professor a,1,462737
91460,elsom-cook, professor m,1,23495
125756,elson, dr d,5,3701941
4871,elston, professor sj,6,1401074
-148311,elton, dr dm,1,204665
94878,elwell, professor ce,7,1937833
4876,elworthy, professor kd,7,449555
-106747,elwyn, professor g,1,374036
54170,embury, dr sm,4,1952732
4881,emerson, dr n,2,429210
41915,emerson, professor d,9,1437905
129736,emery, mrs s,1,287281
23970,emery, professor vc,1,1599617
-215144,emmanouilidou, dr a,1,994556
49138,emmerich, professor w,5,1583360
70405,emmison, dr n,1,52623
-209692,emmitt, professor s,1,487107
4892,enderby, professor sir j,1,1224
27791,england, dr d,3,277609
4901,england, dr r,1,552180
-185252,englert, dr m,1,204382
58442,english, dr r,3,439951
4907,ensell, dr g,3,1840796
92479,epstein, dr al,1,108457
4912,epstein, professor dba,5,1710880
133731,erasenthiran, dr p,1,88935
77162,erdelyi, professor r,1,5945
4916,erdmann, dr k,6,409063
110028,erdogan, dr at,4,1280234
-27189,eriksson, dr sj,1,1975074
103731,errington, dr rj,1,2271606
4922,errington, dr rj,8,9619424
-26663,errington, professor rj,3,1647117
-206459,erskine, dr pu,1,93338
-208707,erskine, mr j,1,415274
69152,ervine, professor a,2,104950
103805,erwin, dr hr,1,146109
71914,escardo, dr m,1,1765
93072,escobar, ms g,7,4616312
4926,escudier, professor m,3,383118
-175118,eslambolchilar, dr p,3,7102967
92525,esparza, professor j,4,687053
4929,espejo, professor r,1,65865
-29603,espinosa, dr am,2,497753
-157687,esposito, dr a,2,595027
54523,essex, professor jw,7,5943874
52979,essler, professor fhl,6,3816812
77260,etchegoin, dr p,1,258343
109560,etessami, dr k,1,233281
52145,etheridge, dr dw,6,953258
27116,etheridge, professor a,6,1065908
-234161,eubanks, dr d,1,1050296
99859,eunson, dr p,1,1383673
103635,eustace, mr d,3,79979
94642,euston, professor s,1,62468
117673,evans, dr a,1,684667
81276,evans, dr a,2,584448
56688,evans, dr an,2,354973
121460,evans, dr d,1,13410
4988,evans, dr dg,2,175593
51138,evans, dr g,1,129479
36979,evans, dr h,2,710926
-114993,evans, dr ir,1,309462
-3468,evans, dr j,1,386627
44048,evans, dr j,2,314992
4968,evans, dr m,1,174102
-111082,evans, dr n,1,4226934
4972,evans, dr n,1,57318
113837,evans, dr nd,3,384675
73726,evans, dr psa,1,61082
4979,evans, dr r,2,223775
79128,evans, dr r,2,775586
59192,evans, dr rml,1,219365
-235743,evans, mr j,1,1500000
-124266,evans, mr r,3,742500
92433,evans, ms m,1,6694039
-27187,evans, professor a,5,1565317
4941,evans, professor a,7,6838263
67002,evans, professor a,11,1730768
4995,evans, professor b,7,13201722
25540,evans, professor d,4,279569
4950,evans, professor d,1,82300
4996,evans, professor de,3,72118
44976,evans, professor dj,1,31200
4998,evans, professor dj,1,29803
40060,evans, professor g,1,235246
97849,evans, professor g,5,5157735
125787,evans, professor h,2,3287923
27177,evans, professor he,7,1051679
22172,evans, professor hp,5,752912
103962,evans, professor j,2,957046
5004,evans, professor j,6,5693397
4962,evans, professor jrg,15,4736487
47555,evans, professor jso,6,6294032
4963,evans, professor jt,4,3079090
34601,evans, professor k,5,1271562
57029,evans, professor mr,3,5979800
44739,evans, professor p,4,1763580
74846,evans, professor p,3,416360
-148001,evans, professor pa,1,906522
4938,evans, professor r,2,358298
5010,evans, professor r,4,661650
-34927,evans, professor rg,3,5670845
31280,evans, professor s,5,8456954
43635,evans, professor s,2,425369
21940,evans, professor sd,10,5191695
80513,evans, professor sir m,2,498896
5011,evans, professor wd,7,323675
4985,evans, professor wj,4,545272
4960,evans-freeman, professor j,7,822714
5014,everest, professor gr,3,274743
-81216,everett, professor mg,2,172467
75321,everson, professor r,1,370915
5025,evetts, professor j,4,643260
94365,evison, professor mp,1,63872
-214479,evseev, dr a,1,212786
41009,ewan, dr b,1,265218
5028,ewart, professor p,5,807249
5032,ewen, dr pj,1,426895
105648,ewing, dr h,2,2055076
5037,ewins, professor d,1,430570
69357,ewins, professor dj,3,273155
5038,excell, professor ps,2,218532
29139,exley, professor c,1,55413
-9371,eyre, dr nj,1,4177322
76281,ezhilchelvan, dr p,2,610181
-10799,fagan, professor mj,1,204514
51436,fairbanks, professor aj,5,6799886
56722,fairclough, professor p,6,2574102
95551,fairclough, professor s,1,60495
50284,fairhurst, professor g,2,12001623
5056,fairhurst, professor mc,10,1578231
95832,fairlamb, professor ij,4,596935
35206,fairweather, professor m,6,5162346
89561,falconer, dr r,3,1842053
-202184,falconer, dr re,1,366002
-248643,falconer, professor r,1,201598
5067,falconer, professor ra,5,8112335
-79375,falkingham, professor jc,1,2540140
50962,falko, professor v,11,5141029
5072,falle, professor s,3,674985
42465,fallis, dr i,8,1437847
84484,falzon, professor bg,3,623307
53922,fan, dr is,6,17792330
120752,fan, professor w,5,2108114
51079,fan, professor z,6,2769856
5077,fang, professor m,2,320666
78245,fang, professor t,1,173072
110073,fangohr, professor h,3,238252
120069,faraggi, professor ae,1,6927
65800,faragher, professor rga,2,2180897
56915,farber, professor m,3,1128143
117064,faria, dr cf,2,650670
-11293,farid, professor s,1,316046
-171936,farkas, dr jz,1,11887
121354,farmery, professor ad,2,445648
58194,farnan, dr i,1,35430
114853,farrar, dr ja,5,2131485
30296,farrar, professor j,1,250000
-48186,farrell, mrs s,4,493480
-476161,farrell, professor g,1,55079
107543,farrell, professor p,2,186274
5101,farrell, professor p,6,602784
118473,farrer, dr j,1,50958
110049,farrington, professor cp,1,235764
97973,farrington, professor j,2,11829857
5103,farrow, dr i,2,1158838
66225,farrow, mr r,1,31120
5107,farrugia, dr l j,2,275804
110089,faruqi, dr a,1,4411980
128096,farzaneh, professor f,1,200131
94384,fasli, professor m,1,278271
-11211,fatah gen schieck, ms a,1,1180902
-158582,fatima, dr ss,1,242963
-3155,faulds, professor kj,5,9365933
-79574,faulkner, dr h,1,7328327
63575,faulkner, professor a,1,204696
5115,faulkner, professor rg,7,893865
69332,faulkner, professor s,9,1446398
5119,faux, dr d,1,421704
-123972,favaro, dr p,1,313254
83969,favier, dr j,1,369605
-106372,favrin, dr g,1,217761
34407,fawcett, professor j,2,2858339
5127,fearn, professor t,2,504770
97010,fearnhead, professor p,12,6046642
5128,feast, professor wj,9,6967883
72608,fedeski, dr mh,5,3592410
-172590,fedotov, dr va,2,5869714
67990,fedotov, professor s,1,10279
-176119,feigin, dr m,1,285856
57699,feinstein, dr j,2,4645
110157,feizi, professor t,3,7342665
115714,feldman, dr k,1,109603
55365,feldmann, professor j,6,1277365
65721,fellows, dr na,2,443567
5145,feneley, professor r,5,1090604
110087,feng, dr x,1,640068
90842,feng, professor j,9,5069338
82757,feng, professor y,4,861029
92372,fenlon, professor mr,1,229021
5148,fenn, dr ra,1,7792
-181239,fennell, dr p,3,3901118
21785,fenner, dr r,2,2475545
77629,fennick, dr f,2,338162
-27469,fenton, dr c,1,576723
5156,fenton, professor n,6,1587789
75228,ferapontov, professor e,2,242928
101088,feresidis, dr a,2,209856
-130158,ferguson, dr aj,1,327447
5164,ferguson, dr n,2,1024012
22087,ferguson, dr ns,1,1881990
76904,ferguson, dr w,1,63264
-163777,ferguson, mrs p,6,14810391
-236719,ferguson, ms j m,1,326470
5171,ferguson, professor ai,10,4362036
66025,ferguson, professor j,1,106275
52111,ferguson-pell, professor m,1,154943
118419,ferguson-smith, professor a,1,653623
-48597,fergusson, dr d,1,43921
-189092,fermin, professor dj,1,3344345
105644,fern, dr g,3,900383
69603,fernandes, dr aaa,4,1153838
79610,fernandes, professor kj,4,584447
72518,fernandez, dr fa,2,557681
105691,fernandez, dr mi,2,128785
95612,fernandez-ramil, dr j,1,48831
-16421,fernando, dr wac,1,119818
89484,fernando, professor f,4,1329464
5176,fernando, professor gf,9,1762321
50602,fernando, professor t,8,8794154
50751,ferneley, professor e,1,147190
-22445,fernie, dr s,2,3950607
108478,fernie, professor j,1,62247
72243,fernig, professor d,2,259160
5179,ferrari, professor ac,5,2636338
-79252,ferreira, dr pmv,2,208563
77728,ferrier, dr g,3,907189
71504,ferryman, professor j,3,343317
42246,fesenko, professor i,3,538268
-2461,fewster, professor cj,1,62341
113842,fey, dr n,1,514946
5280,ffitch, professor jp,1,122817
79535,fiala, dr d,4,485073
-113562,fialips, dr cim,2,463591
5191,fiddian, professor n,8,7281023
5195,field, dr aj,8,2307940
122392,field, dr dt,1,260224
73450,field, dr ta,5,287821
5198,field, professor j,2,444320
34648,field, professor r,8,8245086
5199,field, professor rw,2,153111
-221149,fielden, mr s,1,250947
5201,fielden, professor pr,5,864813
105493,fielding, dr sm,4,951884
97798,fielding, mr p,6,4574941
34550,fielding, professor h,9,3649281
30921,fielding, professor jp,2,6937191
78581,fields, dr b,1,136065
81421,figueroa-o'farrill, professor j,1,63504
29882,fildes, professor r,3,1388413
54095,file, dr p,2,173152
45877,filip, dr m,1,60079
91630,filippone, dr a,4,575879
93666,finch, dr a,1,97218
-247082,finch, professor e,1,3473682
5213,finch, professor jw,4,1428123
91478,findlay, mrs j,5,1875000
115632,fine, dr j,1,104347
29828,finkelstein, professor a.c.w,4,2019750
83647,finkenstädt, professor bf,2,1321556
-439890,finlay, dr j,1,41569
91409,finlay, ms t,1,37374
49980,finlayson, professor g,2,569601
5240,finnegan, professor d,1,470074
107139,finney, dr j,4,1458457
5241,finney, professor jl,3,1811530
40055,finney, professor sj,5,14116931
42450,finnis, professor mw,14,3935157
66614,fioravanti, dr d,1,69178
73757,fiore, professor m,2,503603
5245,firman, dr k,1,63053
-415492,firmin, professor d,3,884733
-182727,firth, dr a,1,62765
-166190,firth, dr sk,1,2549426
108409,firth, professor cr,1,200818
75256,firth, professor d,2,676274
5252,firth, professor wj,3,264323
-111485,fischbacher-smith, dr mc,1,361142
-161459,fischbacher-smith, professor d,3,1449032
-185855,fischer, dr b,2,506385
104013,fischer, professor md,1,204959
32196,fisher, dr a,12,3068845
5258,fisher, dr b,1,967595
33130,fisher, dr j,2,333196
22187,fisher, dr m,1,240157
94407,fisher, dr sm,2,199749
31883,fisher, professor aj,10,19189828
124406,fisher, professor d,1,183275
24520,fisher, professor j,24,16193159
29766,fisher, professor m,12,1687730
49921,fisher, professor n,1,2500001
5270,fisher, professor r,2,430201
44633,fisher, professor sn,4,2486326
91369,fishwick, mr r,4,19106827
5275,fishwick, professor c,1,458550
24629,fitt, professor a,2,109145
5283,fitter, professor a,1,250000
-11005,fitz, mr sm,2,1034845
5284,fitzgerald, professor ag,1,256769
34805,fitzgerald, professor j,1,833300
5286,fitzgerald, professor w,1,876053
5288,fitzpatrick, dr c,1,63446
110939,fitzpatrick, professor g,5,11316250
48291,fitzpatrick, professor m,6,3653991
124583,fitzwalter, ms j,15,23554865
72414,flach, professor p,3,424878
-107157,flaim, dr sn,1,235135
5293,flanagan, professor r,4,9734809
5296,flavell, professor wr,6,2202255
5300,fleck, professor n,6,1952553
5301,fleck, professor r,2,95632
5303,fleet, professor g,2,263677
72565,fleischmann, professor p,2,67880
83274,fleming, dr gj,1,20224
5307,fleming, dr j,1,137223
84617,fleming, dr j,2,208315
34632,fleming, dr pr,3,552202
99839,fleming, professor d,1,34393
5306,fleming, professor i,1,54234
44153,fleming, professor pd,9,4585364
5310,fleming, professor pj,5,4843622
-99609,fletcher, dr an,1,220376
-79280,fletcher, dr di,1,201866
76065,fletcher, dr la,1,31456
71309,fletcher, dr nc,4,433038
81218,fletcher, dr r,1,77494
125782,fletcher, dr t,2,3287923
100742,fletcher, mrs c l,7,5766791
5319,fletcher, professor e,1,245511
69144,fletcher, professor je,5,6025494
5326,fletcher, professor pdi,2,606959
5330,fletcher, professor r,1,43903
-215744,fletcher, professor sp,1,963937
69415,fleuriot, dr j,1,197475
79430,fleuriot, dr j,5,1792397
70334,fleury, dr m,4,895647
110550,flewitt, professor aj,7,7679583
37572,flewitt, professor p,6,7040302
96110,flint, dr ja,1,133593
76688,flint, professor s,3,4356474
43364,flitsch, professor s,4,7405245
5345,flockton, dr s,8,2746225
75451,florence, dr at,1,403457
-113648,florence, dr gj,2,1503838
37915,florence, professor a,1,403457
60514,florence, professor aj,5,6148652
-185857,flors, dr c,1,264278
128275,flower, dr d,1,434120
84274,flower, dr j,1,5974
88413,flowers, mr s,3,438529
66610,flynn, dr d,2,158964
70561,flynn, professor ev,3,563176
49460,flynn, professor r,2,9419776
54611,fobelets, dr k,5,852054
117032,fogg, dr am,1,127204
103930,fok, dr a,1,28355
31979,fokas, professor a,9,243880
77783,folkard, dr a,1,40200
100100,folkard, professor m,2,135095
39420,foord, professor j,12,3218311
5381,foot, professor cj,11,3234159
69046,forbes, dr b,1,55563
73469,forbes, dr i,4,11839848
66915,forbes, professor rt,1,206250
99032,ford, dr h,1,140795
45547,ford, dr i,1,83009
5392,ford, dr j,1,61942
97546,ford, dr jm,1,89467
-119193,ford, dr kl,3,892277
105808,ford, dr p,1,36332
83512,ford, dr p,1,21370
52355,ford, dr r,1,124469
54140,ford, professor b,1,78753
26960,ford, professor cjb,3,8965315
21994,ford, professor dg,3,564055
120065,ford, professor dv,2,5997023
5390,ford, professor i,1,353971
85810,ford, professor ij,1,83009
5393,ford, professor j,2,313916
5396,ford, professor mg,1,103121
53269,ford, professor r,2,187878
5398,ford, professor rc,1,7736
5404,ford-lloyd, dr b,7,14970892
5405,forde, professor m,1,266776
5413,forgan, professor em,6,9024533
5416,forrest, dr a,2,513813
116078,forrester, dr j,1,153933
77994,forster, dr a,1,125179
68964,forster, professor j,3,811890
127861,forsyth, professor a,2,439376
5424,forsyth, professor t,3,2561320
64646,forth, dr sa,3,373273
54884,forth, professor j,3,639251
29725,fortune, professor c,1,152112
124267,fortune, professor f,1,48669
91852,foss, professor s,7,411069
-20141,foster, dr j,1,210363
-19871,foster, dr mp,9,20961996
122469,foster, mr b,1,375000
97080,foster, mr j,1,307972
99332,foster, ms h,3,8725703
75322,foster, professor dh,6,1289933
5444,foster, professor pw,1,201572
5445,fothergill, professor j c,3,212533
103494,fotheringham, dr i,1,374066
59895,fotios, professor sa,6,428579
5454,foulkes, professor wmc,4,485522
5457,fountain, professor jb,1,953894
5459,fouracre, dr ra,3,2683460
46199,fourlaris, professor g,1,60317
32155,fourman, professor mp,3,213534
5463,fowell, dr rj,1,262498
5466,fowler, dr a,2,46958
91519,fowler, dr p,12,2114969
-7017,fowler, professor h,2,1791240
81837,fox, dr c,2,269522
-3592,fox, dr d,1,545167
99940,fox, dr m,1,387701
46116,fox, dr ma,2,254171
35449,fox, dr n,1,19522
27095,fox, dr p,11,8723159
5480,fox, professor am,11,6821745
5481,fox, professor b,5,3001573
5482,fox, professor c,2,1458089
5483,fox, professor jp,2,288073
46163,fox, professor m,16,13051339
5486,fox, professor m,1,163155
107620,fox, professor nc,2,637510
5494,foxon, professor ct,20,6134839
68709,foxon, professor tj,2,2905452
32796,fradkin, professor l,9,659401
41099,fraga, professor e,4,2150424
96586,frampton, professor f,1,2399800
41215,france, professor c,7,14885091
46059,francesconi, dr mg,2,198093
68972,francis, professor a,4,1326430
68909,franconi, dr e,1,61709
48564,frank, dr t,5,655338
-22950,franke, dr b,2,998085
87903,franke-arnold, dr s,5,1546862
-115005,frankel, dr d,2,597186
73118,franklin, dr a,5,1068760
-198097,franklin, dr fj,1,201866
128866,franklin, dr s,1,315133
76612,franks, professor j,1,64498
99592,franks, professor n,2,373180
134386,frapwell, mrs h,7,16237724
-38876,fraser, dr hj,1,8287
-27360,fraser, dr ka,2,1291672
5526,fraser, professor g,4,574772
-79970,fraser, professor j,1,95386
108953,fraser, professor mc,3,396730
5533,frasinski, professor lj,4,1975795
47239,fray, professor d,9,2044928
5541,freakley, dr p,1,262270
88091,frederickson, mr j,1,66460
-229856,frederikson, dr l,1,283517
5543,free, dr ce,2,2308113
86725,freedlander, mr e,1,27881
-123935,freedman, professor sir ld,1,750000
52761,freegarde, dr tgm,3,1132161
-188696,freeman, dr cl,1,11096
-126869,freeman, dr ct,1,234915
28729,freeman, dr j,1,219088
26021,freeman, dr l,1,119943
5549,freeman, dr tl,3,330320
5548,freeman, professor s,2,348689
5550,freeman, professor tc,1,44974
106292,freemont, professor a,2,279856
-27428,freemont, professor ps,2,5854284
-81194,freer, dr y,2,478780
56813,freer, professor m,2,1007518
5562,freer, professor r,12,3435015
5563,freer-hewish, dr r,1,320524
-6478,freer-smith, professor p,2,3287923
103407,freitas, professor a,4,983219
78783,french, dr c,2,630791
24355,french, dr m,1,227996
44632,french, dr m,1,227996
74929,french, dr m,4,841918
76457,french, mr mj,2,4515041
5570,french, professor p,6,9841877
53951,french, professor s,2,2194912
5576,freris, professor l,1,371257
91582,fretton, mr mj,8,9877201
-9189,fretwell, dr a,10,25163439
46228,fretwell, dr h,2,341173
32360,frey, dr h,1,1881990
5579,frey, professor jg,15,11781590
5582,fricker, dr md,1,47057
91357,friday, dr l,2,10947678
72111,friday, professor a,3,10733986
106721,friderikos, dr v,2,773275
-26262,friedetzky, dr t,1,137237
5585,friend, professor c,2,267670
111550,friend, professor p,1,589916
5587,friend, professor sir r,28,40759828
-279787,frier, mr p,1,625000
57543,friesecke, professor g,2,200840
45574,frisch, dr a,2,260239
-28394,frisco, dr p,1,5417
89238,friston, professor kj,1,91003
5592,friswell, professor mi,12,2421323
99403,frith, ms j,7,5944141
-157404,friz, professor pk,1,205734
129285,frohlich, professor d,3,1049543
-5447,fromhold, professor tm,8,10160706
-12981,fromme, dr p,1,192231
76907,frost, dr cd,6,1252321
-114811,frost, dr mw,1,434864
-120202,frost, miss pt,4,1727319
48452,frost, professor cg,15,2885919
107452,frowd, dr c,2,429667
129255,frumkin, dr l,1,1050296
65808,fryer, dr t,1,1082585
22809,fryer, professor pj,11,4794692
120886,fryzlewicz, professor pz,1,10103
56797,fu, dr s,1,61563
128331,fu, professor x,3,293626
34943,fu, professor y,2,569094
44121,fudge, professor c,5,645102
-189949,fuentes-schuller, dr i,2,1280876
-114503,fulford, dr j,1,2853
-443515,fulford, professor h,1,65295
129369,fuller, mr c,5,31424598
55337,fuller, professor g,1,1900297
5621,fuller, professor w,3,2561320
42401,fullwood, dr nj,4,656821
-154511,fulton, dr da,1,318328
-89019,fulton, dr jr,1,188975
5624,fulton, professor b,8,3570187
5628,furber, professor s b,17,15044458
72673,furnell, professor sm,1,50367
5635,fusco, professor v,11,8384044
-221056,fussey, professor p,1,1050296
81486,fyodorov, professor y,3,238890
-108241,gabard, dr g,2,152198
5638,gabbay, professor d,13,637594
5642,gabriel, professor sb,4,808596
87566,gachagan, professor a,9,6639707
124422,gadegaard, professor n,1,1559914
61608,gadi, dr m,1,439395
-12285,gadian, professor dg,2,549521
74085,gaffney, dr e,1,2437814
103726,gaffney, professor v,1,30547
54342,gage, professor sa,1,20665
28022,gaizauskas, professor r,8,6688983
5656,gajjar, professor j,3,1268976
43876,galaktionov, professor va,1,3859
81257,galal-edeen, dr gh,1,81353
-178438,galan, dr m,1,322360
5658,galbraith, professor gh,6,1218256
22036,galbraith, professor i,7,24710006
34659,galbraith, professor ram,2,463226
96022,galbraith, professor s,3,601332
29332,gale, dr j,3,465323
101185,gale, dr m,1,273578
91838,gale, professor a,2,353681
75193,gale, professor ag,4,933042
53995,gale, professor pa,6,1068483
-211940,gale, professor w f,1,819506
29822,galea, professor e,5,1981546
73824,galindo, dr a,6,6906959
-91282,gall, dr np,1,404926
110046,gallacher, dr bj,6,2669066
5671,gallagher, professor b l,9,6957405
5673,gallagher, professor mp,1,59564
71659,gallagher, professor mw,1,319234
27351,gallagher, professor t,2,429133
124747,gallipoli, dr d,2,134778
64685,galloway, dr am,1,407343
121388,galloway, dr s,3,8829877
117882,galloway, professor ts,1,477208
-22871,galow, dr th,1,518035
-124366,galster, dr w,1,4707229
33955,galton, dr ap,1,2563
73948,galvanetto, dr u,2,66871
-89991,galybin, professor an,1,169163
97545,gambino, dr n,1,66191
5690,gamble, professor hs,10,3768696
5695,games, professor de,1,2336359
5696,gameson, dr i,1,3481041
5698,gammerman, professor a,2,549850
79031,gan, dr g,2,112323
92304,gan, professor jq,2,265539
-174003,ganapathisubramani, professor b,1,292814
-110963,gangardt, dr dm,1,388562
119875,gani, dr m,1,116318
-124381,ganippa, dr lc,2,700052
30550,gann, professor d,18,25091167
-163006,gannon, ms s,10,22303247
73460,gao, dr m,2,417699
-23186,gao, dr n,1,131291
40083,gao, professor jx,5,17941680
106553,gao, professor s,2,209926
78689,gao, professor xw,1,59878
90740,garagnani, dr m,1,54055
107671,gardiner, professor sa,3,506272
-179371,gardner, dr j,14,18811167
117782,gardner, dr ph,2,4254842
27432,gardner, mr s,1,95628
5719,gardner, professor jw,2,384942
111780,gardner, professor l,3,857350
37973,gardner, professor p,6,2663335
38417,gardner, professor p,7,1870148
49008,gardner, professor p,7,4066504
76626,gardonio, professor p,3,1088487
31118,garforth, dr a,3,310458
91035,garibaldi, professor jm,9,3820593
82405,garner, dr d,1,35255
5735,garner, professor c d,3,358925
5730,garner, professor cp,6,1953715
75644,garner, professor d,1,121050
122339,garnett, dr t,1,155251
25953,garnham, professor a,4,2319401
94987,garrahan, professor jp,2,1897764
-81512,garrard, dr ij,1,183275
56695,garraway, professor b,2,61753
100602,garrett, dr s,2,92428
-130793,garrett, professor sj,1,259969
91503,garrill, ms c,3,257331
99900,garrison, mr w,1,63053
