Source	Target	Type	Weight	Val
53	110	Undirected	4.0	6406587
53	146	Undirected	2.0	121212
53	147	Undirected	2.0	4724587
53	152	Undirected	11.0	20021203
53	188	Undirected	2.0	500386
53	200	Undirected	6.0	18210588
53	221	Undirected	1.0	1765760
54	35	Undirected	1.0	665124
54	46	Undirected	1.0	2980631
54	104	Undirected	11.0	546881
54	123	Undirected	4.0	10131574
54	129	Undirected	8.0	10628837
54	131	Undirected	9.0	17181989
54	183	Undirected	3.0	2247399
54	184	Undirected	10.0	23117302
54	202	Undirected	11.0	546881
55	28	Undirected	2.0	8067242
55	41	Undirected	1.0	1223982
55	132	Undirected	2.0	79939
55	205	Undirected	3.0	15206653
55	219	Undirected	2.0	4543062
55	223	Undirected	1.0	300094
56	3	Undirected	6.0	7064618
56	5	Undirected	5.0	2650775
56	45	Undirected	1.0	397424
56	61	Undirected	1.0	99513
56	92	Undirected	2.0	5835684
56	120	Undirected	5.0	7538729
56	129	Undirected	3.0	1963631
56	135	Undirected	3.0	7239269
56	136	Undirected	3.0	1929019
56	155	Undirected	15.0	15480884
56	157	Undirected	7.0	9125496
56	203	Undirected	9.0	11640408
57	2	Undirected	1.0	3768933
57	3	Undirected	2.0	244076
57	10	Undirected	4.0	10211453
57	78	Undirected	1.0	179235
57	92	Undirected	2.0	855720
57	96	Undirected	2.0	9216198
57	112	Undirected	1.0	2481976
57	127	Undirected	4.0	10945885
57	132	Undirected	2.0	2280019
57	147	Undirected	2.0	1581190
57	152	Undirected	2.0	4366658
57	176	Undirected	2.0	789528
57	190	Undirected	7.0	12290310
57	200	Undirected	2.0	4670935
57	218	Undirected	2.0	5840177
58	96	Undirected	1.0	2027646
58	133	Undirected	1.0	1016595
58	152	Undirected	3.0	5019737
59	58	Undirected	2.0	3044241
59	110	Undirected	3.0	4022996
59	152	Undirected	2.0	1995350
61	22	Undirected	1.0	466444
61	43	Undirected	2.0	1056088
61	57	Undirected	2.0	1220959
61	85	Undirected	1.0	6044904
61	104	Undirected	1.0	769539
61	118	Undirected	1.0	7190025
61	126	Undirected	3.0	6890482
61	127	Undirected	5.0	7701432
61	141	Undirected	1.0	466444
61	162	Undirected	1.0	7190025
61	203	Undirected	1.0	769539
61	209	Undirected	1.0	498835
61	219	Undirected	1.0	4217380
62	3	Undirected	4.0	1079749
62	22	Undirected	1.0	275538
62	52	Undirected	1.0	5965328
62	57	Undirected	3.0	1001255
62	85	Undirected	1.0	6044904
62	107	Undirected	2.0	10028282
62	112	Undirected	2.0	855720
62	126	Undirected	2.0	6837980
62	127	Undirected	2.0	4079482
62	152	Undirected	2.0	10028282
62	217	Undirected	2.0	9993434
63	27	Undirected	9.0	10224045
63	31	Undirected	6.0	3872561
63	98	Undirected	5.0	16214709
63	110	Undirected	1.0	4956495
63	126	Undirected	2.0	3640459
63	127	Undirected	4.0	3442964
63	130	Undirected	4.0	1271438
63	135	Undirected	2.0	1544569
63	145	Undirected	4.0	11654736
63	165	Undirected	5.0	16443585
63	185	Undirected	4.0	3312195
63	206	Undirected	1.0	612278
63	224	Undirected	1.0	1196635
64	31	Undirected	2.0	4078746
64	62	Undirected	2.0	1506733
64	107	Undirected	3.0	6052450
64	110	Undirected	4.0	5546753
64	146	Undirected	2.0	5060181
