Id	Label	Num	Val
-23699	williams, professor sr	1	1099975
-369681	patton, dr e	1	1074212
-242117	wong, dr j	1	538610
52947	liu, professor w	1	5032504
-7769	stewart, dr aj	1	5699187
-106580	makatsoris, professor c	3	4842043
73396	soutis, professor c	3	9847414
44508	mcculloch, professor m	1	980362
-119007	bromiley, dr gd	1	1339398
97763	hutchings, professor lr	1	4807565
-439712	dymski, professor g a	1	4217380
-252133	gilbert, dr p j	4	6919363
106108	booth, professor m	3	4946042
45941	paul, professor dj	5	16912600
-447547	garcia, dr f	1	345908
-500649	tooze, mr j	1	467177
39291	towrie, professor m	2	1957503
-1628	singh, professor kd	1	148521
15617	templer, professor r	2	9574454
-127650	haines, mr r	1	80263
72414	flach, professor p	1	11683481
-513577	noy, dr a	1	612742
-119801	jones, professor pm	1	5745855
-108315	lozano-perez, professor s	2	592513
-123003	shields, dr pa	3	3376913
55538	saadat, dr m	2	2232070
-540471	lenz, dr a	1	305523
77863	thompson, professor js	6	6564850
71590	crowdy, professor dg	2	1277380
-493443	ivanov, dr d	1	97379
118697	sattar, professor n	1	2992297
116335	gunn-moore, professor fj	1	1183629
78301	kraft, professor m	1	112759
75950	gribakin, dr g	1	614488
39898	rodger, professor a	3	10109962
95505	bartlett, dr l	4	8266992
-303967	jensen, dr hs	1	3962860
32011	he, professor l	2	7190175
17193	williams, professor g	3	6559842
58194	farnan, dr i	3	7644862
94544	barakos, professor g	1	145535
13969	sawyer, professor p	2	1198900
46170	davidson, dr m	1	1415336
8088	islam, professor ms	4	14361284
58708	mummery, professor p	3	7789564
-215699	kukura, professor p	1	580471
63480	parks, dr gt	3	982209
93906	jose, professor jm	1	758299
-2847	chowienczyk, professor p	1	543114
49642	wright, professor ng	2	7554589
104071	jiang, professor x	3	1073821
102051	brookes, professor n	1	3567862
-16316	raman, dr s	1	2690768
-2609	dijkstra, dr ta	1	1671674
15956	toumazou, professor c	4	6455619
11176	morris, professor ga	2	708376
81226	ashcroft, professor ae	1	458233
103969	nightingale, professor p	2	4383994
-520771	veremieiev, dr s	1	2270296
4332	donnelly, professor s	3	1572474
2652	castro, professor i	1	182676
-164335	roach, dr p	2	3735084
30513	mcmorrow, professor df	2	1742770
109549	vasilaki, dr e	1	660561
-521077	worsley, dr p r	1	502895
72084	o'shea, professor p	1	4821721
-10248	yardley, professor l	1	923685
-494992	sinkus, professor r	2	1173720
2126	bruce, professor d	1	618606
-173031	ceglarek, professor d	1	2002994
-424322	corkhill, dr c	6	7561476
-177421	james, dr j	1	1656509
12926	raeside, professor r	1	131526
-185551	neve, dr p	1	415371
38932	nichols, professor rj	5	1859705
-23812	papageorgiou, professor l	3	7319910
-503344	hume, mr ac	1	83515
-91059	zizzo, professor d	1	4051357
80329	kilsby, professor c	3	6923115
-183408	kontoravdi, dr c	2	7081750
-416643	gardes, dr f	3	4400638
49622	lockyer, dr np	1	469303
66455	clarke, professor n	3	3497603
95094	biggs, professor ca	2	4209318
-49647	medda, dr f	3	15506886
105998	charlton, dr mdb	1	10220725
-228147	muskens, professor o	2	5505602
30074	davison, professor jb	1	376349
-499832	browne, dr a	1	3962860
21890	morrison, professor j	3	23653450
-88741	sorell, professor t	1	845177
56480	crisan, professor d	2	6237334
-110971	edwards, dr ta	1	2751527
51807	mair, professor l	3	10702476
-428824	barr, dr e	2	646424
106617	alison, professor l	1	189699
53005	linden, professor n	1	4876030
73058	blunt, professor mj	3	6092505
-297874	heffernan, dr p b	1	4956319
-28923	ahmed, professor s	1	408772
-124855	jones, professor mw	1	993796
101045	roberts, dr jw	1	15534654
21399	clegg, professor wj	2	17409372
14808	somekh, professor m	2	8444193
22096	abrahams, professor id	2	913140
-456155	cormode, professor g	3	6803095
-490422	awan, dr s	1	988105
11453	neailey, dr k	1	1250000
-489441	maneth, dr s	1	4557635
-153260	shitvov, dr a	1	1099261
47547	holliman, dr pj	2	7525266
106541	haklay, professor m(	2	2699133
72111	friday, professor a	1	1161862
42027	green, dr r	1	13296938
10670	mcpherson, professor mj	1	819881
-205120	agnolucci, dr p	1	700396
-399201	taylor, professor p	3	15681919
125775	navarro-martinez, dr s	2	1097754
50145	drinkwater, professor b	5	10068744
46006	shakesheff, professor k	5	23482245
101121	dorey, professor ra	2	3382087
111688	gillam, dr l	1	364323
-498502	chau, dr d	1	1925569
109313	calvez, dr s	1	4595366
45812	hardacre, professor c	7	13831861
74214	mackenzie, professor ap	1	5528990
93221	pinna, dr c	1	1013641
-119079	wood, professor s	3	4164427
-195262	trevelyan, dr aj	1	4980126
12426	phillips, professor tn	1	397424
-200769	vlassopoulos, dr m	1	662804
85400	wynne, professor k	2	842523
101564	he, professor s	2	1253710
69341	marrows, professor ch	5	4301414
41098	tait, professor s	1	3962860
52898	lucas, professor ca	2	6510850
99032	ford, dr h	3	2520540
-492722	hammond, dr c	1	874075
-10038	wilson, professor aj	2	3209760
3330	cooper, dr r	1	1672025
-179089	towns-andrews, dr e	1	4834361
21870	arnot, dr t	1	5292695
-179793	mizuta, professor h	1	584784
114826	osbourn, professor a	1	1416353
-220115	soyer, professor o	2	9825002
-206827	harbottle, dr mj	1	1672025
34505	orr-ewing, professor a j	1	4663077
-20926	molyneux-hodgson, dr s	1	1192883
73954	proud, dr wg	1	4979741
-241815	kontchakov, dr r	1	354117
74084	cora, dr f	3	8059959
-395002	o'doherty, professor, m	1	3649437
116663	jewell, dr eh	2	1432532
106091	stolojan, dr v	1	398623
74866	beaumont, professor s	1	5191661
-257024	shucksmith, dr jd	2	4210498
-148001	evans, professor pa	1	922580
111516	olhede, professor sc	1	365667
-454430	jung, dr d	1	699890
107769	tartakovskii, professor a	2	5991890
-12700	rees, professor ge	1	5686852
-253784	sereno, professor m	1	700744
-212193	markides, dr cn	5	9877171
-490206	damen, dr d	2	905095
-214796	wojtczak, dr dk	1	429107
-514576	trujillo-barreto, dr nj	1	321227
-100508	dhir, dr a	1	2690768
11944	owen, professor j m	1	837467
46239	nelson, professor j	7	11106484
-160778	hanratty, professor b	1	4051357
110550	flewitt, professor aj	3	7009036
-418567	panchmatia, dr p	1	1221082
1051	battle, professor p	1	451698
-184599	chalmers, dr h	3	7021415
-121218	blanchard, dr r	2	3116857
50220	iraqi, dr a	1	175336
-286763	braganca, dr rmd	1	211142
77840	von fay-siebenburgen, professor r	1	328909
-224546	khoo, professor s	1	1333141
36539	green, professor t	10	15917626
-244818	mcleay, mr t	1	461220
94884	vandeperre, dr ljm	2	6328625
71185	goddard, dr n	5	8127139
-79240	muller, dr ea	2	3151593
-37909	farren, dr tr	1	1114553
-187895	giulietti, dr m	2	4155880
-123491	samworth, professor rj	4	6008422
43668	beard, professor pc	3	6253107
62186	best, dr m	1	1500938
125768	quinta da fonseca, dr j	4	14506192
16397	walker, professor ab	3	10149668
94987	garrahan, professor jp	2	985745
-110198	schaeffter, professor tr	1	4993902
27579	cochran, professor s	2	4192977
-121488	dawson, professor rj	3	7929189
88502	sahinkaya, professor mn	1	301001
43771	rees, dr jm	1	932491
128313	smith, dr s	1	4300968
68709	foxon, professor tj	3	21436338
-301364	lee, dr s	2	2361651
-172854	zenkin, professor n	1	4353851
-184004	jamasb, professor t	2	9482936
69545	jensen, professor o	1	1565382
17627	wyszynski, professor ml	1	931604
54564	best, professor s	1	1402267
76878	lees, dr j	5	8273717
118997	ulijn, professor r	1	4097771
124382	james, mr pm	2	4635626
21766	robertson, professor d	2	3008162
-160462	argyle, professor d	1	4300968
42549	wuerger, professor sm	1	350358
-118039	lord, dr r	1	4905730
-182372	maddison, dr jr	1	652378
31392	roberts, professor c	1	3531769
-384413	bigg, professor m	1	363964
92032	karp, professor a	1	2524593
43713	williams, professor nh	2	2284177
67858	hansen, dr u	1	1057128
7900	hunt of chesterton, lord j	1	5745855
79430	fleuriot, dr j	2	1827263
106056	brown, dr m	3	1430506
-44025	gatliff, mr rw	1	1212205
-402090	baker, dr p j	1	1221082
-12285	gadian, professor dg	1	441476
-168040	sena, professor v	1	106917
-13180	david, dr, al	1	4966856
-132821	tuck, dr cj	4	19117821
84766	macneil, professor s	3	4106366
44789	raithby, professor pr	6	6436889
-384391	boies, dr a	3	11408770
-3155	faulds, professor kj	3	7541817
69120	hii, dr kk	1	667090
-225119	castellazzi, dr a	2	3994793
-412209	manulis, dr m	2	874993
107892	kim, dr js	1	528981
10364	mays, professor t	4	10559906
-83354	benedikt, professor j	1	562873
7510	holdich, professor rg	1	324536
56944	rorison, professor j	2	1199081
-414546	pogrebna, dr g	2	1188417
-517712	ter horst, professor j	3	7039941
102086	wilcox, professor pd	4	6283684
127902	allemann, professor rk	3	11371458
116912	symons, dr dd	1	1925569
-252570	casiraghi, dr c	2	6895485
60067	wright, professor p	1	5074187
-105615	dowler, professor ea	1	339267
44175	harvey, professor a	1	4884594
104346	dalby, professor mj	2	735419
-120116	north, dr pj	1	1415336
48637	plummer, professor ar	1	572717
-117281	graf, dr ew	1	505830
-218454	boyd, dr m	1	4494682
77331	hankins, professor np	1	1339398
-89740	rhode, dr ks	3	5736416
-181125	latham, professor w	2	9629337
35206	fairweather, professor m	3	8640759
-533910	jayne, professor d	1	628460
27824	tafazolli, professor r	3	3936479
72333	cangelosi, professor a	1	1202384
-189227	polizzi, dr km	4	13985515
-197514	martin, professor l	1	2690768
84280	cherniakov, professor m	3	3121421
74624	miller, professor rj	1	5245734
119646	collier, dr r	1	339267
-189999	wiesner, dr k	1	3610642
-463634	rittscher, professor j	1	4466184
66895	hooley, dr ca	3	16194406
-420556	yang, dr j	1	292576
12558	poliakoff, professor m	1	3725183
-323578	williams, dr a	1	586822
-178222	simitev, dr rd	1	1998909
78508	gu, dr xj	1	277176
128838	floridi, professor l	1	932921
-12936	terras, dr mm	1	4715727
-562753	fylan, dr f	1	404291
45677	bradley, professor m s a	1	1741953
-189287	fletcher, dr s	1	4834361
21839	chappell, dr mj	2	1544897
-157747	bradshaw, professor mj	1	13531962
49257	sankar, professor g	3	5986019
-101075	coles, dr sr	1	2488954
-458785	farmer, dr tj	1	2931366
66717	lunn, professor rj	3	6491260
-214192	steinberger-wilckens, professor r	2	8517279
-251554	richardson, dr es	1	23410
-529868	brennan, dr p	1	1074212
44146	stockman, dr ts	1	1161334
15686	thomas, professor km	1	1229895
-407925	mason, dr dn	1	498474
58496	thorpe, dr n	1	3567862
-163850	jude, dr sr	1	3444605
43504	ireland, professor d	1	4494682
-162443	mukhopadhyay, dr tk	1	363241
-129543	connaughton, dr c	4	11439078
-184920	vallejo-fernandez, dr g	1	856918
-245418	marlow, professor n	1	4966856
11678	north, professor m	2	3377143
37227	nijhoff, professor fw	1	803405
27196	lees, dr mr	3	1930164
-188212	rogers, dr bd	1	338067
-526256	dobbert p cruz, dr m	1	296786
11076	moody, professor cj	1	5282600
-204760	djukanovic, professor r	1	1218040
-180790	fuentes, dr r	3	7908243
-23413	budd, professor pm	3	8174416
105211	holloway, dr s	1	4041368
-92132	selby, professor j	1	3937512
21420	unwin, professor pr	1	4112093
29788	peter, professor lm	1	2012697
-366390	bhaskaran, professor h	4	6521568
65742	deakin, professor s	1	1975496
-85963	upadhyaya, professor hm	1	1283497
108421	makarov, dr d	1	970514
-225607	dullens, dr r	1	730139
113094	jackson, mr a	1	742513
-180494	owen, professor a	2	2229616
-241558	dejong, dr m j	1	1328464
-37941	gilmore, professor bf	1	395371
-402175	alani, professor h	1	1134805
44011	greenough, professor c	1	483159
-6882	falciani, professor f	1	2004298
108198	book, professor d	3	7798420
124316	torres-sanchez, dr c	1	3567115
106698	morris, dr ka	2	3676258
8523	jones, professor r	1	745782
-23562	ji, dr s	2	10732355
-556637	mai, dr j	1	25741
28147	wright, professor p	2	8758686
37973	gardner, professor p	2	512341
-411687	jepson, dr m	1	263811
8465	jones, professor jdc	1	4942312
94723	vallance, professor c	2	4675902
-191233	palacios nieto, dr r	2	1902383
109145	wolter, professor f	1	342227
-197833	guan, professor d	1	302312
12538	please, professor cp	1	4287685
-516991	van der weijde, dr a	2	6461392
-56090	richards, professor j	1	4039831
-84373	dobson, professor s	1	4183694
-421873	hogan, dr s	2	1218095
132133	xiao, dr p	1	1099261
-363966	hollingsworth, dr d	1	501448
-414007	read, dr m s d	2	5399904
93298	gillott, professor m	1	924591
