Source	Target	Type	Weight	Val
54	158	Undirected	1.0	8397350
86	158	Undirected	1.0	8397350
158	171	Undirected	1.0	8397350
12	171	Undirected	8.0	14246629
12	19	Undirected	9.0	2599154
89	179	Undirected	6.0	1331681
88	162	Undirected	61.0	46384752
66	103	Undirected	98.0	54729008
23	160	Undirected	11.0	2137655
33	166	Undirected	34.0	6931837
29	87	Undirected	2.0	557095
87	95	Undirected	5.0	2730204
31	98	Undirected	7.0	7285419
27	103	Undirected	55.0	16909454
55	155	Undirected	1.0	195250
105	137	Undirected	6.0	1469287
40	154	Undirected	5.0	1119149
154	169	Undirected	2.0	349268
3	107	Undirected	83.0	26230011
15	53	Undirected	1.0	3418103
4	41	Undirected	16.0	7978500
41	60	Undirected	16.0	4467915
60	105	Undirected	32.0	8335331
41	105	Undirected	32.0	10421335
47	100	Undirected	10.0	33915135
3	109	Undirected	112.0	32485034
48	97	Undirected	14.0	16584947
48	109	Undirected	24.0	21122579
97	107	Undirected	23.0	17222632
97	126	Undirected	17.0	17414425
107	109	Undirected	61.0	25823724
109	128	Undirected	24.0	21176848
3	97	Undirected	67.0	22699627
97	109	Undirected	16.0	16995496
109	126	Undirected	33.0	22408031
48	107	Undirected	44.0	25230257
3	48	Undirected	23.0	20759660
3	128	Undirected	24.0	20758942
72	167	Undirected	3.0	289902
83	120	Undirected	7.0	659059
12	66	Undirected	24.0	23549777
86	111	Undirected	10.0	14495951
117	162	Undirected	9.0	3209467
107	172	Undirected	11.0	15074780
38	153	Undirected	32.0	11200824
87	119	Undirected	37.0	12461020
118	162	Undirected	12.0	8582913
77	88	Undirected	38.0	8433815
58	117	Undirected	18.0	12713513
111	117	Undirected	6.0	19186991
58	111	Undirected	12.0	1432582
98	103	Undirected	42.0	18106367
128	159	Undirected	2.0	185928
1	2	Undirected	15.0	2143198
7	87	Undirected	29.0	6514794
123	171	Undirected	49.0	36730697
33	82	Undirected	14.0	2675512
64	103	Undirected	19.0	5942390
104	167	Undirected	20.0	9807796
7	14	Undirected	21.0	4126738
3	77	Undirected	35.0	14730273
10	137	Undirected	10.0	2543692
17	105	Undirected	20.0	17002687
1	72	Undirected	12.0	2171169
72	143	Undirected	1.0	364399
48	138	Undirected	5.0	691230
15	173	Undirected	7.0	1145487
55	87	Undirected	5.0	921146
87	111	Undirected	35.0	14223702
30	81	Undirected	16.0	15122200
81	115	Undirected	1.0	417660
49	175	Undirected	8.0	20953864
132	167	Undirected	7.0	14819202
50	166	Undirected	1.0	61071
2	128	Undirected	12.0	2578416
24	182	Undirected	7.0	8081359
70	182	Undirected	11.0	4987927
58	123	Undirected	33.0	15938240
85	178	Undirected	5.0	2301607
81	124	Undirected	3.0	1014441
60	134	Undirected	1.0	176777
118	134	Undirected	5.0	1579384
134	164	Undirected	1.0	176777
51	54	Undirected	25.0	43927797
42	124	Undirected	23.0	3688342
124	164	Undirected	7.0	1151235
58	179	Undirected	17.0	3596440
19	58	Undirected	9.0	1069847
12	58	Undirected	5.0	7168108
12	179	Undirected	10.0	5871389
130	131	Undirected	53.0	53877008
53	101	Undirected	14.0	6338648
23	101	Undirected	5.0	1146634
101	154	Undirected	5.0	1146634
74	128	Undirected	18.0	14868339
100	101	Undirected	45.0	63474070
2	72	Undirected	8.0	8889190
2	102	Undirected	3.0	14471540
72	100	Undirected	4.0	14235061
101	102	Undirected	19.0	29759970
47	49	Undirected	3.0	5906134
47	54	Undirected	13.0	13888511
47	175	Undirected	5.0	1646972
49	100	Undirected	5.0	25294327
54	101	Undirected	13.0	29795182
17	49	Undirected	3.0	525069
17	51	Undirected	2.0	360564
17	58	Undirected	2.0	421309
17	64	Undirected	1.0	168638
17	100	Undirected	1.0	168638
17	106	Undirected	7.0	2890503
47	51	Undirected	11.0	16815865
47	63	Undirected	2.0	5618638
47	89	Undirected	7.0	6709461
47	106	Undirected	4.0	6606671
49	50	Undirected	8.0	35361594
49	64	Undirected	2.0	5618638
49	106	Undirected	8.0	35513128
50	51	Undirected	19.0	37529026
50	64	Undirected	2.0	5618638
50	100	Undirected	5.0	25294327
51	63	Undirected	6.0	14378557
51	89	Undirected	7.0	14076802
51	101	Undirected	13.0	18074827
51	181	Undirected	3.0	5683649
54	63	Undirected	3.0	13656830
54	89	Undirected	3.0	13656830
54	181	Undirected	2.0	5618638
58	64	Undirected	2.0	5618638
58	100	Undirected	3.0	13656830
58	106	Undirected	4.0	13817046
63	64	Undirected	2.0	5618638
63	100	Undirected	3.0	13656830
63	106	Undirected	5.0	14000015
64	89	Undirected	12.0	8105557
64	101	Undirected	2.0	5618638
64	181	Undirected	2.0	5618638
89	101	Undirected	3.0	13656830
100	106	Undirected	5.0	19922374
101	181	Undirected	2.0	5618638
103	180	Undirected	5.0	381856
105	181	Undirected	1.0	115267
15	60	Undirected	36.0	8593027
160	182	Undirected	4.0	525815
105	173	Undirected	10.0	2007410
7	157	Undirected	11.0	6826989
86	157	Undirected	2.0	663660
157	164	Undirected	1.0	407739
103	173	Undirected	31.0	10799629
114	173	Undirected	21.0	7983460
104	173	Undirected	16.0	4220192
15	76	Undirected	3.0	3503008
13	15	Undirected	3.0	3040432
64	76	Undirected	21.0	8108593
67	104	Undirected	5.0	1375518
24	50	Undirected	4.0	5835097
50	162	Undirected	3.0	222413
107	115	Undirected	1.0	282023
65	118	Undirected	2.0	1129433
44	None	Undirected	1.0	623007
None	73	Undirected	1.0	623007
73	86	Undirected	4.0	1492216
7	66	Undirected	1.0	278356
58	66	Undirected	6.0	7929357
17	101	Undirected	2.0	360564
29	96	Undirected	3.0	187809
29	95	Undirected	20.0	3905120
105	155	Undirected	11.0	21331944
66	105	Undirected	89.0	47439844
66	155	Undirected	47.0	42005915
29	131	Undirected	10.0	14010909
119	123	Undirected	25.0	27941550
104	114	Undirected	11.0	12108349
105	163	Undirected	58.0	32214385
114	163	Undirected	3.0	1005137
45	124	Undirected	7.0	6180436
45	179	Undirected	5.0	6061646
19	87	Undirected	19.0	8412221
1	183	Undirected	1.0	326261
80	139	Undirected	3.0	1111956
155	171	Undirected	9.0	14909295
1	106	Undirected	18.0	4648847
103	131	Undirected	46.0	34352349
105	131	Undirected	41.0	30181134
59	105	Undirected	15.0	3072675
7	81	Undirected	10.0	1726563
14	81	Undirected	28.0	8541602
7	114	Undirected	7.0	1612203
14	114	Undirected	14.0	5825356
66	143	Undirected	9.0	19942283
7	123	Undirected	38.0	13047807
87	101	Undirected	2.0	1624905
87	182	Undirected	2.0	1624905
101	182	Undirected	2.0	1624905
31	46	Undirected	27.0	16726591
167	173	Undirected	9.0	2165615
65	66	Undirected	4.0	4558544
126	132	Undirected	4.0	390802
104	133	Undirected	43.0	30878926
87	157	Undirected	7.0	2417541
48	77	Undirected	4.0	9847906
130	155	Undirected	20.0	4412986
7	142	Undirected	7.0	1461905
49	55	Undirected	3.0	1041996
55	124	Undirected	6.0	1225571
77	97	Undirected	66.0	20173057
107	128	Undirected	64.0	29308465
77	108	Undirected	15.0	11598470
76	104	Undirected	16.0	4384820
76	103	Undirected	38.0	11035548
76	105	Undirected	32.0	8679245
131	155	Undirected	10.0	10671627
95	96	Undirected	15.0	5760446
96	153	Undirected	13.0	4251332
95	132	Undirected	19.0	9165626
132	153	Undirected	8.0	3551396
124	172	Undirected	13.0	3576855
118	171	Undirected	21.0	11631035
1	89	Undirected	27.0	10153052
44	134	Undirected	3.0	457457
88	134	Undirected	26.0	9158257
44	87	Undirected	19.0	3523849
87	88	Undirected	33.0	10132102
37	87	Undirected	14.0	2465895
48	156	Undirected	1.0	177033
134	171	Undirected	25.0	10581480
48	154	Undirected	1.0	213104
70	71	Undirected	8.0	13450612
71	83	Undirected	5.0	2094516
82	166	Undirected	14.0	1771305
17	29	Undirected	11.0	21838039
29	106	Undirected	3.0	580268
105	106	Undirected	12.0	8343058
17	54	Undirected	2.0	723992
19	37	Undirected	14.0	2563000
54	177	Undirected	2.0	352959
35	40	Undirected	10.0	4236627
104	143	Undirected	1.0	5698993
47	82	Undirected	10.0	1849169
82	177	Undirected	13.0	6467916
47	177	Undirected	34.0	10680890
8	177	Undirected	13.0	7005713
24	47	Undirected	35.0	22290910
47	70	Undirected	7.0	7195311
4	74	Undirected	9.0	7847975
74	154	Undirected	11.0	3275465
89	154	Undirected	6.0	1356638
30	95	Undirected	7.0	1620306
89	133	Undirected	4.0	886575
90	175	Undirected	8.0	3131022
83	135	Undirected	4.0	227869
101	176	Undirected	1.0	3752
7	108	Undirected	17.0	4344373
71	103	Undirected	20.0	9517679
15	154	Undirected	12.0	5246780
25	39	Undirected	4.0	10894880
30	39	Undirected	15.0	14617350
32	39	Undirected	25.0	11706500
49	91	Undirected	4.0	911009
19	86	Undirected	1.0	364770
119	171	Undirected	4.0	7250164
77	118	Undirected	23.0	3997541
49	143	Undirected	2.0	3109005
105	133	Undirected	55.0	34448199
49	81	Undirected	1.0	54296
81	172	Undirected	10.0	15965637
27	128	Undirected	3.0	365894
76	169	Undirected	10.0	13200384
27	76	Undirected	9.0	1894285
5	126	Undirected	1.0	133999
143	144	Undirected	19.0	8526983
15	87	Undirected	1.0	957555
27	66	Undirected	1.0	957555
27	95	Undirected	2.0	2157554
31	87	Undirected	2.0	1542595
32	66	Undirected	6.0	8862318
32	95	Undirected	8.0	2733934
66	95	Undirected	1.0	957555
95	103	Undirected	23.0	8046845
55	91	Undirected	3.0	611430
89	91	Undirected	7.0	1369437
55	89	Undirected	7.0	1523257
33	51	Undirected	6.0	503695
89	153	Undirected	1.0	489619
86	88	Undirected	16.0	46330595
44	125	Undirected	1.0	80081
57	125	Undirected	2.0	12180860
34	80	Undirected	11.0	2471882
80	105	Undirected	5.0	1896384
48	120	Undirected	16.0	14261229
89	103	Undirected	36.0	25169996
58	133	Undirected	2.0	210235
59	130	Undirected	3.0	501301
59	155	Undirected	4.0	8199806
59	179	Undirected	1.0	7944
66	131	Undirected	17.0	20688364
130	133	Undirected	23.0	34165187
131	133	Undirected	39.0	51023288
133	179	Undirected	4.0	6422165
14	88	Undirected	36.0	20711037
95	131	Undirected	38.0	14718034
108	114	Undirected	2.0	9824582
114	164	Undirected	30.0	22243075
118	126	Undirected	14.0	1204303
48	104	Undirected	2.0	101499
104	126	Undirected	2.0	168585
104	106	Undirected	74.0	34486022
41	167	Undirected	27.0	14260255
8	48	Undirected	1.0	40098
48	126	Undirected	93.0	29668112
19	126	Undirected	15.0	6814677
55	72	Undirected	1.0	1770633
55	128	Undirected	1.0	1770633
72	128	Undirected	9.0	3138940
85	162	Undirected	1.0	57714
42	77	Undirected	15.0	3051852
42	98	Undirected	1.0	250380
77	98	Undirected	1.0	250380
97	98	Undirected	1.0	250380
107	164	Undirected	54.0	22752055
74	114	Undirected	4.0	10819066
50	171	Undirected	2.0	212145
29	30	Undirected	12.0	12756020
168	180	Undirected	1.0	502743
177	180	Undirected	11.0	3055973
180	182	Undirected	10.0	2788252
41	95	Undirected	9.0	3614087
36	183	Undirected	3.0	195633
1	111	Undirected	10.0	6127753
4	115	Undirected	3.0	5740310
38	171	Undirected	1.0	1070040
37	89	Undirected	3.0	534344
85	87	Undirected	4.0	923079
87	90	Undirected	7.0	9926468
162	171	Undirected	28.0	12753560
12	29	Undirected	9.0	4791070
12	124	Undirected	5.0	1426602
29	124	Undirected	5.0	1426602
14	123	Undirected	5.0	573985
7	118	Undirected	4.0	701188
101	118	Undirected	1.0	122382
143	145	Undirected	13.0	7065233
144	145	Undirected	28.0	25037805
99	100	Undirected	1.0	119785
100	162	Undirected	1.0	119785
126	138	Undirected	3.0	185776
138	139	Undirected	1.0	62433
3	162	Undirected	2.0	216923
108	126	Undirected	13.0	18192739
120	160	Undirected	7.0	862766
120	129	Undirected	30.0	6441789
43	88	Undirected	15.0	4558603
46	105	Undirected	30.0	21162761
32	160	Undirected	12.0	1836380
32	116	Undirected	2.0	265958
66	153	Undirected	6.0	7276533
64	167	Undirected	33.0	9921894
115	167	Undirected	5.0	5039063
4	15	Undirected	33.0	20165178
49	157	Undirected	22.0	8199150
46	89	Undirected	5.0	4385226
31	118	Undirected	1.0	2438768
118	137	Undirected	1.0	2438768
66	167	Undirected	6.0	1436468
137	167	Undirected	7.0	1903439
87	132	Undirected	1.0	1172792
65	138	Undirected	1.0	4145834
41	65	Undirected	2.0	1345206
65	98	Undirected	2.0	1345206
4	32	Undirected	25.0	5985878
64	115	Undirected	6.0	3710029
135	167	Undirected	6.0	4261718
66	89	Undirected	19.0	9774497
95	167	Undirected	6.0	4996305
4	164	Undirected	1.0	290844
24	166	Undirected	10.0	1288569
46	152	Undirected	12.0	6360872
81	89	Undirected	6.0	1062435
2	74	Undirected	10.0	10148179
103	163	Undirected	66.0	33504004
41	132	Undirected	5.0	2643062
105	132	Undirected	9.0	12926109
19	66	Undirected	8.0	2505098
4	14	Undirected	11.0	6160583
4	105	Undirected	19.0	6856608
137	173	Undirected	1.0	181612
100	104	Undirected	3.0	712009
100	103	Undirected	3.0	712009
14	105	Undirected	2.0	469687
17	104	Undirected	25.0	19264300
29	182	Undirected	1.0	67414
14	164	Undirected	31.0	10894331
15	164	Undirected	1.0	1168084
66	171	Undirected	23.0	21665940
42	126	Undirected	27.0	5171606
126	171	Undirected	8.0	3840166
87	124	Undirected	3.0	1000455
124	178	Undirected	2.0	144104
45	171	Undirected	5.0	6061646
45	134	Undirected	4.0	4906665
124	134	Undirected	5.0	5214703
105	111	Undirected	1.0	1219157
32	60	Undirected	18.0	5693675
15	106	Undirected	2.0	1933673
23	104	Undirected	3.0	1373580
133	163	Undirected	15.0	5123789
15	17	Undirected	15.0	17495449
17	30	Undirected	3.0	10300906
29	115	Undirected	2.0	10135386
29	111	Undirected	8.0	3522293
30	96	Undirected	5.0	2528802
30	159	Undirected	8.0	1735527
159	167	Undirected	2.0	959398
55	131	Undirected	3.0	848832
30	131	Undirected	3.0	835008
30	115	Undirected	8.0	12465405
15	81	Undirected	14.0	9174636
23	114	Undirected	3.0	652701
72	160	Undirected	1.0	16600
33	136	Undirected	3.0	8461447
103	175	Undirected	1.0	154679
31	167	Undirected	19.0	19365845
29	104	Undirected	3.0	10136973
50	103	Undirected	17.0	3887902
1	128	Undirected	13.0	5863422
37	134	Undirected	1.0	33459
19	128	Undirected	4.0	2078751
8	123	Undirected	1.0	496797
17	123	Undirected	1.0	496797
70	123	Undirected	6.0	14466306
49	88	Undirected	7.0	12829576
49	128	Undirected	4.0	823500
88	108	Undirected	1.0	350842
88	164	Undirected	14.0	8529218
17	108	Undirected	1.0	194280
17	157	Undirected	2.0	256751
108	111	Undirected	1.0	194280
111	175	Undirected	1.0	194280
123	126	Undirected	4.0	1021262
123	177	Undirected	1.0	601792
126	177	Undirected	1.0	601792
58	74	Undirected	1.0	388348
58	126	Undirected	2.0	451422
58	164	Undirected	3.0	571893
74	126	Undirected	10.0	14081266
82	126	Undirected	1.0	388348
82	164	Undirected	1.0	388348
128	164	Undirected	37.0	24207130
49	123	Undirected	4.0	7399973
14	29	Undirected	5.0	3893115
17	81	Undirected	2.0	352422
17	172	Undirected	1.0	289095
29	170	Undirected	1.0	289095
29	173	Undirected	26.0	5167290
172	173	Undirected	1.0	289095
86	117	Undirected	30.0	33427586
87	175	Undirected	3.0	177569
42	172	Undirected	10.0	8867703
123	172	Undirected	3.0	4294330
33	106	Undirected	11.0	27163393
4	154	Undirected	25.0	3159371
123	134	Undirected	28.0	9624977
47	166	Undirected	4.0	621109
33	145	Undirected	2.0	190853
82	145	Undirected	2.0	190853
44	86	Undirected	14.0	2404346
17	114	Undirected	11.0	11873245
4	55	Undirected	2.0	783784
42	49	Undirected	5.0	5854063
49	182	Undirected	1.0	151494
32	104	Undirected	10.0	5468876
46	133	Undirected	3.0	637861
12	59	Undirected	17.0	11829456
12	133	Undirected	19.0	12647816
59	104	Undirected	16.0	8632240
12	103	Undirected	17.0	11256553
59	103	Undirected	21.0	9206641
66	133	Undirected	37.0	26240375
59	66	Undirected	22.0	17214231
105	169	Undirected	11.0	6710834
27	163	Undirected	7.0	2852825
27	40	Undirected	6.0	2069233
24	49	Undirected	2.0	2155241
31	60	Undirected	7.0	1848644
19	73	Undirected	1.0	4013763
14	134	Undirected	4.0	399281
27	83	Undirected	14.0	7511970
2	48	Undirected	2.0	257277
38	159	Undirected	6.0	1248226
32	154	Undirected	58.0	13680629
48	172	Undirected	11.0	15477754
128	172	Undirected	8.0	14016592
15	23	Undirected	18.0	1788054
106	114	Undirected	1.0	149534
8	87	Undirected	1.0	1923364
87	106	Undirected	1.0	1923364
144	168	Undirected	22.0	20768295
33	104	Undirected	12.0	3062826
33	49	Undirected	3.0	8229274
49	72	Undirected	7.0	9468728
72	136	Undirected	3.0	8247024
106	136	Undirected	2.0	8183265
136	175	Undirected	2.0	8183265
87	123	Undirected	11.0	15577628
88	171	Undirected	18.0	12149612
103	156	Undirected	17.0	7770477
156	160	Undirected	2.0	393089
67	105	Undirected	4.0	1470123
74	129	Undirected	9.0	619436
145	168	Undirected	15.0	16823005
23	173	Undirected	9.0	3154991
29	55	Undirected	6.0	790276
33	103	Undirected	27.0	6283679
40	120	Undirected	8.0	1186596
59	95	Undirected	1.0	170293
41	135	Undirected	23.0	5342091
120	156	Undirected	11.0	12412672
13	40	Undirected	11.0	5832119
38	96	Undirected	2.0	550417
34	105	Undirected	16.0	4046920
1	131	Undirected	5.0	1754360
19	64	Undirected	1.0	139526
80	167	Undirected	17.0	11614903
60	114	Undirected	18.0	5172022
27	80	Undirected	19.0	5746066
10	64	Undirected	1.0	173457
85	123	Undirected	1.0	8752
24	177	Undirected	48.0	31047030
24	54	Undirected	14.0	17543425
54	123	Undirected	5.0	16572920
54	117	Undirected	5.0	13919002
60	104	Undirected	5.0	1292509
104	154	Undirected	9.0	4253257
22	30	Undirected	6.0	4745537
8	175	Undirected	4.0	502050
8	182	Undirected	20.0	5342372
177	182	Undirected	26.0	14775966
87	178	Undirected	22.0	4458139
7	37	Undirected	15.0	2614952
46	153	Undirected	9.0	11421741
103	153	Undirected	10.0	11306480
31	80	Undirected	34.0	16223379
29	172	Undirected	15.0	18914494
60	173	Undirected	11.0	6111448
60	167	Undirected	7.0	1220051
30	105	Undirected	23.0	8146088
77	128	Undirected	12.0	11683655
3	103	Undirected	4.0	12932451
46	97	Undirected	2.0	1309621
97	103	Undirected	3.0	10268231
181	182	Undirected	3.0	1535828
1	69	Undirected	3.0	440587
69	106	Undirected	2.0	360558
28	30	Undirected	11.0	5752574
1	33	Undirected	2.0	343743
33	89	Undirected	6.0	1245328
42	144	Undirected	3.0	2093531
96	132	Undirected	8.0	1949208
1	177	Undirected	10.0	1655269
77	126	Undirected	31.0	15567354
71	105	Undirected	12.0	4979240
164	172	Undirected	19.0	18892721
71	76	Undirected	8.0	12957660
70	179	Undirected	3.0	756614
70	171	Undirected	3.0	756614
103	118	Undirected	4.0	635074
90	123	Undirected	2.0	12300216
90	171	Undirected	2.0	1938306
111	113	Undirected	7.0	6604648
41	156	Undirected	18.0	3335790
7	None	Undirected	1.0	47417
103	128	Undirected	10.0	14901953
81	164	Undirected	15.0	17939591
3	46	Undirected	5.0	1581393
3	159	Undirected	1.0	92225
46	108	Undirected	1.0	92225
46	128	Undirected	2.0	1101542
48	108	Undirected	12.0	18130233
48	159	Undirected	2.0	185928
108	159	Undirected	1.0	92225
126	159	Undirected	1.0	92225
152	159	Undirected	2.0	102734
18	19	Undirected	4.0	576744
19	111	Undirected	14.0	2904946
111	179	Undirected	2.0	233975
80	114	Undirected	5.0	926917
15	19	Undirected	2.0	339463
19	32	Undirected	1.0	62171
3	108	Undirected	10.0	21619532
