Id	Label	Num
103803	ghavami, professor m	1	
-79586	ghica, dr dr	2	
-117618	ghita, professor o	1	
-480717	ghosh, dr a	1	
-513339	ghosh, dr s	1	
-538135	giannopoulos, dr p	1	
-422444	giaralis, dr a	1	
5834	gibbins, professor j	4	
-222053	gibbon, dr j	1	
68793	gibbons, dr gj	1	
5838	gibbons, dr j	1	
74459	gibbons, professor j	1	
-99434	giblin, dr s	1	
-233701	gibson, dr s	1	
108148	gibson, professor ap	1	
29692	gibson, professor k	3	
-98843	gibson, professor mi	1	
118475	giddings, dr d	1	
-252133	gilbert, dr p j	4	
-414641	gilbert, professor fj	1	
51931	gilbert, professor gn	1	
47139	gilbert, professor m	1	
58293	gilchrist, professor id	3	
43886	giles, professor m	1	
-48182	gilfillan, dr smv	1	
-524082	gill, dr n	1	
43632	gill, dr spa	1	
111688	gillam, dr l	1	
43825	gillin, professor wp	1	
93298	gillott, professor m	1	
-37941	gilmore, professor bf	1	
21687	gilmour, professor s	1	
-150224	gilroy, professor r	1	
-302949	ginossar, dr e	1	
50661	girkin, professor j	1	
-426646	girolami, dr d	1	
84313	girolami, professor m	6	
-236417	giuggioli, dr l	1	
-259358	giuliani, dr f	1	
-187895	giulietti, dr m	2	
-223629	giustino, professor f	3	
5961	gladden, professor l	6	
-99236	gladwin, dr d	2	
70341	glass, professor j	2	
5975	glazebrook, professor kd	3	
-433286	gleeson, professor, f	1	
58780	glendinning, professor s	3	
-1912	glennerster, professor a	2	
-495224	glocker, dr b	2	
98571	glover, dr ha	1	
74261	glover, professor ia	1	
-300941	glowacki, dr d	1	
51123	glowacki, professor baj	1	
-188940	glud, professor rn	1	
-262944	gluyas, professor j	2	
-416953	glynne-jones, dr p	1	
6007	goble, professor c	1	
-356459	goda, dr k	2	
-97242	goddard, dr b	1	
71185	goddard, dr n	5	
27176	goddard, professor n	1	
-154535	godfrey, professor p	2	
53511	godsill, professor s	1	
58252	goeta, dr ae	1	
-120149	goguet, professor aj	1	
-357490	goh, dr y	1	
-164820	goicoechea, dr jm	2	
-90701	goldschmidt, dr ca	2	
36903	goldsmith, professor m	1	
6048	goldstein, professor m	3	
-163314	goldstein, professor re	1	
39021	golunski, professor s	3	
-209869	golyshin, professor p	1	
-150346	gomes, dr rl	3	
6057	gomes, professor n	1	
-234887	gondzio, dr j	1	
66901	gondzio, professor j	1	
-81370	gong, dr y	1	
-516970	gonzalez-miquel, dr m	1	
-110446	gooberman-hill, dr r	1	
-128087	goodall, dr r	1	
6070	goodby, professor jw	1	
-429174	goodfellow, dr m	1	
-174574	goodier, dr ci	1	
-418628	goodridge, dr r	4	
-189890	goodwin, professor al	1	
69701	goodyer, professor en	1	
-26887	gorban, professor a	1	
45714	gordon, professor a	1	
100918	gordon, professor i	2	
6120	gordon, professor m	1	
98443	gorfinkiel, dr j	1	
128007	gorman, dr g	3	
-456099	gorse, professor c	1	
57831	gosling, professor pd	1	
95011	goss, dr jp	1	
-106108	gottlob, professor g	2	
91763	gottschalg, professor r	4	
-187142	gough, dr c	1	
60818	gough, dr t	2	
23213	gould, professor n	1	
-15310	goulding, dr jo	1	
-186148	gouldson, professor a	1	
-189602	gourlay, dr cm	2	
-158151	goussev, dr a	1	
69824	gouverneur, professor v	2	
-11556	gow, dr j	3	
55472	gowland, professor pa	1	
-15906	grabowska, dr a	2	
76902	grace, professor d	1	
-117281	graf, dr ew	1	
-419390	graham, dr cc	1	
75095	graham, dr di	2	
-112481	graham, dr dm	1	
108938	graham, dr g	2	
-130938	graham, dr rs	1	
68984	graham, professor d	4	
-113826	graham, professor dj	1	
24008	graham, professor jm	4	
6200	graham, professor njd	2	
6201	graham, professor wg	1	
-495950	gramain, dr j	1	
-462634	grant, dr c	1	
6220	grant, professor dm	7	
27648	grant, professor p	9	
-165982	grassl, dr p	1	
-159364	gratus, dr j	1	
85384	gray, dr da	1	
-2391	gray, dr n	2	
-94150	gray, dr rd	1	
80469	gray, professor n	1	
104033	gray, professor wp	1	
83922	grealy, professor m	1	
99299	greaney, professor m	1	
-99419	greaves, dr sj	2	
21578	greaves, professor c	1	
43512	greaves, professor d	4	
-326013	green, dr b	1	
-494980	green, dr dg	1	
42027	green, dr r	1	
28186	green, mr pr	1	
-232364	green, mr s	1	
-79438	green, professor ag	1	
-11045	green, professor j	1	
119793	green, professor m	3	
128730	green, professor nr	2	
6304	green, professor pd	1	
-113845	green, professor rj	5	
72692	green, professor rj	1	
36539	green, professor t	10	
18869	greenaway, professor ah	1	
50078	greenhalgh, professor c	1	
49195	greenham, professor n	4	
-106860	greenhill, dr a	1	
-541649	greening, dr p k	1	
6338	greenman, professor j	1	
84835	greenman, professor j	1	
44011	greenough, professor c	1	
43352	greenshaw, professor t	1	
-207681	greensmith, dr j	1	
-11487	greenwell, dr hc	1	
78303	greenwood, dr r	2	
-409675	gregory, dr p	1	
46033	gregory, professor dh	2	
6372	gregory, professor sir m	4	
-110783	gregoryanz, professor e	1	
6378	greig, dr ar	1	
-261928	greil, dr g	1	
-107177	grey, professor cp	10	
75950	gribakin, dr g	1	
115929	grierson, professor cs	1	
46872	grieve, professor bd	1	
66246	griffiths, dr cj	1	
-98453	griffiths, dr im	1	
103439	griffiths, dr ne	2	
6408	griffiths, professor aj	1	
34764	griffiths, professor d	1	
6433	griffiths, professor j	1	
84605	grigorieva, professor i	2	
6446	grimes, professor rw	4	
23896	grimmett, professor g	1	
114595	grimmond, professor csb	1	
85832	grocott, dr p	1	
-19872	groom, dr km	2	
-1651	grosche, dr fm	1	
-28827	gross, dr r	2	
-402568	gross, dr t	1	
-413931	gross, dr tr	3	
132325	gross, professor m	1	
-434287	grossi, dr d	1	
-188815	grosskinsky, dr sw	2	
54266	grosvenor, dr ri	2	
-467462	grot, dr b	2	
-22963	grothey, dr a	1	
-223268	grov, dr g	2	
6475	grovenor, professor c	7	
132037	grover, professor lm	3	
-284545	groves, dr p d	1	
-411747	groves, professor a	2	
-469413	gruening, dr m	2	
-427152	grunewald, dr p	1	
-475977	gu, dr c	1	
78508	gu, dr xj	1	
103908	gu, professor s	4	
-187724	guadalupe santos lins brandao, dr f	1	
-197833	guan, professor d	1	
6489	guenault, professor am	1	
-325092	guerra, dr n	1	
-181136	guillemaut, dr jy	1	
-88478	guinchard, dr a	1	
-455821	gunduz, dr d	1	
-252393	gunes, dr h	1	
118691	gunn, dr da	2	
116335	gunn-moore, professor fj	1	
55263	guo, professor y	3	
44948	guo, professor zx	6	
-415437	gupta, dr r	1	
-79509	gupta, professor r	1	
-396369	gupte, dr c	1	
21243	gurney, professor k	1	
-413737	gurski, dr m	1	
69466	gursul, professor i	2	
60004	guthrie, professor pm	1	
91269	guwy, professor a	1	
126042	guy, dr oj	4	
6532	guymer, professor i	2	
6534	gwilliam, professor r	3	
-200461	haas, professor h	4	
61514	haddad, professor a	1	
-419520	haddadi, dr h	2	
-149220	hadfield, professor rh	1	
-200560	hadzibabic, professor z	1	
-524825	hadzic, dr m m	1	
-439742	haefliger, professor s	1	
-98729	hague, dr m	1	
81738	hague, professor rj	4	
-422016	haidry, dr rj	1	
-391866	haigh, dr sj	2	
39238	hailes, professor hc	2	
32038	hailes, professor s	4	
107854	hain, professor t	1	
119554	haines, dr vja	3	
-127650	haines, mr r	1	
65508	hajnal, professor jv	1	
106541	haklay, professor m(	2	
-481022	halacheva, dr s s	1	
6569	halbert, professor g	1	
38711	halcrow, professor ma	1	
27650	hale, dr jm	1	
74072	haley, dr rp	1	
-169591	halford, professor sj	1	
6586	hall, dr da	1	
-532783	hall, dr s	1	
-25091	hall, dr sr	1	
6610	hall, professor dame w	4	
6588	hall, professor eah	1	
-21514	hall, professor j	1	
59459	hall, professor jw	1	
6625	hall, professor p	1	
6602	hall, professor pj	7	
51118	hall, professor pm	4	
6605	hall, professor s	1	
51434	hall, professor t	2	
22205	hallam, dr kr	2	
-305209	hallett, dr j p	3	
-456547	hallett, professor p d	1	
109849	hallett, professor sr	2	
81295	halliday, dr d	1	
28301	halliday, dr ja	4	
-187256	hallinan, dr js	2	
125567	hallmark, dr b	1	
45348	halsall, professor mp	1	
-494458	halse, dr m e	1	
-182658	ham, dr da	3	
34371	hambly, professor b	1	
-439797	hamilton, dr a	1	
-99166	hamilton, dr a	1	
-286344	hamilton, dr i	2	
6674	hamilton, professor b	2	
-21636	hamiltonshield, professor j	1	
34838	hamley, professor iw	1	
-166092	hammers, professor a	1	
-492722	hammond, dr c	1	
46155	hammond, dr rb	1	
89706	hammond, professor gp	2	
-182073	hanany, professor a	1	
-248332	hancke, dr g	1	
6705	hancock, dr p	2	
6702	hancock, professor g	1	
25478	hancock, professor p	1	
73912	hand, dr s	1	
50579	hand, professor d	4	
27069	hand, professor r	3	
-102272	handl, dr jk	1	
31078	handley, professor mj	1	
6728	hankin, professor c	3	
77331	hankins, professor np	1	
-512273	hanley, dr k	1	
-502981	hann, dr m r	1	
-230755	hanna, adjunct assoc. prof. j	4	
123884	hanna, dr sp	1	
-390810	hannah, dr ig	1	
38677	hannon, professor mj	2	
-160778	hanratty, professor b	1	
-129203	hansard, dr me	1	
-446181	hansen, dr a	2	
67858	hansen, dr u	1	
-229041	hanson, professor bc	4	
21686	hanzo, professor l	3	
80862	hao, professor y	4	
119795	haque, dr sa	3	
-482979	harbottle, dr d	1	
-206827	harbottle, dr mj	1	
45812	hardacre, professor c	7	
36834	hardalupas, professor i	2	
44257	harding, professor j	1	
72895	harding, professor ja	1	
-68628	hardman, dr mj	1	
-15800	hardman, professor jg	1	
-399342	hardwick, dr l	5	
-109834	hardy, mr sdc	1	
-172113	hare, dr cl	1	
42775	hargreaves, dr jsj	1	
-79294	harkin, dr j	1	
31479	harkin-jones, professor e	1	
38079	harlen, dr og	1	
-4953	harley, professor sl	1	
47895	harman, professor m	2	
-209472	harou, professor jj	1	
-531019	harper, dr a	1	
-144950	harper, dr p	2	
-440236	harrington, dr h	1	
-364647	harrington, dr j	2	
-253807	harris, professor kd	1	
6831	harris, professor kdm	1	
106090	harris, professor ra	4	
-69236	harris, professor, al	1	
-301237	harrison, dr p j	1	
-164597	harrison, mr tg	1	
38911	harrison, professor d	1	
-22878	harrison, professor gp	7	
43972	harrison, professor n	2	
6874	harrison, professor pg	1	
6882	harrison, professor r	2	
6888	harrison, professor r	1	
6876	harrison, professor rf	1	
-449695	harte, dr c a	1	
-492258	hartley, dr w	1	
-150757	hartmann, dr mj	1	
44175	harvey, professor a	1	
-10368	harvey, professor ap	4	
70695	harvey, professor jn	2	
34702	harvey, professor pj	1	
50526	harwin, professor w	2	
6929	harwood, professor cr	2	
6930	harwood, professor lm	3	
-444790	hasan, dr t	1	
95164	hase, dr tpa	1	
-2799	haseloff, professor jp	1	
128335	haskel, professor j	1	
77128	haslett, professor c	1	
121150	hassan, professor tm	1	
-210901	hastie, dr p	1	
117846	haszeldine, professor rs	2	
-252769	hathway, dr ea	1	
-37695	hatton, dr ra	1	
50730	hatton, professor pv	1	
-25791	hawes, dr n	1	
-113177	hawke, dr i	1	
129729	hawkes, dr a	3	
6974	hawkes, professor d	4	
123480	hawkins, dr k	2	
-503002	hawkins, professor s	1	
43154	hawley, professor jg	1	
-249240	hay, dr s	1	
-2613	haycock, professor jw	2	
7021	hayden, professor be	3	
7022	hayden, professor s	2	
56409	hayes, professor w	2	
-211622	haynes, dr a	2	
-413697	haynes, dr h	1	
55348	haynes, professor pd	3	
-97350	hayward, dr t j	1	
-32785	haywood, professor am	1	
129562	hazas, dr m	2	
-506975	he, dr q	1	
32011	he, professor l	2	
101564	he, professor s	2	
50620	head, professor i	1	
70990	healey, professor pgt	3	
53128	heard, dr pj	1	
47847	heath, dr s	1	
110450	heath, professor a	1	
-6464	heath, professor m	1	
22603	heath-brown, professor r	1	
-436272	heaven, dr s	2	
-555040	heazlewood, dr b	1	
45314	hebden, professor jc	2	
85445	hector, professor al	2	
-537853	hedges, mr j	1	
-3433	hedley, dr j	1	
-2477	heeb, dr s	1	
-145946	heeney, professor mj	3	
-297874	heffernan, dr p b	1	
-490603	heffernan, professor j	2	
37536	heggs, professor p	1	
7112	heikal, professor m	4	
-428371	heller, professor m o w	1	
44380	hellgardt, professor k	3	
-216727	hellier, dr pr	1	
-513260	helm, dr d	1	
-256643	hemida, dr h	2	
44434	henderson, professor r	1	
27588	henderson, professor rk	3	
-162964	hendry, professor e	1	
-1515	hendry, professor m	1	
-161777	heng, dr jyy	2	
-447846	henk, dr d a	1	
-268628	hennig, dr c	1	
-9869	hennig, dr mh	1	
30827	henning, professor i	2	
-495202	henrich, dr o	1	
-467912	heo, dr y	1	
61635	hepburn, dr i	2	
-176034	herholz, professor k	1	
-439939	hering, dr m	1	
-459455	hernandez-castro, dr j	2	
-491238	hernich, dr a	1	
-493739	hers, dr i	1	
98559	herz, professor lm	4	
-186974	herzog, dr m	1	
-295157	hesjedal, professor t	1	
115433	hess, professor o	3	
-11114	hetherington, dr jpj	2	
-131141	hettrick, dr sj	1	
-304467	heunen, dr c	1	
-192354	hevia, professor e	1	
40395	hewak, professor d	7	
-422908	hewakandamby, dr b n	1	
117308	hewitt, dr ew	1	
94966	hewitt, professor c	2	
7223	hewitt, professor gf	4	
82752	hewitt, professor nj	3	
7234	heydecker, professor b	1	
-557917	heymann, professor d	1	
-448380	heys, dr t	1	
117015	hibbins, associate professor ap	3	
42641	hicken, professor r j	1	
7253	hickey, professor bj	2	
122780	hicks, dr ya	1	
-90213	hicks, professor bj	2	
-480284	hidding, professor b	1	
65573	hierons, professor r	1	
-464008	higgins, dr ca	1	
7270	higgins, professor s	4	
27121	higham, professor d	2	
-454585	highley, dr jr	1	
55346	higson, professor spj	1	
69120	hii, dr kk	1	
7293	hill, dr ew	1	
-522306	hill, dr j	1	
-212988	hill, dr r j a	1	
106967	hill, professor ms	2	
32025	hill, professor na	1	
-202969	hillis, dr aj	1	
36319	hilton, dr gs	1	
45542	hilton, professor a	1	
7360	hinde, professor cj	1	
37419	hinds, professor ea	3	
-249527	hinks, dr ja	2	
-480516	hintermair, dr u	1	
21394	hird, dr m	1	
-195008	hirjibehedin, dr c	1	
-192625	hirohata, professor a	2	
39235	hitchin, professor nj	2	
-109023	hitchings, dr r	1	
73992	hobbs, professor j	1	
7424	hobson, professor pr	1	
100624	hochgreb, professor s	2	
-13679	hochhauser, professor, d	1	
-186911	hockley, mr cj	1	
-25755	hodges, dr n	1	
117299	hodgkinson, dr j	1	
61582	hodgkinson, dr p	3	
7457	hodgson, professor a	1	
-117640	hodzic, professor a	1	
-486867	hoefling, professor s	3	
-361751	hoehn, professor t	1	
120015	hofer, professor w	2	
-219248	hofmann, dr s	4	
-421873	hogan, dr s	2	
27122	hogan, professor sj	1	
-185564	hogg, dr j	1	
7492	hogg, professor d	4	
-2868	hogg, professor ra	2	
41239	hogg, professor si	3	
117498	holderbaum, professor w	2	
7510	holdich, professor rg	1	
-411221	holland, dr ca	1	
127376	holland, dr od	1	
44464	holliday, dr d	2	
47547	holliman, dr pj	2	
92734	holliman, professor n	1	
-363966	hollingsworth, dr d	1	
-189459	hollis, dr c	1	
-200357	hollis, dr sj	1	
-5004	hollis, professor c	1	
-188970	holloway, dr cs	3	
105211	holloway, dr s	1	
110718	holm, professor dd	1	
-468412	holman, dr s	1	
-151637	holmes, dr mj	1	
69209	holmes, dr s	2	
-27576	holmes, professor ah	1	
89131	holmes, professor c	2	
101381	holt, professor c	2	
27774	honary, professor b	1	
48970	honary, professor f	1	
-296257	hondow, dr n	1	
103618	hone, professor a	1	
98457	hong, professor x	1	
7600	hood, professor aw	1	
-437992	hook, dr jd	1	
-7137	hooke, professor j	1	
52920	hooker, professor s	1	
66895	hooley, dr ca	3	
-251203	hopfe, dr cj	1	
-22879	hopgood, dr jr	1	
79834	hopkinson, professor n	2	
107145	horak, dr p	1	
-199321	hornung ceng ficheme frsc, professor a	2	
39835	horoshenkov, professor kv	2	
-109623	horozov, dr ts	1	
35961	horrocks, dr br	1	
71179	horrocks, professor i	2	
-117030	horsburgh, dr kj	1	
-25307	horsburgh, dr mj	1	
21594	horsewill, professor aj	2	
-420340	horsfall, dr le	2	
-13342	horsfield, dr ap	1	
108099	horswell, dr sl	1	
-471680	hosseinzadeh, dr f	1	
-398594	houghton, dr rj	1	
34656	houlton, professor a	1	
7684	hounslow, professor mj	1	
-121833	hourizi, dr r	1	
-21575	house, dr ta	3	
7695	houston, professor p	3	
-459312	howard, dr tp	1	
30942	howard, professor d	1	
7713	howard, professor jak	1	
-175449	howarth, professor mr	1	
27411	howdle, professor s	3	
-365704	howey, dr d	4	
7747	howie, professor j	2	
-17109	howorka, dr s	1	
-20384	howse, dr j	1	
-7997	hoyland, professor ja	1	
42857	hriljac, dr j	2	
-165743	hrkac, dr g	2	
-497339	hu, dr j	1	
-14476	hu, dr z	1	
89185	hu, dr z	2	
45310	hu, professor p	2	
-303340	huang, dr f	1	
7770	huang, dr f	1	
-124919	huang, dr j	1	
-190242	huang, dr mj	1	
-408616	huang, dr s	1	
-80766	huang, dr w	2	
-355889	huang, dr y	1	
-423615	huang, dr y	1	
119089	huang, dr z	1	
123979	huang, dr z	1	
97173	hubbard, dr m	1	
-193514	hubert, dr c	1	
7786	huckvale, dr ma	1	
-27231	hudson, dr jj	2	
123849	hudson-smith, dr a	1	
74001	huggard, dr p	3	
-167724	hughes, dr ag	1	
22135	hughes, dr d	1	
-181660	hughes, dr kj	1	
-126765	hughes, dr pn	3	
83144	hughes, professor ig	1	
7851	hull, professor c	1	
-503344	hume, mr ac	1	
-266724	hummersone, dr c	1	
7875	humphreys, professor sir c	4	
-187917	humphries, dr ac	1	
7900	hunt of chesterton, lord j	1	
-399081	hunt, dr d v l	1	
7892	hunt, dr h	1	
98013	hunt, professor g	1	
-415704	hunt, professor i	1	
7905	hunter, dr i	1	
-435024	hunter, dr t	1	
7903	hunter, krebs professor of biochemistry n	1	
49934	hunter, professor a	1	
21348	hunter, professor ca	1	
-474170	huo, dr d	1	
117238	husmeier, professor d	2	
-446333	hussain, dr t	1	
-529339	hussain, dr t	1	
79853	hussain, professor a	1	
-189432	hussein, dr mfm	1	
61191	hussey, professor ne	1	
7937	hutchings, professor g	7	
7938	hutchings, professor i	1	
97763	hutchings, professor lr	1	
7940	hutchins, professor d	2	
7956	hutchison, professor d	4	
95298	huth, professor mr	2	
-466014	huthwaite, dr p	4	
7963	hutson, professor jm	2	
74046	hutt, dr da	1	
-416397	hutter, dr v	2	
-13177	hutton, professor bf	1	
50539	hutton, professor g	1	
-114995	huxley, professor ad	4	
-480648	hwang, dr y	1	
-19904	hyatt, professor n	9	
-510754	hyde, dr c	1	
7979	hyde, professor th	1	
54016	ibell, professor t	2	
50120	ibrahim, dr s	2	
-44492	ieropoulos, professor ia	1	
7995	ifeachor, professor e	1	
-515733	iglesias, dr m	1	
-389057	iglesias, professor g	1	
-498641	iida, dr f	2	
-198753	ijomah, dr w	2	
-203259	illes, dr t	1	
-68064	illian, dr j	1	
32169	impey, dr sa	1	
-250015	imran, dr ma	1	
-20346	ince, professor pg	1	
44626	incecik, professor a	1	
8024	infield, professor d	4	
35749	ingham, professor e	1	
-187425	ingleson, dr mj	1	
-257569	ingram, dr a	1	
-120209	ingram, dr gl	1	
-77034	ingram, dr j	2	
21754	ingram, professor dm	4	
58317	inkson, professor b	1	
-25757	insall, professor r	1	
-163517	ioannidis, professor c	1	
50582	ion, professor w	3	
50220	iraqi, dr a	1	
39488	ireland, professor a	1	
43504	ireland, professor d	1	
28215	ireland, professor p	2	
8056	ironside, professor cn	1	
-167226	irvine, dr dj	4	
8058	irvine, professor j	7	
34856	irvine, professor sjc	1	
-193217	isaksen, dr l	1	
8088	islam, professor ms	4	
8089	issa, dr r	2	
-493443	ivanov, dr d	1	
-218517	ivanov, professor my	2	
-113181	ivrissimtzis, dr i	1	
53074	iwnicki, professor s	1	
-304715	izhakian, dr z	1	
8102	jacka, professor sd	1	
8103	jackman, professor rb	1	
-186139	jackson, dr a	1	
-123618	jackson, dr am	1	
-235107	jackson, dr jc	1	
125098	jackson, dr m	3	
114631	jackson, dr p	3	
77443	jackson, dr pb	2	
113094	jackson, mr a	1	
8108	jackson, professor g	1	
8111	jackson, professor m	1	
120513	jackson, professor md	1	
26776	jackson, professor sd	1	
109610	jackson, professor t	2	
-398170	jacquemin, dr j g p	3	
-481965	jacquier, dr a	1	
-427494	jaeckel, dr f	1	
-10416	jaksch, professor dh	1	
-184004	jamasb, professor t	2	
-441610	james, dr aja	1	
-177421	james, dr j	1	
124382	james, mr pm	2	
100863	james, professor c	1	
44631	james, professor pab	2	
71357	james, professor s	1	
102975	james, professor sw	2	
-97724	jamieson, dr a	1	
50750	jaroszynski, professor d	2	
-26144	jarvis, dr ap	1	
-17765	jarvis, dr ch	1	
78580	jarvis, professor s	3	
-79626	jay, dr c	1	
-533910	jayne, professor d	1	
-187639	jbabdi, professor s	1	
8225	jeavons, professor pg	1	
-383844	jeffers, dr j	3	
-96564	jefferson, dr ca	1	
54861	jefferson, dr i	2	
122554	jefferson, professor t	1	
-172488	jeffrey, dr m	2	
-249538	jeffrey, mr h	2	
26587	jeffrey, professor p	4	
-492159	jelfs, dr k	1	
-300525	jenkins, dr d p	1	
-17922	jenkins, dr kw	1	
31821	jenkins, professor n	8	
92687	jenkinson, professor o	1	
29356	jennings, professor nr	4	
38217	jennings, professor p	4	
-223928	jennions, professor i	1	
-303967	jensen, dr hs	1	
69545	jensen, professor o	1	
-294039	jeon, dr j	1	
-411687	jepson, dr m	1	
8305	jerrum, professor m	1	
-494588	jerusalem, professor a	1	
-455257	jesson, professor d e	1	
116663	jewell, dr eh	2	
-15558	jewitt, dr s	2	
73322	jezzard, professor p	1	
8323	jha, professor a	3	
-23562	ji, dr s	2	
-445592	ji, dr z	1	
-481984	jia, dr j	2	
-188636	jiang, dr l	4	
-155320	jiang, professor l	1	
100021	jiang, professor x	2	
104071	jiang, professor x	3	
-28447	jiao, mr l	1	
29260	jimack, professor pk	2	
-420474	jimenez-melero, dr e	4	
-506688	jin, dr b	1	
-439663	jin, dr x	1	
-304420	jin, dr y	3	
-367574	jin, professor y	1	
47966	jin, professor z	1	
44148	jirotka, professor m	1	
-108294	jivkov, dr ap	1	
55720	jobson, dr m	1	
-13537	joffe, dr h	2	
-295285	johanning, professor l	3	
-100063	johansen, dr a m	1	
69316	john, professor p	1	
-107432	johnson, dr m	1	
-37715	johnson, dr m	1	
37881	johnson, dr np	1	
67074	johnson, dr ot	1	
-96656	johnson, dr pv	1	
-110462	johnson, dr sd	1	
72828	johnson, professor cm	5	
-13639	johnson, professor dame am	1	
8369	johnson, professor p	1	
-21519	johnston, dr bf	3	
105182	johnston, dr c	1	
-444844	johnston, dr h	1	
-189692	johnston, dr re	1	
8392	johnston, professor a	2	
76609	johnston, professor mb	3	
42555	johnston, professor rl	2	
55338	johnstone, mr c	5	
8417	johnstone, professor w	3	
59590	jolly, professor m	3	
-93485	jones, dr ac	1	
-92534	jones, dr av	1	
-481376	jones, dr c r	1	
-184794	jones, dr go	1	
31317	jones, dr ia	1	
-108164	jones, dr md	1	
-109595	jones, dr mpa	2	
-155326	jones, dr ns	1	
71283	jones, dr s	1	
-524980	jones, dr s l	1	
-189152	jones, dr tm	3	
-543329	jones, mrs c	2	
8423	jones, professor a	2	
8432	jones, professor ca	1	
46590	jones, professor cb	2	
101975	jones, professor dk	2	
61124	jones, professor is	1	
-456328	jones, professor jc	1	
8465	jones, professor jdc	1	
50173	jones, professor jm	5	
115867	jones, professor jr	4	
-90064	jones, professor ke	1	
-114894	jones, professor m	3	
-424179	jones, professor mo	1	
8483	jones, professor mr	1	
-124855	jones, professor mw	1	
-119801	jones, professor pm	1	
21483	jones, professor r	1	
8523	jones, professor r	1	
24189	jones, professor w	2	
-257263	jose, professor g	2	
93906	jose, professor jm	1	
-523445	joseph, dr m	1	
-80441	joseph, dr p	1	
-527040	joseph, professor p	1	
61397	joss, dr dt	1	
132090	jouhara, dr h	2	
81240	jovcic, professor d	1	
-465883	joyce, dr h j	1	
82846	joyce, professor d	1	
55461	joyce, professor mj	2	
45991	judd, dr md	1	
-163850	jude, dr sr	1	
89680	juel, professor a	1	
-113666	julier, dr sj	1	
-454430	jung, dr d	1	
118390	juniper, dr m	2	
-450240	junyent-ferre, dr a	1	
-118467	jurdzinski, dr m	1	
-214815	jurewicz, dr i	1	
-219261	kaczmarczyk, dr l	1	
43622	kadirkamanathan, professor v	2	
48497	kadodwala, dr m	2	
-102120	kafouros, professor m	1	
-187035	kahagala gamage, professor uw	1	
-250323	kahanda koralage, dr r	1	
-507858	kainz, dr b	1	
-108516	kaiser, dr, m	3	
40414	kalawsky, professor rs	2	
-425536	kalber, dr t l	1	
-459911	kalck, dr m	1	
41984	kalliadasis, professor s	4	
42982	kaltsoyannis, professor n	2	
68680	kamenev, professor k	3	
-81264	kamer, professor pcj	1	
92635	kaminski, professor c	1	
-80280	kanavos, dr p	1	
-248218	kang, dr s	1	
92683	kantorovich, professor l	4	
-494378	kantsler, dr v	1	
100796	kapelan, professor z	1	
-302987	kar, dr s	1	
8620	kar, professor ak	1	
8623	karayiannis, professor t	3	
-420089	karenowska, dr a d	1	
-481479	karimi, dr n	2	
-531659	karimu, mr b	1	
-396605	karmazyn, dr j	1	
-83706	karp, dr bn	1	
92032	karp, professor a	1	
-448598	karpenkov, dr o	1	
112934	karunarathna, dr gh	1	
-255948	karvonen, dr a	1	
-111291	kashefi, dr e	1	
-109469	kasprzyk, dr am	1	
-478483	katnam, dr k	1	
-528447	katzourakis, dr n	1	
123469	kavokin, professor a	2	
-426416	kawamura, dr a	1	
-542504	kay, dr p j	1	
-120643	kay, professor cwm	1	
50506	kazansky, professor p	1	
75573	kazarian, professor sg	1	
-517113	kazemtabrizi, dr b	1	
8653	kazmierski, dr t	1	
-95775	keal, dr tw	1	
36281	keane, professor j	2	
-92056	keane, professor ma	1	
-475272	kearney, dr g	1	
37835	kearney, professor m	2	
82760	keatch, professor r	1	
55032	keating, professor j	1	
-211119	keegan, dr n	2	
-188962	keeling, dr jmj	2	
92027	keeling, professor m	2	
92244	keen, professor j	1	
27977	keevil, professor cw	1	
-271218	keirstead, dr j	1	
-27590	kelleher, dr wp	1	
-90293	keller, dr mk	2	
-474295	kells, dr a	1	
-37956	kelly, dr al	2	
-183641	kelly, dr cj	1	
-531381	kelly, dr j	1	
-24458	kelly, dr n	2	
104951	kelly, dr sm	1	
-520469	kelly, dr t l	1	
27169	kelly, professor mj	2	
80230	kelly, professor p	2	
8710	kelly, professor p	4	
8719	kelsall, professor g	3	
-79145	kemp, dr ps	2	
-24417	kemp, professor aj	1	
96585	kemsley, dr ek	1	
27733	kendall, professor k	2	
8734	kendall, professor w	3	
-190317	kennedy, dr kl	1	
-200272	kennerley, dr aj	1	
93563	kenney, professor l	2	
8754	kenning, professor dbr	1	
8761	kent, professor a	2	
40042	kenyon, professor aj	1	
8772	keogh, professor p	1	
-437517	keppo, dr i	1	
101454	kerr, dr os	1	
-154799	kerridge, dr a	1	
-106120	kerrigan, dr f	1	
45752	kerswell, professor r	2	
-493093	keshmiri, dr a	1	
-169061	kessar, professor r	1	
-427603	kesserwani, dr g	1	
-197334	kessler, dr bm	1	
-217994	kettley, dr s	1	
-227807	keyser, dr uf	3	
124428	khamas, dr s	1	
119913	khimyak, professor yz	1	
106167	khlobystov, professor a	1	
109749	khomenko, dr v	1	
-224546	khoo, professor s	1	
80726	khovanov, dr ia	1	
-545013	kiayias, professor a	1	
-163530	kidd, ms s	1	
-436999	kiefer, dr s	1	
84713	killey, dr ri	1	
8834	kilner, professor ja	1	
80329	kilsby, professor c	3	
110016	kim, dr ha	2	
-211407	kim, dr j	1	
-80837	kim, dr j	1	
107892	kim, dr js	1	
