Source	Target	Type	Weight
46237	-215824	Undirected	1.0
-192235	91121	Undirected	1.0
-192235	-413757	Undirected	1.0
-192235	106738	Undirected	1.0
39641	91121	Undirected	1.0
39641	-413757	Undirected	1.0
39641	106738	Undirected	1.0
91121	-34927	Undirected	1.0
91121	64981	Undirected	1.0
91121	-215824	Undirected	1.0
-34927	64981	Undirected	1.0
-34927	-215824	Undirected	1.0
-413757	106738	Undirected	1.0
64981	106738	Undirected	1.0
106738	-215824	Undirected	1.0
729	107662	Undirected	2.0
729	-25835	Undirected	1.0
729	-256643	Undirected	2.0
-25835	-256643	Undirected	1.0
-91536	-256643	Undirected	1.0
28215	94884	Undirected	1.0
28215	-495596	Undirected	1.0
28215	5028	Undirected	1.0
28215	128730	Undirected	1.0
28215	3113	Undirected	1.0
94884	72898	Undirected	1.0
94884	-561834	Undirected	1.0
94884	21890	Undirected	1.0
94884	9333	Undirected	1.0
94884	67244	Undirected	1.0
72898	-561834	Undirected	1.0
72898	21890	Undirected	1.0
72898	9333	Undirected	1.0
72898	67244	Undirected	1.0
-495596	5028	Undirected	1.0
-495596	128730	Undirected	1.0
-495596	3113	Undirected	1.0
-561834	5028	Undirected	1.0
-561834	128730	Undirected	1.0
-561834	3113	Undirected	1.0
5028	21890	Undirected	1.0
5028	9333	Undirected	1.0
5028	67244	Undirected	1.0
21890	9333	Undirected	1.0
21890	67244	Undirected	1.0
128730	3113	Undirected	1.0
9333	3113	Undirected	1.0
3113	67244	Undirected	1.0
42780	-171947	Undirected	1.0
42780	-79678	Undirected	1.0
42780	41915	Undirected	2.0
42780	126084	Undirected	1.0
41970	-114483	Undirected	1.0
41970	-164791	Undirected	1.0
41970	12426	Undirected	1.0
41970	35009	Undirected	1.0
-171947	-114483	Undirected	1.0
-171947	-164791	Undirected	1.0
-171947	12426	Undirected	1.0
-171947	35009	Undirected	1.0
-114483	-79678	Undirected	1.0
-114483	41915	Undirected	1.0
-114483	13957	Undirected	1.0
-114483	126084	Undirected	1.0
-79678	41915	Undirected	1.0
-79678	13957	Undirected	1.0
-79678	126084	Undirected	1.0
-164791	12426	Undirected	1.0
-164791	35009	Undirected	1.0
41915	12426	Undirected	1.0
41915	35009	Undirected	1.0
12426	13957	Undirected	1.0
12426	126084	Undirected	1.0
13957	126084	Undirected	1.0
118390	9521	Undirected	1.0
67244	-201176	Undirected	1.0
-464044	-254212	Undirected	1.0
48379	-254212	Undirected	1.0
-254212	69466	Undirected	1.0
-16562	-21046	Undirected	1.0
-507530	14887	Undirected	1.0
-507530	48363	Undirected	1.0
14887	5838	Undirected	1.0
14887	68929	Undirected	1.0
5838	68929	Undirected	1.0
-188939	10222	Undirected	1.0
68951	132325	Undirected	1.0
13152	132325	Undirected	1.0
132325	-367512	Undirected	1.0
-192571	-26391	Undirected	1.0
-192571	81425	Undirected	1.0
-26391	81425	Undirected	1.0
42239	91668	Undirected	1.0
91668	55347	Undirected	1.0
68565	-221519	Undirected	1.0
32020	-550122	Undirected	1.0
32020	-267186	Undirected	1.0
-550122	-267186	Undirected	1.0
40327	20557	Undirected	1.0
20557	-1955	Undirected	1.0
8734	95190	Undirected	1.0
8734	68793	Undirected	1.0
-181198	-426799	Undirected	1.0
95190	-426799	Undirected	1.0
-426799	68793	Undirected	1.0
7747	100918	Undirected	2.0
7747	34742	Undirected	2.0
7747	-182372	Undirected	1.0
79744	100918	Undirected	1.0
79744	34742	Undirected	1.0
79744	-182372	Undirected	1.0
100918	103689	Undirected	1.0
100918	22096	Undirected	1.0
100918	53130	Undirected	1.0
103689	22096	Undirected	1.0
103689	53130	Undirected	1.0
