Id,Label,Num,Val
-250168,gerding, dr e h,1,662804
-405938,geretti, professor a,1,1333141
-174038,gersen, dr h,1,4553545
5821,gethin, professor dt,3,11025162
5822,ghadiri, professor m,1,1741953
-15988,ghaemmaghami, professor am,1,5365958
73220,ghahramani, professor z,2,1823195
69411,ghani, professor n,2,942075
103803,ghavami, professor m,1,911561
-117618,ghita, professor o,1,624707
-513339,ghosh, dr s,1,545920
5834,gibbins, professor j,4,8121306
-222053,gibbon, dr j,1,3567862
68793,gibbons, dr gj,1,498109
5838,gibbons, dr j,1,149460
-233701,gibson, dr s,1,155087
108148,gibson, professor ap,1,992885
29692,gibson, professor k,3,6927868
-98843,gibson, professor mi,1,501448
118475,giddings, dr d,1,924591
-252133,gilbert, dr p j,4,6919363
-414641,gilbert, professor fj,1,1923014
51931,gilbert, professor gn,1,4607765
47139,gilbert, professor m,1,376349
58293,gilchrist, professor id,3,13853349
-48182,gilfillan, dr smv,1,236178
43632,gill, dr spa,1,3118345
111688,gillam, dr l,1,364323
93298,gillott, professor m,1,924591
-37941,gilmore, professor bf,1,395371
21687,gilmour, professor s,1,1218040
-150224,gilroy, professor r,1,398467
-302949,ginossar, dr e,1,6382161
50661,girkin, professor j,1,418041
84313,girolami, professor m,6,14652600
-236417,giuggioli, dr l,1,3610642
-259358,giuliani, dr f,1,661579
-187895,giulietti, dr m,2,4155880
-223629,giustino, professor f,3,3118807
5961,gladden, professor l,6,11376528
-99236,gladwin, dr d,2,5534116
70341,glass, professor j,2,6134953
5975,glazebrook, professor kd,3,10652558
-433286,gleeson, professor, f,1,3276156
58780,glendinning, professor s,3,11022374
-495224,glocker, dr b,2,605117
98571,glover, dr ha,1,5703935
74261,glover, professor ia,1,560162
51123,glowacki, professor baj,1,1229672
-188940,glud, professor rn,1,169897
-262944,gluyas, professor j,2,9100521
6007,goble, professor c,1,3461602
-356459,goda, dr k,2,706968
-97242,goddard, dr b,1,379072
71185,goddard, dr n,5,8127139
27176,goddard, professor n,1,469303
-154535,godfrey, professor p,2,8401100
53511,godsill, professor s,1,436894
58252,goeta, dr ae,1,1491903
-120149,goguet, professor aj,1,3725183
-357490,goh, dr y,1,5871323
-90701,goldschmidt, dr ca,2,1372730
36903,goldsmith, professor m,1,3659587
6048,goldstein, professor m,3,8855687
39021,golunski, professor s,3,8571940
-209869,golyshin, professor p,1,5074187
-150346,gomes, dr rl,3,2955063
6057,gomes, professor n,1,926417
-234887,gondzio, dr j,1,150000
-81370,gong, dr y,1,2150653
-516970,gonzalez-miquel, dr m,1,599506
-110446,gooberman-hill, dr r,1,11683481
-128087,goodall, dr r,1,3226486
6070,goodby, professor jw,1,702457
-429174,goodfellow, dr m,1,2008955
-174574,goodier, dr ci,1,5832641
-418628,goodridge, dr r,4,12471266
-189890,goodwin, professor al,1,1221082
45714,gordon, professor a,1,588377
100918,gordon, professor i,2,2281937
6120,gordon, professor m,1,5575635
98443,gorfinkiel, dr j,1,233039
128007,gorman, dr g,3,5895205
-456099,gorse, professor c,1,301001
57831,gosling, professor pd,1,1396723
95011,goss, dr jp,1,4521196
-106108,gottlob, professor g,2,5821381
91763,gottschalg, professor r,4,7924645
-187142,gough, dr c,1,893883
60818,gough, dr t,2,1032861
23213,gould, professor n,1,970774
-15310,goulding, dr jo,1,4062954
-186148,gouldson, professor a,1,3567862
-189602,gourlay, dr cm,2,10514873
69824,gouverneur, professor v,2,3693294
-11556,gow, dr j,3,10933792
55472,gowland, professor pa,1,3864276
-15906,grabowska, dr a,2,5905112
76902,grace, professor d,1,585003
-117281,graf, dr ew,1,505830
-419390,graham, dr cc,1,925473
75095,graham, dr di,2,771668
108938,graham, dr g,2,4970329
-130938,graham, dr rs,1,937655
68984,graham, professor d,4,11639588
-113826,graham, professor dj,1,613965
24008,graham, professor jm,4,2072462
6200,graham, professor njd,2,10386496
6201,graham, professor wg,1,395371
-462634,grant, dr c,1,825693
6220,grant, professor dm,7,10820783
27648,grant, professor p,9,39993418
-165982,grassl, dr p,1,1339398
-159364,gratus, dr j,1,4494682
85384,gray, dr da,1,4501050
-2391,gray, dr n,2,805651
104033,gray, professor wp,1,570243
83922,grealy, professor m,1,908946
99299,greaney, professor m,1,3103987
-99419,greaves, dr sj,2,1704826
21578,greaves, professor c,1,494174
43512,greaves, professor d,4,1670758
-326013,green, dr b,1,98860
42027,green, dr r,1,13296938
28186,green, mr pr,1,534863
-232364,green, mr s,1,1673748
-79438,green, professor ag,1,5528990
-11045,green, professor j,1,932491
119793,green, professor m,3,5502192
128730,green, professor nr,2,15606746
6304,green, professor pd,1,6236104
-113845,green, professor rj,5,21402794
72692,green, professor rj,1,5411009
36539,green, professor t,10,15917626
18869,greenaway, professor ah,1,9429405
50078,greenhalgh, professor c,1,1225669
49195,greenham, professor n,4,6794289
-106860,greenhill, dr a,1,752949
-541649,greening, dr p k,1,1800518
6338,greenman, professor j,1,298433
84835,greenman, professor j,1,193197
44011,greenough, professor c,1,483159
43352,greenshaw, professor t,1,1415336
-207681,greensmith, dr j,1,101309
-11487,greenwell, dr hc,1,1554153
78303,greenwood, dr r,2,9097812
46033,gregory, professor dh,2,3676313
6372,gregory, professor sir m,4,14500811
6378,greig, dr ar,1,3512257
-261928,greil, dr g,1,309709
-107177,grey, professor cp,10,33576941
75950,gribakin, dr g,1,614488
115929,grierson, professor cs,1,4750815
46872,grieve, professor bd,1,2839350
66246,griffiths, dr cj,1,299505
103439,griffiths, dr ne,2,1930816
6408,griffiths, professor aj,1,1997000
34764,griffiths, professor d,1,5074187
6433,griffiths, professor j,1,150000
84605,grigorieva, professor i,2,9395940
6446,grimes, professor rw,4,19211966
23896,grimmett, professor g,1,1458402
114595,grimmond, professor csb,1,1706722
85832,grocott, dr p,1,142774
-19872,groom, dr km,2,526170
-1651,grosche, dr fm,1,519870
-28827,gross, dr r,2,14295942
-402568,gross, dr t,1,948883
-413931,gross, dr tr,3,6966753
132325,gross, professor m,1,2171099
-188815,grosskinsky, dr sw,2,3854111
54266,grosvenor, dr ri,2,904554
-467462,grot, dr b,2,496196
-22963,grothey, dr a,1,5059153
-223268,grov, dr g,2,1404641
6475,grovenor, professor c,7,7087451
132037,grover, professor lm,3,1048083
-284545,groves, dr p d,1,361097
-411747,groves, professor a,2,4923735
-469413,gruening, dr m,2,1329626
78508,gu, dr xj,1,277176
103908,gu, professor s,4,2579035
-197833,guan, professor d,1,302312
6489,guenault, professor am,1,994241
-325092,guerra, dr n,1,1255009
-88478,guinchard, dr a,1,645924
-252393,gunes, dr h,1,2044337
118691,gunn, dr da,2,7454512
116335,gunn-moore, professor fj,1,1183629
55263,guo, professor y,3,12160269
44948,guo, professor zx,6,13275005
-396369,gupte, dr c,1,1057128
21243,gurney, professor k,1,660561
69466,gursul, professor i,2,332024
60004,guthrie, professor pm,1,4173134
91269,guwy, professor a,1,1924296
126042,guy, dr oj,4,3474848
6532,guymer, professor i,2,4246613
6534,gwilliam, professor r,3,3046845
-200461,haas, professor h,4,12686387
61514,haddad, professor a,1,989588
-419520,haddadi, dr h,2,1496463
-149220,hadfield, professor rh,1,1005002
-439742,haefliger, professor s,1,939389
81738,hague, professor rj,4,19072770
-422016,haidry, dr rj,1,628525
-391866,haigh, dr sj,2,4058502
39238,hailes, professor hc,2,2697896
32038,hailes, professor s,4,12080553
107854,hain, professor t,1,6236104
119554,haines, dr vja,3,7999590
-127650,haines, mr r,1,80263
65508,hajnal, professor jv,1,4993902
106541,haklay, professor m(,2,2699133
6569,halbert, professor g,1,6060701
27650,hale, dr jm,1,298342
74072,haley, dr rp,1,994241
-169591,halford, professor sj,1,3618520
6586,hall, dr da,1,2920233
-25091,hall, dr sr,1,4553545
6610,hall, professor dame w,4,12512331
6588,hall, professor eah,1,628709
-21514,hall, professor j,1,570243
59459,hall, professor jw,1,5374638
6625,hall, professor p,1,4219574
6602,hall, professor pj,7,25469374
51118,hall, professor pm,4,15880915
6605,hall, professor s,1,500121
51434,hall, professor t,2,497831
22205,hallam, dr kr,2,3184607
-305209,hallett, dr j p,3,8978616
109849,hallett, professor sr,2,6241708
81295,halliday, dr d,1,683915
28301,halliday, dr ja,4,21989373
-187256,hallinan, dr js,2,10584852
125567,hallmark, dr b,1,331407
45348,halsall, professor mp,1,1293323
-494458,halse, dr m e,1,779745
-182658,ham, dr da,3,5857119
34371,hambly, professor b,1,309791
-99166,hamilton, dr a,1,4905730
-286344,hamilton, dr i,2,5928206
6674,hamilton, professor b,2,2432508
-21636,hamiltonshield, professor j,1,11683481
34838,hamley, professor iw,1,1185824
-166092,hammers, professor a,1,606712
-492722,hammond, dr c,1,874075
46155,hammond, dr rb,1,1925569
89706,hammond, professor gp,2,3248544
-182073,hanany, professor a,1,1582438
-248332,hancke, dr g,1,753394
6705,hancock, dr p,2,1566521
6702,hancock, professor g,1,338280
25478,hancock, professor p,1,6104265
73912,hand, dr s,1,5575635
50579,hand, professor d,4,11504547
27069,hand, professor r,3,1048204
31078,handley, professor mj,1,876542
6728,hankin, professor c,3,6890002
77331,hankins, professor np,1,1339398
-502981,hann, dr m r,1,446013
-230755,hanna, adjunct assoc. prof. j,4,709893
123884,hanna, dr sp,1,4980773
-160778,hanratty, professor b,1,4051357
-446181,hansen, dr a,2,2112202
67858,hansen, dr u,1,1057128
-229041,hanson, professor bc,4,13458770
21686,hanzo, professor l,3,1064857
80862,hao, professor y,4,12524148
119795,haque, dr sa,3,2080114
-482979,harbottle, dr d,1,317663
-206827,harbottle, dr mj,1,1672025
45812,hardacre, professor c,7,13831861
36834,hardalupas, professor i,2,2968987
44257,harding, professor j,1,384733
72895,harding, professor ja,1,5871323
-68628,hardman, dr mj,1,4365410
-15800,hardman, professor jg,1,634068
-399342,hardwick, dr l,5,7141759
-109834,hardy, mr sdc,1,6794141
-172113,hare, dr cl,1,1741953
-79294,harkin, dr j,1,375835
38079,harlen, dr og,1,937655
-4953,harley, professor sl,1,1339398
47895,harman, professor m,2,7416463
-209472,harou, professor jj,1,3444605
-144950,harper, dr p,2,6347535
-364647,harrington, dr j,2,2264871
6831,harris, professor kdm,1,222264
106090,harris, professor ra,4,14483000
-69236,harris, professor, al,1,3276156
-301237,harrison, dr p j,1,4834361
-164597,harrison, mr tg,1,391562
38911,harrison, professor d,1,266875
-22878,harrison, professor gp,7,11649472
43972,harrison, professor n,2,409997
6874,harrison, professor pg,1,368053
6882,harrison, professor r,2,7799521
6888,harrison, professor r,1,931604
6876,harrison, professor rf,1,1520589
-449695,harte, dr c a,1,3697945
-492258,hartley, dr w,1,372573
44175,harvey, professor a,1,4884594
-10368,harvey, professor ap,4,15413732
70695,harvey, professor jn,2,5293726
50526,harwin, professor w,2,12391783
6929,harwood, professor cr,2,16065774
6930,harwood, professor lm,3,3376789
-444790,hasan, dr t,1,4650768
95164,hase, dr tpa,1,622825
-2799,haseloff, professor jp,1,5007845
128335,haskel, professor j,1,5930480
77128,haslett, professor c,1,9429405
121150,hassan, professor tm,1,559981
-210901,hastie, dr p,1,999756
117846,haszeldine, professor rs,2,4277546
-252769,hathway, dr ea,1,540604
50730,hatton, professor pv,1,5666850
-113177,hawke, dr i,1,3941016
129729,hawkes, dr a,3,2257707
6974,hawkes, professor d,4,12938317
123480,hawkins, dr k,2,1922306
-503002,hawkins, professor s,1,989588
43154,hawley, professor jg,1,179235
-249240,hay, dr s,1,400872
-2613,haycock, professor jw,2,4778436
7021,hayden, professor be,3,7792364
7022,hayden, professor s,2,4890883
56409,hayes, professor w,2,4717593
-413697,haynes, dr h,1,157582
55348,haynes, professor pd,3,8613921
-32785,haywood, professor am,1,423965
129562,hazas, dr m,2,4535904
32011,he, professor l,2,7190175
101564,he, professor s,2,1253710
50620,head, professor i,1,1924296
70990,healey, professor pgt,3,10830490
53128,heard, dr pj,1,951947
47847,heath, dr s,1,5181479
110450,heath, professor a,1,1672025
-6464,heath, professor m,1,947656
-436272,heaven, dr s,2,2753690
45314,hebden, professor jc,2,1498149
85445,hector, professor al,2,11472324
-3433,hedley, dr j,1,11057929
-2477,heeb, dr s,1,536933
-145946,heeney, professor mj,3,12638958
-297874,heffernan, dr p b,1,4956319
-490603,heffernan, professor j,2,15859414
37536,heggs, professor p,1,3053898
7112,heikal, professor m,4,4327581
-428371,heller, professor m o w,1,466444
44380,hellgardt, professor k,3,4557361
-216727,hellier, dr pr,1,2999605
-256643,hemida, dr h,2,1277718
44434,henderson, professor r,1,546970
27588,henderson, professor rk,3,14188036
-1515,hendry, professor m,1,460919
-161777,heng, dr jyy,2,2757796
-447846,henk, dr d a,1,3182328
-9869,hennig, dr mh,1,268625
30827,henning, professor i,2,7964094
-467912,heo, dr y,1,450922
61635,hepburn, dr i,2,1820618
-176034,herholz, professor k,1,1099975
-459455,hernandez-castro, dr j,2,429083
-491238,hernich, dr a,1,342227
-493739,hers, dr i,1,1061277
98559,herz, professor lm,4,6056834
-186974,herzog, dr m,1,4173134
-295157,hesjedal, professor t,1,1736109
115433,hess, professor o,3,8510440
-11114,hetherington, dr jpj,2,822776
-131141,hettrick, dr sj,1,80263
-192354,hevia, professor e,1,379517
40395,hewak, professor d,7,16824220
-422908,hewakandamby, dr b n,1,620901
117308,hewitt, dr ew,1,458233
94966,hewitt, professor c,2,10040293
7223,hewitt, professor gf,4,7378824
82752,hewitt, professor nj,3,6654714
7234,heydecker, professor b,1,5745855
-557917,heymann, professor d,1,483709
-448380,heys, dr t,1,509085
117015,hibbins, associate professor ap,3,13608108
42641,hicken, professor r j,1,627095
7253,hickey, professor bj,2,2287843
122780,hicks, dr ya,1,2150653
-90213,hicks, professor bj,2,2173153
-480284,hidding, professor b,1,4494682
65573,hierons, professor r,1,332691
-464008,higgins, dr ca,1,484636
7270,higgins, professor s,4,1505409
27121,higham, professor d,2,793307
-454585,highley, dr jr,1,1302402
55346,higson, professor spj,1,1363268
69120,hii, dr kk,1,667090
7293,hill, dr ew,1,709834
106967,hill, professor ms,2,4827414
32025,hill, professor na,1,1998909
-202969,hillis, dr aj,1,572717
36319,hilton, dr gs,1,11683481
45542,hilton, professor a,1,5415204
7360,hinde, professor cj,1,1934793
37419,hinds, professor ea,3,8522425
-249527,hinks, dr ja,2,1280391
-480516,hintermair, dr u,1,677502
-195008,hirjibehedin, dr c,1,6382161
-192625,hirohata, professor a,2,1425734
39235,hitchin, professor nj,2,2603914
-109023,hitchings, dr r,1,3937512
73992,hobbs, professor j,1,509648
7424,hobson, professor pr,1,637523
100624,hochgreb, professor s,2,3236872
-13679,hochhauser, professor, d,1,3649437
-186911,hockley, mr cj,1,5834394
-25755,hodges, dr n,1,931604
117299,hodgkinson, dr j,1,1363268
61582,hodgkinson, dr p,3,1894956
7457,hodgson, professor a,1,382696
-117640,hodzic, professor a,1,1013641
-486867,hoefling, professor s,3,10800370
-361751,hoehn, professor t,1,5930480
120015,hofer, professor w,2,1211077
-219248,hofmann, dr s,4,7884593
-421873,hogan, dr s,2,1218095
27122,hogan, professor sj,1,3610642
-185564,hogg, dr j,1,970774
7492,hogg, professor d,4,2383374
-2868,hogg, professor ra,2,2813846
41239,hogg, professor si,3,9970783
117498,holderbaum, professor w,2,12391783
7510,holdich, professor rg,1,324536
127376,holland, dr od,1,311967
44464,holliday, dr d,2,2753208
47547,holliman, dr pj,2,7525266
92734,holliman, professor n,1,4039831
-363966,hollingsworth, dr d,1,501448
-189459,hollis, dr c,1,1656509
-200357,hollis, dr sj,1,801686
-5004,hollis, professor c,1,506227
-188970,holloway, dr cs,3,2307142
105211,holloway, dr s,1,4041368
110718,holm, professor dd,1,773844
-151637,holmes, dr mj,1,402178
69209,holmes, dr s,2,3329007
-27576,holmes, professor ah,1,749583
89131,holmes, professor c,2,6632688
101381,holt, professor c,2,2831350
27774,honary, professor b,1,305891
-296257,hondow, dr n,1,823184
98457,hong, professor x,1,183212
7600,hood, professor aw,1,150000
-437992,hook, dr jd,1,4039831
-7137,hooke, professor j,1,1415336
52920,hooker, professor s,1,1160444
66895,hooley, dr ca,3,16194406
-251203,hopfe, dr cj,1,598392
-22879,hopgood, dr jr,1,3837581
79834,hopkinson, professor n,2,5080098
107145,horak, dr p,1,3941016
-199321,hornung ceng ficheme frsc, professor a,2,1832727
39835,horoshenkov, professor kv,2,4708642
-109623,horozov, dr ts,1,654934
35961,horrocks, dr br,1,114969
71179,horrocks, professor i,2,2130273
-117030,horsburgh, dr kj,1,1415336
-25307,horsburgh, dr mj,1,2004298
21594,horsewill, professor aj,2,756014
-420340,horsfall, dr le,2,2791266
-13342,horsfield, dr ap,1,1200284
108099,horswell, dr sl,1,494174
-398594,houghton, dr rj,1,4062954
34656,houlton, professor a,1,114969
7684,hounslow, professor mj,1,4859494
-121833,hourizi, dr r,1,1511972
7695,houston, professor p,3,19079886
-459312,howard, dr tp,1,653245
30942,howard, professor d,1,671817
7713,howard, professor jak,1,356797
27411,howdle, professor s,3,2282459
-365704,howey, dr d,4,6123196
7747,howie, professor j,2,2281937
-7997,hoyland, professor ja,1,402685
42857,hriljac, dr j,2,5162925
-165743,hrkac, dr g,2,2936278
-14476,hu, dr z,1,4056135
89185,hu, dr z,2,622096
45310,hu, professor p,2,496329
7770,huang, dr f,1,1067139
-124919,huang, dr j,1,262740
-190242,huang, dr mj,1,5213689
-80766,huang, dr w,2,2767521
-355889,huang, dr y,1,10138665
-423615,huang, dr y,1,868704
119089,huang, dr z,1,111966
123979,huang, dr z,1,982350
97173,hubbard, dr m,1,1228231
7786,huckvale, dr ma,1,983624
-27231,hudson, dr jj,2,2141864
123849,hudson-smith, dr a,1,4559841
74001,huggard, dr p,3,1179350
-167724,hughes, dr ag,1,397354
22135,hughes, dr d,1,1671674
-181660,hughes, dr kj,1,1099891
-126765,hughes, dr pn,3,7456892
83144,hughes, professor ig,1,773451
7851,hull, professor c,1,1582438
-503344,hume, mr ac,1,83515
-266724,hummersone, dr c,1,856793
7875,humphreys, professor sir c,4,8299375
-187917,humphries, dr ac,1,372573
7900,hunt of chesterton, lord j,1,5745855
-399081,hunt, dr d v l,1,403478
98013,hunt, professor g,1,4173134
-415704,hunt, professor i,1,216275
7905,hunter, dr i,1,4097771
-435024,hunter, dr t,1,317663
7903,hunter, krebs professor of biochemistry n,1,175336
21348,hunter, professor ca,1,1931485
-474170,huo, dr d,1,298342
117238,husmeier, professor d,2,2340734
-446333,hussain, dr t,1,1033385
-529339,hussain, dr t,1,309709
79853,hussain, professor a,1,418262
-189432,hussein, dr mfm,1,261459
61191,hussey, professor ne,1,615454
7937,hutchings, professor g,7,18148550
7938,hutchings, professor i,1,649727
97763,hutchings, professor lr,1,4807565
7940,hutchins, professor d,2,5672944
7956,hutchison, professor d,4,7281809
95298,huth, professor mr,2,1445496
-466014,huthwaite, dr p,4,11661884
7963,hutson, professor jm,2,7375229
74046,hutt, dr da,1,2281220
-416397,hutter, dr v,2,2064323
-13177,hutton, professor bf,1,1274298
-114995,huxley, professor ad,4,16646418
-19904,hyatt, professor n,9,22098466
-510754,hyde, dr c,1,171430
7979,hyde, professor th,1,1997000
54016,ibell, professor t,2,120625
50120,ibrahim, dr s,2,2709449
-44492,ieropoulos, professor ia,1,298433
7995,ifeachor, professor e,1,988105
-515733,iglesias, dr m,1,777199
-389057,iglesias, professor g,1,446013
-198753,ijomah, dr w,2,2505312
-203259,illes, dr t,1,516920
-68064,illian, dr j,1,318915
32169,impey, dr sa,1,2920233
-250015,imran, dr ma,1,1099261
-20346,ince, professor pg,1,1302402
44626,incecik, professor a,1,3512257
8024,infield, professor d,4,11155314
35749,ingham, professor e,1,3024405
-257569,ingram, dr a,1,724958
-120209,ingram, dr gl,1,1944441
-77034,ingram, dr j,2,1879559
21754,ingram, professor dm,4,11783432
58317,inkson, professor b,1,523055
-25757,insall, professor r,1,1998909
-163517,ioannidis, professor c,1,401216
50582,ion, professor w,3,5329676
50220,iraqi, dr a,1,175336
39488,ireland, professor a,1,1304455
43504,ireland, professor d,1,4494682
28215,ireland, professor p,2,19433876
8056,ironside, professor cn,1,1503628
-167226,irvine, dr dj,4,10881542
8058,irvine, professor j,7,8634644
34856,irvine, professor sjc,1,5012105
-193217,isaksen, dr l,1,3618520
8088,islam, professor ms,4,14361284
8089,issa, dr r,2,793860
-493443,ivanov, dr d,1,97379
-218517,ivanov, professor my,2,7888559
-113181,ivrissimtzis, dr i,1,395679
53074,iwnicki, professor s,1,5193338
-186139,jackson, dr a,1,4980126
-123618,jackson, dr am,1,101309
-235107,jackson, dr jc,1,432134
125098,jackson, dr m,3,3700164
114631,jackson, dr p,3,4282847
77443,jackson, dr pb,2,1973352
113094,jackson, mr a,1,742513
8108,jackson, professor g,1,1535483
8111,jackson, professor m,1,5871323
120513,jackson, professor md,1,4279853
26776,jackson, professor sd,1,1753343
109610,jackson, professor t,2,2844480
-398170,jacquemin, dr j g p,3,1767649
-427494,jaeckel, dr f,1,444776
-184004,jamasb, professor t,2,9482936
-177421,james, dr j,1,1656509
124382,james, mr pm,2,4635626
100863,james, professor c,1,1862864
44631,james, professor pab,2,6810008
71357,james, professor s,1,450811
102975,james, professor sw,2,1861710
-97724,jamieson, dr a,1,347943
50750,jaroszynski, professor d,2,6422567
-26144,jarvis, dr ap,1,1196635
-17765,jarvis, dr ch,1,2690768
78580,jarvis, professor s,3,5865787
-533910,jayne, professor d,1,628460
-187639,jbabdi, professor s,1,432764
8225,jeavons, professor pg,1,114386
-383844,jeffers, dr j,3,2627217
54861,jefferson, dr i,2,9350700
122554,jefferson, professor t,1,1672025
-249538,jeffrey, mr h,2,2373334
26587,jeffrey, professor p,4,13627012
-492159,jelfs, dr k,1,651117
-300525,jenkins, dr d p,1,5059153
-17922,jenkins, dr kw,1,23326
31821,jenkins, professor n,8,23802799
29356,jennings, professor nr,4,5712850
38217,jennings, professor p,4,9648319
-223928,jennions, professor i,1,5834394
-303967,jensen, dr hs,1,3962860
69545,jensen, professor o,1,1565382
-294039,jeon, dr j,1,980362
-411687,jepson, dr m,1,263811
-494588,jerusalem, professor a,1,991283
116663,jewell, dr eh,2,1432532
-15558,jewitt, dr s,2,3376174
73322,jezzard, professor p,1,3864276
8323,jha, professor a,3,4685713
-23562,ji, dr s,2,10732355
-445592,ji, dr z,1,517676
-481984,jia, dr j,2,2123407
-188636,jiang, dr l,4,3206652
-155320,jiang, professor l,1,1444283
100021,jiang, professor x,2,6944347
104071,jiang, professor x,3,1073821
-28447,jiao, mr l,1,1255009
29260,jimack, professor pk,2,14036097
-420474,jimenez-melero, dr e,4,2253372
-304420,jin, dr y,3,10457917
-367574,jin, professor y,1,310839
47966,jin, professor z,1,2884739
44148,jirotka, professor m,1,1140593
-108294,jivkov, dr ap,1,2839350
55720,jobson, dr m,1,599506
-13537,joffe, dr h,2,7950213
-295285,johanning, professor l,3,3267557
-100063,johansen, dr a m,1,144324
69316,john, professor p,1,5834394
-107432,johnson, dr m,1,175336
-37715,johnson, dr m,1,5866584
37881,johnson, dr np,1,4462097
67074,johnson, dr ot,1,3034323
-96656,johnson, dr pv,1,3429099
-110462,johnson, dr sd,1,402902
72828,johnson, professor cm,5,13835606
-13639,johnson, professor dame am,1,11057929
8369,johnson, professor p,1,1877604
-21519,johnston, dr bf,3,8790852
105182,johnston, dr c,1,2476881
-189692,johnston, dr re,1,7939564
8392,johnston, professor a,2,4690051
76609,johnston, professor mb,3,1911572
42555,johnston, professor rl,2,981830
55338,johnstone, mr c,5,7098350
8417,johnstone, professor w,3,6484052
59590,jolly, professor m,3,8824730
-93485,jones, dr ac,1,1025492
-92534,jones, dr av,1,244071
31317,jones, dr ia,1,777199
-108164,jones, dr md,1,2645379
-109595,jones, dr mpa,2,1205311
-155326,jones, dr ns,1,2056655
71283,jones, dr s,1,509648
-524980,jones, dr s l,1,1877604
-189152,jones, dr tm,3,6907228
8423,jones, professor a,2,3471018
8432,jones, professor ca,1,3897432
46590,jones, professor cb,2,1608817
101975,jones, professor dk,2,1450923
61124,jones, professor is,1,2551402
8465,jones, professor jdc,1,4942312
50173,jones, professor jm,5,11902571
115867,jones, professor jr,4,3453891
-90064,jones, professor ke,1,518914
-114894,jones, professor m,3,4624617
-424179,jones, professor mo,1,1146842
8483,jones, professor mr,1,433885
-124855,jones, professor mw,1,993796
-119801,jones, professor pm,1,5745855
21483,jones, professor r,1,4173134
8523,jones, professor r,1,745782
24189,jones, professor w,2,698346
-257263,jose, professor g,2,3688289
93906,jose, professor jm,1,758299
-80441,joseph, dr p,1,970514
61397,joss, dr dt,1,459893
132090,jouhara, dr h,2,1965560
81240,jovcic, professor d,1,734786
-465883,joyce, dr h j,1,745381
82846,joyce, professor d,1,1859687
55461,joyce, professor mj,2,936433
45991,judd, dr md,1,560162
-163850,jude, dr sr,1,3444605
-113666,julier, dr sj,1,5648706
-454430,jung, dr d,1,699890
118390,juniper, dr m,2,3623567
-450240,junyent-ferre, dr a,1,985244
-118467,jurdzinski, dr m,1,229281
-219261,kaczmarczyk, dr l,1,1396723
43622,kadirkamanathan, professor v,2,5933923
48497,kadodwala, dr m,2,1536177
-102120,kafouros, professor m,1,3567862
-187035,kahagala gamage, professor uw,1,2281220
-108516,kaiser, dr, m,3,9799471
40414,kalawsky, professor rs,2,737892
-425536,kalber, dr t l,1,933494
41984,kalliadasis, professor s,4,3112199
42982,kaltsoyannis, professor n,2,5194940
68680,kamenev, professor k,3,2538609
-81264,kamer, professor pcj,1,2117953
92635,kaminski, professor c,1,3807957
-80280,kanavos, dr p,1,694954
-248218,kang, dr s,1,394903
92683,kantorovich, professor l,4,1198436
-494378,kantsler, dr v,1,501448
100796,kapelan, professor z,1,5292695
8620,kar, professor ak,1,2508176
8623,karayiannis, professor t,3,2424376
-481479,karimi, dr n,2,1712789
-531659,karimu, mr b,1,218964
-83706,karp, dr bn,1,876542
92032,karp, professor a,1,2524593
-448598,karpenkov, dr o,1,2004298
112934,karunarathna, dr gh,1,947656
-255948,karvonen, dr a,1,3947522
123469,kavokin, professor a,2,6098849
-542504,kay, dr p j,1,363964
75573,kazarian, professor sg,1,1616110
-517113,kazemtabrizi, dr b,1,1944441
8653,kazmierski, dr t,1,4981302
-95775,keal, dr tw,1,474549
36281,keane, professor j,2,4987886
37835,kearney, professor m,2,1302508
82760,keatch, professor r,1,501310
55032,keating, professor j,1,2246114
-211119,keegan, dr n,2,14461236
-188962,keeling, dr jmj,2,10652936
92027,keeling, professor m,2,4194017
92244,keen, professor j,1,977833
27977,keevil, professor cw,1,868704
-271218,keirstead, dr j,1,489701
-27590,kelleher, dr wp,1,869559
-90293,keller, dr mk,2,493712
-474295,kells, dr a,1,404797
-37956,kelly, dr al,2,920899
-183641,kelly, dr cj,1,3864276
-531381,kelly, dr j,1,1099261
-24458,kelly, dr n,2,1492698
104951,kelly, dr sm,1,421312
27169,kelly, professor mj,2,7321685
80230,kelly, professor p,2,624468
8710,kelly, professor p,4,9938813
8719,kelsall, professor g,3,3036656
-79145,kemp, dr ps,2,4692333
-24417,kemp, professor aj,1,4521196
27733,kendall, professor k,2,8233721
8734,kendall, professor w,3,936666
-190317,kennedy, dr kl,1,2484937
-200272,kennerley, dr aj,1,1302402
93563,kenney, professor l,2,2534681
8754,kenning, professor dbr,1,419132
8761,kent, professor a,2,1210690
40042,kenyon, professor aj,1,966282
-437517,keppo, dr i,1,4607765
101454,kerr, dr os,1,150000
-106120,kerrigan, dr f,1,1134805
45752,kerswell, professor r,2,2644249
-169061,kessar, professor r,1,150000
-427603,kesserwani, dr g,1,532435
-217994,kettley, dr s,1,294021
-227807,keyser, dr uf,3,7540781
124428,khamas, dr s,1,328909
119913,khimyak, professor yz,1,610417
106167,khlobystov, professor a,1,481397
109749,khomenko, dr v,1,574524
-224546,khoo, professor s,1,1333141
80726,khovanov, dr ia,1,375556
-545013,kiayias, professor a,1,992269
