Id	Label	Num
6586	dr da hall	4
45311	professor t wilkinson	7
43874	professor fp dunne	6
491	professor ama asenov	1
7770	dr f huang	1
39898	professor a rodger	5
72692	professor rj green	3
22243	professor ph mellor	3
52643	professor p rosin	2
783	professor n balkan	3
48693	professor h petrie	5
56998	professor c pearce	3
42882	professor cs adams	3
9602	professor a livingston	7
55659	dr sf parker	5
44948	professor zx guo	6
14479	professor d sinclair	13
51356	professor l moreau	4
21839	dr mj chappell	3
3132	professor d cohen	1
22036	professor i galbraith	6
37325	professor n canagarajah	3
4468	professor il dryden	8
8935	professor r kitney	3
62200	professor a noble	11
38217	professor p jennings	5
35210	professor p webb	6
102051	professor n brookes	8
45489	professor lk shark	2
38418	professor kw dalgarno	4
60615	prof lord sk bhattacharyya	3
247	professor pm allen	2
-45486	professor ps bate	3
64205	professor a salman	1
54564	professor s best	2
12007	dr p palmer	1
40055	professor sj finney	2
-167458	dr jc matthews	3
8225	professor pg jeavons	1
23098	professor sj pickering	2
28188	professor pc eames	4
29278	professor p skeldon	3
57895	professor p blythe	10
17712	professor sj young	3
17473	professor pc woodland	2
54005	professor tm brady	9
49339	professor c davis	3
51434	professor t hall	1
47139	professor m gilbert	1
30887	professor tl mccluskey	1
44695	professor d mcfarlane	5
28462	professor dn chapman	7
2673	professor dm causon	4
21754	professor dm ingram	2
38146	professor d klenerman	2
61248	dr cj baddeley	2
29828	professor a.c.w finkelstein	4
46911	professor h mccann	6
66414	professor k ozanyan	3
10667	dr ds mcphail	1
77617	dr fl pratt	3
28488	professor pr chalker	7
21343	professor n mckeown	7
71083	professor m ryan	4
52898	professor ca lucas	1
27794	professor j mottershead	2
3191	professor n collings	1
9078	dr rsk kwan	2
27176	professor n goddard	2
16234	professor y vardaxoglou	3
37835	professor m kearney	2
1450	professor us bititci	7
45461	professor d bouchlaghem	8
355	professor i andonovic	4
33462	dr dj mulvaney	2
4231	dr da diver	2
8111	professor m jackson	4
7995	professor e ifeachor	2
48637	professor ar plummer	1
41037	professor a blandford	6
20508	professor r smith	7
42725	professor mg davidson	14
31886	professor r cippola	6
76390	professor r warburton	3
55914	professor jc vassilicos	6
8024	professor d infield	4
15747	professor s thompson	1
55264	professor m willis	4
44245	professor j mccann	9
37681	professor m soutsos	2
6304	professor pd green	2
45687	professor bn murdin	3
28948	professor r aylett	3
44007	professor pa warburton	6
11321	professor r mulvey	2
15016	professor jb staunton	4
50377	mr d barrett	4
66057	professor p zioupos	1
1745	professor r bowtell	1
51807	professor l mair	6
43504	professor d ireland	4
16565	professor m warner	4
43668	professor pc beard	4
77331	professor np hankins	2
56983	professor p marsden	1
67831	professor d reeve	1
49733	dr wm sebastian	3
6930	professor lm harwood	1
45339	professor j ye	2
21483	professor r jones	2
45812	professor c hardacre	15
27169	professor mj kelly	3
53005	professor n linden	2
17420	professor d wood	3
50344	professor jmw brownjohn	2
23896	professor g grimmett	3
44633	professor sn fisher	1
41776	dr di bradley	1
58194	dr i farnan	1
75256	professor d firth	1
17736	dr s zachary	8
58418	dr t osman	1
49954	professor p scott	1
29807	professor p lewin	4
16773	professor aj welch	1
37536	professor p heggs	1
56409	professor w hayes	7
46999	professor d walker	3
58233	dr k ronald	2
36791	professor r withnall	1
48255	professor j silver	3
50220	dr a iraqi	2
37709	professor s rimmer	4
76198	professor d may	5
48743	dr n campbell	4
2715	professor a chalmers	3
58293	professor id gilchrist	8
44531	professor m desmulliez	15
52217	dr dj willock	7
32269	professor dc watts	10
58252	dr ae goeta	3
705	professor c bain	5
61236	professor sh taylor	5
44485	professor p wheeler	1
54176	dr dr allan	3
16863	professor ad wheatley	3
67990	professor s fedotov	2
1219	professor s benford	18
45650	professor k dholakia	2
49750	professor d neely	1
44759	professor j billowes	1
2018	professor m brouard	2
40306	professor dj richards	12
30486	professor c bailey	3
32479	professor sir a cuschieri	3
36990	professor jcp woodcock	2
75481	professor a martin	8
78845	professor n smart	3
42706	professor b webb	6
45736	professor pw o'hearn	2
54484	professor a al-tabbaa	5
39110	dr cj solomon	2
46177	professor c carmalt	7
31891	professor ip parkin	16
17627	professor ml wyszynski	3
27409	dr cj mellor	1
54286	professor pj moriarty	6
67555	professor pm smowton	2
34959	dr jd garside	2
47966	professor z jin	1
39641	professor pa norreys	4
10088	professor dac manning	2
5533	professor lj frasinski	4
71608	professor ma bees	1
3003	professor j clarke	3
28186	mr pr green	1
13522	professor jm rodenburg	2
7112	professor m heikal	3
21870	dr t arnot	2
1182	professor sej bell	1
34707	professor tp curtis	6
50620	professor i head	3
29633	professor c mcneil	6
17665	professor em yeatman	8
48909	professor p angeli	8
38417	professor p gardner	4
54467	professor r thomson	7
29227	professor p reed	2
60157	professor c bowen	3
470	professor sr arridge	7
8653	dr t kazmierski	3
38711	professor ma halcrow	2
12728	professor m prest	2
28886	professor j tawn	6
14556	professor m slater	5
69511	dr k eder	2
13805	professor n saffari	8
413	professor h apsimon	2
29692	professor k gibson	4
5838	dr j gibbons	7
41348	dr dp steenson	7
43152	professor h byrne	3
69316	professor p john	3
33824	professor f critchley	1
11444	dr pa naylor	3
50078	professor c greenhalgh	1
64967	professor s aldridge	2
18960	professor j rarity	5
68829	dr a bhalerao	4
42118	professor r panerai	2
71158	professor drs cumming	14
37401	professor jm preston	9
-118661	professor cp caulfield	3
74829	professor vn biktashev	5
72920	professor a murray	2
61980	professor rh clayton	4
52060	professor dn woolfson	2
21420	professor pr unwin	2
5562	professor r freer	7
16446	professor r wallace	1
63519	professor m browne	4
55461	professor mj joyce	1
29191	professor a powell	2
48606	professor g bond	1
44677	dr j titman	2
50535	professor ja barker	1
37446	professor ig richardson	1
55620	dr j buckingham shum	3
37814	dr wc michie	4
50639	professor pd olmsted	3
32025	professor na hill	3
-118075	professor dj thompson	5
11820	professor rw ogden	3
64696	professor ph taylor	1
17757	professor n zheludev	4
34685	professor x wu	3
27099	professor pl read	1
68073	professor a astolfi	1
67969	professor s turitsyn	1
57303	professor se mikhailov	1
34198	professor me davies	2
12426	professor tn phillips	4
51996	dr rv law	3
10364	professor t mays	7
51079	professor z fan	3
59078	professor wa clarkson	1
41408	professor sj gay	3
34656	professor a houlton	2
4826	professor charles elliott	4
46173	professor a stuart	4
34806	professor j wen	3
48363	professor s nazarenko	7
38142	dr cn eastwick	7
14049	professor m scott	6
56494	dr e boiten	7
43622	professor v kadirkamanathan	3
45632	professor d simeonidou	7
50506	professor p kazansky	1
15124	professor g stewart	2
55297	professor f li	4
46168	professor pl younger	4
31479	professor e harkin-jones	1
36473	dr pj martin	1
10605	professor k mckinnon	3
67002	professor a evans	2
21687	professor s gilmour	3
2711	professor j chalker	2
37147	professor nj long	5
102074	professor c rielly	9
66901	professor j gondzio	1
36281	professor j keane	4
41239	professor si hogg	6
57488	professor a carrington	3
21837	professor sm veres	3
60142	professor as nelson	2
37881	dr np johnson	6
-449796	professor s seetharaman	5
28187	professor da ritchie	7
42641	professor r j hicken	3
46163	professor m fox	1
47044	professor d long	1
46238	dr j purton	2
21285	professor tdh bugg	5
42555	professor rl johnston	3
1361	professor jw bialek	4
59056	professor jv milanovic	4
30815	professor m wooldridge	3
58212	professor x chen	3
17302	professor pa wilson	5
9521	professor pf linden	5
24593	dr m wilson	3
68680	professor k kamenev	7
-5447	professor tm fromhold	2
57814	dr a nogaret	1
58677	professor w brown	2
56489	professor o rana	8
22809	professor pj fryer	6
28709	dr cy barlow	2
49973	dr s balabani	1
44508	professor m mcculloch	1
29675	professor i sinclair	4
62131	professor g pavlou	2
43092	professor y zhang	1
21594	professor aj horsewill	4
17408	dr d wolverson	4
56751	professor j berndt	8
76625	professor sm ratchev	14
46727	professor a elghazouli	3
68959	professor g yang	10
16159	professor a tyrrell	5
37119	professor hl anderson	8
49138	professor w emmerich	7
28335	professor n badnell	3
53225	professor r anderson	7
70840	professor d bates	4
39154	professor r dwyer-joyce	6
82265	professor s king	2
37876	professor w wang	4
39006	professor ag davies	10
67509	professor lja nilsson	3
11092	dr j moore	1
2202	professor g buckton	2
46286	professor cj stevens	3
56791	professor l parnovski	1
12646	professor cn potts	1
70440	mr ae milodowski	2
37308	professor t donohoe	2
53031	professor cc pain	5
43013	professor se radford	3
46045	professor s moore	3
11400	professor a mycroft	3
12032	professor j paris	1
50221	professor p rees	5
17193	professor g williams	4
56703	professor rk poole	3
70990	professor pgt healey	8
52875	professor d lam	1
54016	professor t ibell	5
71054	professor pl arnold	2
49642	professor ng wright	5
38007	professor am mullis	3
53062	professor d gavaghan	16
28253	dr p strachan	2
32414	professor re cameron	2
53551	dr j sharp	1
38054	dr lb newnes	4
54148	professor p stevens	2
49315	professor j sweeney	2
69603	dr aaa fernandes	2
27118	professor d vassiliev	1
10590	professor kg mckendrick	4
57029	professor mr evans	1
8102	professor sd jacka	3
56695	professor b garraway	2
41034	professor f livens	2
10670	professor mj mcpherson	1
50539	professor g hutton	1
31841	professor s renals	2
61397	dr dt joss	1
70712	dr j lee	1
56813	professor m freer	1
75573	professor sg kazarian	5
43972	professor n harrison	10
47847	dr s heath	1
35366	professor g mchale	2
34534	dr mi newton	2
84766	professor s macneil	5
53130	professor b schroers	9
13087	dr ma redfern	2
56989	professor i uchegbu	3
69120	dr kk hii	2
46081	professor z you	4
40770	professor fc walsh	1
12926	professor r raeside	1
31747	professor aft winfield	3
12762	mr p prickett	1
53872	professor l blunt	3
1329	professor k beven	2
16094	professor nj turner	1
45655	professor sj clarke	4
57784	professor g cooke	5
8432	professor ca jones	3
32176	professor m reece	6
51798	dr ks fancey	1
51210	dr v stovin	2
49622	dr np lockyer	2
15190	professor da stone	3
58698	professor ce truman	4
15366	professor c swan	3
27121	professor d higham	10
42912	professor m barigou	3
31522	professor d arvind	2
59590	professor m jolly	5
31810	professor k falconer	1
72111	professor a friday	2
27835	dr a marquis	2
1021	professor lj mason	2
46217	professor eh linfield	7
34577	professor j zhang	3
1924	professor av bridgwater	1
42254	professor c baden fuller	2
42549	professor sm wuerger	2
29480	dr h le	1
34648	professor r field	4
61579	professor b davis	5
69545	professor o jensen	4
48970	professor f honary	2
13368	professor jm ritchie	6
61384	dr dma buzza	1
49617	professor sa macgregor	2
42031	dr d swailes	4
73421	dr gr darling	2
51021	professor a mckinnon	1
69299	professor wg scanlon	2
38150	professor j longhurst	2
54369	professor k pawar	5
49821	dr w forysiak	2
90652	dr f marken	5
47424	professor jj baumberg	5
12101	professor g parr	4
50582	professor w ion	5
-124855	professor mw jones	5
55899	professor a wood	1
30513	professor df mcmorrow	3
21442	professor g tallents	1
