Source	Target	Type	Weight	Val
15	44	Undirected	1.0	5468668
15	97	Undirected	1.0	5468668
15	108	Undirected	1.0	5468668
15	139	Undirected	1.0	5468668
15	172	Undirected	1.0	5468668
15	201	Undirected	1.0	5468668
15	211	Undirected	1.0	5468668
17	44	Undirected	1.0	5468668
17	172	Undirected	1.0	5468668
32	44	Undirected	1.0	5468668
32	108	Undirected	1.0	5468668
32	172	Undirected	1.0	5468668
44	97	Undirected	1.0	5468668
44	108	Undirected	1.0	5468668
44	136	Undirected	1.0	5468668
44	139	Undirected	1.0	5468668
44	172	Undirected	1.0	5468668
44	211	Undirected	1.0	5468668
97	108	Undirected	1.0	5468668
97	136	Undirected	1.0	5468668
97	172	Undirected	1.0	5468668
108	136	Undirected	6.0	20840311
108	211	Undirected	1.0	5468668
136	139	Undirected	4.0	15190519
136	172	Undirected	1.0	5468668
136	201	Undirected	3.0	9400637
136	211	Undirected	1.0	5468668
172	201	Undirected	1.0	5468668
172	211	Undirected	2.0	10159792
15	59	Undirected	1.0	7190025
15	70	Undirected	1.0	7190025
15	116	Undirected	1.0	7190025
15	159	Undirected	1.0	7190025
59	70	Undirected	1.0	7190025
59	79	Undirected	2.0	9591919
59	116	Undirected	2.0	10862758
59	157	Undirected	1.0	7190025
59	158	Undirected	1.0	7190025
59	159	Undirected	1.0	7190025
59	160	Undirected	1.0	7190025
70	79	Undirected	2.0	11652122
70	116	Undirected	2.0	11652122
70	157	Undirected	2.0	11652122
70	158	Undirected	3.0	11749150
70	159	Undirected	1.0	7190025
70	160	Undirected	2.0	11652122
79	116	Undirected	2.0	11652122
79	159	Undirected	1.0	7190025
116	157	Undirected	2.0	11652122
116	158	Undirected	10.0	37354674
116	159	Undirected	7.0	18732651
116	160	Undirected	5.0	34168407
157	159	Undirected	1.0	7190025
158	159	Undirected	4.0	17355728
159	160	Undirected	3.0	17256283
16	80	Undirected	1.0	109027
16	191	Undirected	1.0	109027
80	191	Undirected	1.0	109027
16	84	Undirected	1.0	1018626
16	174	Undirected	1.0	1018626
16	200	Undirected	1.0	1018626
84	174	Undirected	1.0	1018626
84	200	Undirected	4.0	2739377
174	200	Undirected	1.0	1018626
16	29	Undirected	8.0	6957224
16	62	Undirected	2.0	4078746
16	124	Undirected	1.0	2524593
29	62	Undirected	4.0	7861971
29	124	Undirected	2.0	5169972
62	124	Undirected	1.0	2524593
16	93	Undirected	2.0	3724814
16	208	Undirected	1.0	1924296
93	208	Undirected	3.0	3488503
16	207	Undirected	1.0	1800518
29	207	Undirected	6.0	5120049
93	207	Undirected	9.0	20248061
16	61	Undirected	4.0	763014
29	61	Undirected	15.0	34114552
16	36	Undirected	1.0	235429
16	221	Undirected	1.0	81247
16	74	Undirected	1.0	2690768
16	83	Undirected	1.0	2690768
74	83	Undirected	1.0	2690768
16	165	Undirected	1.0	314946
16	204	Undirected	1.0	314946
29	165	Undirected	11.0	3798452
165	204	Undirected	2.0	2246431
16	217	Undirected	1.0	777682
97	213	Undirected	1.0	3989307
17	45	Undirected	1.0	721298
17	215	Undirected	1.0	721298
45	215	Undirected	4.0	8236113
17	20	Undirected	1.0	7174439
17	71	Undirected	1.0	7174439
17	109	Undirected	1.0	7174439
17	152	Undirected	1.0	7174439
17	154	Undirected	1.0	7174439
20	71	Undirected	5.0	15426460
20	109	Undirected	2.0	8830948
20	139	Undirected	1.0	7174439
20	152	Undirected	1.0	7174439
20	154	Undirected	1.0	7174439
20	213	Undirected	24.0	35865630
71	109	Undirected	3.0	13332368
71	136	Undirected	11.0	27939280
71	139	Undirected	1.0	7174439
71	152	Undirected	1.0	7174439
71	154	Undirected	1.0	7174439
71	213	Undirected	6.0	22377643
109	139	Undirected	1.0	7174439
109	152	Undirected	1.0	7174439
109	154	Undirected	1.0	7174439
109	213	Undirected	3.0	13443531
136	152	Undirected	1.0	7174439
136	154	Undirected	1.0	7174439
139	152	Undirected	1.0	7174439
139	154	Undirected	1.0	7174439
139	213	Undirected	1.0	7174439
152	154	Undirected	1.0	7174439
152	213	Undirected	1.0	7174439
154	213	Undirected	1.0	7174439
18	179	Undirected	1.0	458233
32	179	Undirected	1.0	458233
18	29	Undirected	2.0	1173940
18	30	Undirected	1.0	400859
18	20	Undirected	2.0	1198400
18	125	Undirected	1.0	124188
20	125	Undirected	12.0	9717270
18	24	Undirected	1.0	13061
18	44	Undirected	1.0	13061
18	160	Undirected	1.0	13061
24	71	Undirected	1.0	13061
24	160	Undirected	1.0	13061
44	71	Undirected	1.0	13061
44	160	Undirected	3.0	129896
71	160	Undirected	1.0	13061
20	29	Undirected	3.0	8062399
19	24	Undirected	1.0	2215
19	32	Undirected	1.0	2215
20	138	Undirected	6.0	14575885
20	189	Undirected	1.0	725631
138	189	Undirected	1.0	725631
20	21	Undirected	16.0	25477311
21	213	Undirected	11.0	13811132
20	26	Undirected	2.0	751459
20	127	Undirected	19.0	19372619
